GO	[-5.85 -0.56]	[-0.56 -0.29]	[-0.29 -0.15]	[-0.15 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.12]	[0.12 0.26]	[0.26 0.52]	[0.52 1.04]	[1.04 24.36]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-3.601	-6.494	-6.494	-6.494	13.247	56.098	-6.494	-4.347	-5.269	-2.015	-2.985
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-1.708	-4.800	-4.800	-3.910	13.350	35.384	-4.800	-3.910	-2.610	-2.120	-1.711
GOCC_KERATIN_FILAMENT GOCC_KERATIN_FILAMENT	-1.227	-2.199	-2.922	-3.946	4.491	31.157	-3.946	-2.922	-3.946	-1.651	-0.302
GOCC_SPLICEOSOMAL_COMPLEX GOCC_SPLICEOSOMAL_COMPLEX	-4.816	2.383	2.383	3.631	-0.621	-4.816	1.616	2.110	0.679	-4.816	-5.651
GOCC_CHROMOSOME_CENTROMERIC_REGION GOCC_CHROMOSOME_CENTROMERIC_REGION	-1.910	0.278	3.713	6.022	-1.593	-5.872	3.058	1.468	-0.427	-3.155	-4.318
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	-5.495	-0.335	1.489	2.518	0.361	-5.495	1.970	1.078	1.275	0.361	-4.680
GOCC_PRERIBOSOME GOCC_PRERIBOSOME	-1.644	4.280	2.819	0.558	0.243	-3.238	1.641	0.382	-1.644	-3.238	-1.646
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	-2.549	0.835	0.274	1.754	-0.609	-2.549	0.509	2.670	3.766	-2.549	-3.135
GOCC_PROTEIN_ACETYLTRANSFERASE_COMPLEX GOCC_PROTEIN_ACETYLTRANSFERASE_COMPLEX	-2.847	0.652	1.696	1.696	0.325	-1.593	0.652	3.668	-0.854	-2.132	-2.850
GOCC_REPLICATION_FORK GOCC_REPLICATION_FORK	-0.546	2.293	0.422	4.310	-1.242	-2.697	-0.344	0.627	-1.242	0.422	-2.699
GOCC_ADHERENS_JUNCTION GOCC_ADHERENS_JUNCTION	0.523	-0.878	-0.533	-1.364	-2.029	-2.927	-0.405	0.523	1.195	7.696	-0.302
GOCC_ENDOPEPTIDASE_COMPLEX GOCC_ENDOPEPTIDASE_COMPLEX	-1.927	1.064	2.122	2.550	0.560	-2.822	0.560	0.560	-0.606	-1.927	-1.929
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	2.755	0.292	-0.997	-3.065	0.874	2.422	-3.766	-1.275	0.292	0.694	0.402
GOCC_CENTRIOLE GOCC_CENTRIOLE	-0.384	1.954	2.586	1.172	0.330	-3.622	-0.274	1.172	-1.189	-1.512	-1.904
GOCC_LATE_ENDOSOME_MEMBRANE GOCC_LATE_ENDOSOME_MEMBRANE	-1.536	-0.283	0.581	0.747	-2.398	-4.528	1.382	1.147	1.640	0.935	-0.721
GOCC_NUCLEOID GOCC_NUCLEOID	-0.676	2.207	1.738	2.207	-1.124	-1.866	0.959	-0.676	-1.124	-0.676	-1.125
GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX	-1.470	0.807	0.987	1.188	-0.737	-3.840	1.188	2.483	0.284	-0.737	-1.473
GOCC_GOLGI_LUMEN GOCC_GOLGI_LUMEN	-0.521	-1.007	-1.356	-1.007	0.922	2.435	-1.356	-1.800	-0.360	1.167	2.816
GOCC_DNA_PACKAGING_COMPLEX GOCC_DNA_PACKAGING_COMPLEX	-0.281	3.217	1.514	1.009	-0.567	-0.281	-3.680	0.322	-0.774	-1.761	-0.282
GOCC_EXORIBONUCLEASE_COMPLEX GOCC_EXORIBONUCLEASE_COMPLEX	-1.077	1.089	2.795	1.089	0.371	-1.077	0.371	-0.520	-0.520	-1.077	-1.078
GOCC_COLLAGEN_TRIMER GOCC_COLLAGEN_TRIMER	1.025	0.577	-0.731	-1.421	0.577	1.607	-1.029	-2.623	-0.731	-0.505	2.714
GOCC_TRANSCRIPTION_REPRESSOR_COMPLEX GOCC_TRANSCRIPTION_REPRESSOR_COMPLEX	-0.314	0.289	1.819	2.624	-1.518	-1.518	1.468	-0.488	-0.488	-2.145	-0.315
GOCC_CONNEXIN_COMPLEX GOCC_CONNEXIN_COMPLEX	-0.378	-0.378	-0.378	-0.870	0.930	2.728	-0.378	-0.870	-0.870	-0.870	2.036
