GO	[-1.54 -0.38]	[-0.38 -0.22]	[-0.22 -0.14]	[-0.14 -0.08]	[-0.08 -0.02]	[-0.02 0.03]	[0.03 0.09]	[0.09 0.15]	[0.15 0.23]	[0.23 0.38]	[0.38 1.75]
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	-0.582	-1.445	-0.350	-1.445	-0.582	-2.260	0.257	0.257	0.257	0.435	8.731
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	5.700	2.587	-1.166	-0.280	-0.582	-1.166	-0.280	-1.166	-0.280	-1.166	-0.579
REACTOME_TRANSLATION REACTOME_TRANSLATION	-0.551	-0.346	0.261	-0.844	-0.844	-2.726	0.261	-0.346	-0.346	0.261	7.802
REACTOME_PEPTIDE_CHAIN_ELONGATION REACTOME_PEPTIDE_CHAIN_ELONGATION	-0.603	-1.031	0.268	-1.753	-0.603	-1.753	0.477	0.268	0.268	0.268	6.610
KEGG_RIBOSOME KEGG_RIBOSOME	-0.319	-0.998	-0.319	-1.711	-0.577	-1.711	0.284	0.284	0.284	0.284	6.782
GO_TRANSLATIONAL_INITIATION GO_TRANSLATIONAL_INITIATION	-0.408	-0.632	-0.252	-1.380	-0.946	-1.380	-0.408	-0.252	-0.408	0.541	7.992
GO_LARGE_RIBOSOMAL_SUBUNIT GO_LARGE_RIBOSOMAL_SUBUNIT	0.509	-1.291	-0.674	-1.291	-0.342	-1.291	-0.342	0.509	-0.342	0.263	6.025
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	0.238	-1.099	-0.374	-1.837	-0.654	-1.099	0.238	0.238	0.238	0.238	7.101
GO_REGULATION_OF_RNA_STABILITY GO_REGULATION_OF_RNA_STABILITY	4.696	2.444	0.232	-2.344	0.232	-0.627	-0.627	-0.627	-0.627	-0.986	-0.380
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-0.681	-0.394	0.225	-1.133	-0.681	-1.880	0.225	0.225	0.225	0.225	6.931
REACTOME_SIGNALING_BY_WNT REACTOME_SIGNALING_BY_WNT	4.017	1.288	-0.957	-0.957	-0.957	0.199	0.199	-0.957	0.199	-0.957	0.460
GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	-0.260	-1.124	-0.552	-1.124	-0.260	-1.124	-0.260	0.645	-0.260	-0.260	5.926
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0 REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	5.065	1.132	-0.748	-0.748	-0.299	-0.748	-0.748	-0.748	-0.299	-0.299	0.305
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-0.761	-0.454	-0.256	-1.236	-0.454	-2.006	-0.256	0.572	-0.256	0.351	5.696
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1 REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	3.794	1.389	-0.623	-0.623	-0.623	-0.623	-0.623	-0.623	0.396	-0.623	0.398
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	3.794	1.389	-0.623	-0.623	-0.623	-0.623	-0.623	-0.623	0.396	-0.623	0.398
GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	3.526	1.442	-0.873	-0.873	-0.379	-0.873	-0.873	-0.873	0.235	0.235	0.530
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	4.286	-0.721	0.330	1.048	-0.274	0.520	-1.104	-1.104	-0.274	-0.274	-2.503
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6 REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	4.032	1.493	-0.581	-0.581	-0.581	-0.581	-0.581	-0.581	-0.200	-0.581	0.436
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	4.032	1.493	-0.581	-0.581	-0.581	-0.581	-0.581	-0.581	-0.200	-0.581	0.436
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	4.032	1.493	-0.581	-0.581	-0.581	-0.581	-0.581	-0.581	0.434	-0.581	-0.198
GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_DN GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_DN	0.271	-0.560	1.332	0.271	-2.217	-2.217	0.456	-1.410	1.727	0.456	0.995
GO_CYTOSOLIC_RIBOSOME GO_CYTOSOLIC_RIBOSOME	-0.628	-0.628	-0.356	-0.628	-0.628	-1.795	0.253	0.253	0.253	0.253	6.444
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	3.578	1.947	-0.248	-0.664	-0.664	-0.664	-0.664	-0.664	-0.248	-0.664	0.364
REACTOME_ER_PHAGOSOME_PATHWAY REACTOME_ER_PHAGOSOME_PATHWAY	3.383	1.829	-0.706	-0.273	-0.706	-0.706	-0.706	-0.706	0.331	-0.706	0.333
KEGG_PROTEASOME KEGG_PROTEASOME	4.298	1.607	-0.540	-0.540	-0.540	-0.540	-0.540	-0.540	-0.177	-0.540	-0.175
GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP	4.380	-0.900	0.987	-0.333	-0.333	0.456	-2.217	-1.410	0.456	-0.560	-0.330
GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	3.789	1.035	-1.459	1.459	-0.801	-0.801	-0.801	-0.219	-0.801	-0.801	-0.217
GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY	4.492	1.308	-0.643	-0.643	-1.249	-0.321	-0.643	-0.321	-0.321	-1.249	0.544
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	2.886	1.528	-0.831	-0.352	-0.831	-0.831	-0.831	-0.352	0.256	-0.831	0.998
GO_NIK_NF_KAPPAB_SIGNALING GO_NIK_NF_KAPPAB_SIGNALING	3.526	0.932	-0.873	0.235	-0.873	0.527	-0.873	-0.873	-0.379	-0.873	0.530
GO_MULTI_ORGANISM_METABOLIC_PROCESS GO_MULTI_ORGANISM_METABOLIC_PROCESS	-1.506	-0.302	-0.302	-1.506	-0.302	-1.506	0.300	-0.302	0.669	0.300	5.465
GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	3.690	1.668	-1.040	-0.222	-0.493	-0.493	-1.040	0.397	-0.493	-1.040	-0.220
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-0.582	-0.582	0.257	-0.929	-0.582	-2.260	-0.350	0.667	0.257	0.435	4.942
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	3.578	1.295	-0.664	-0.664	-0.248	-0.664	-0.664	-0.664	0.362	-0.664	0.364
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	3.794	1.389	-0.623	-0.623	-0.623	-0.623	-0.623	-0.223	-0.223	-0.623	0.398
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21 REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	3.794	1.389	-0.623	-0.623	-0.623	-0.223	-0.623	-0.623	-0.223	-0.623	0.398
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1 REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	3.794	1.389	-0.623	-0.623	-0.623	-0.223	-0.623	-0.623	-0.223	-0.623	0.398
