GO	[-31.63 -1.14]	[-1.14 -0.63]	[-0.63 -0.34]	[-0.34 -0.15]	[-0.15 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.24]	[0.24 0.52]	[0.52 1.13]	[1.13 23.45]
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP	-3.206	0.859	3.611	8.128	3.611	-8.280	-3.747	3.611	-1.951	-3.206	-5.084
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-5.123	-0.351	3.244	12.848	5.409	-5.971	-1.653	-0.264	-0.919	-1.653	-6.991
GSE29618_MONOCYTE_VS_MDC_UP GSE29618_MONOCYTE_VS_MDC_UP	-1.653	-1.974	-1.653	-1.653	-2.341	-6.995	-5.123	1.394	4.263	6.240	8.549
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN	-1.112	3.284	9.116	2.971	1.029	-5.933	-3.206	1.215	-1.112	-5.088	-5.084
GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP	-2.291	0.721	3.324	5.519	5.119	-8.238	-1.928	0.876	0.359	-5.052	-4.332
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	-4.436	0.992	2.897	6.613	2.604	-8.364	-1.146	1.586	0.333	-2.786	-5.155
GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN	-2.291	0.271	3.654	3.999	0.584	-8.238	-5.052	5.934	0.721	-1.335	-3.173
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	-4.302	-2.677	-0.427	-0.427	-0.873	-6.876	-4.302	4.044	5.172	4.044	1.930
GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_UP GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_UP	-1.974	0.341	5.818	8.542	0.341	-5.971	-5.123	1.010	0.559	-1.974	-2.338
GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN	-5.052	-0.888	0.359	0.876	1.662	-8.238	-4.335	5.519	1.235	3.654	-1.332
GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN	-2.341	1.010	3.909	7.584	0.442	-5.971	-0.919	1.611	0.442	-4.402	-5.119
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP	-5.088	0.859	3.611	3.954	3.611	-5.933	-2.316	1.636	0.571	-2.732	-3.744
GSE36009_UNSTIM_VS_LPS_STIM_DC_DN GSE36009_UNSTIM_VS_LPS_STIM_DC_DN	-2.732	-1.354	-0.342	2.123	3.284	-8.280	-3.206	6.300	1.215	1.029	-3.203
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP	-1.354	-0.903	-0.574	1.871	0.859	-6.955	-3.206	7.189	2.390	1.636	-5.929
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN	0.350	-0.903	2.123	6.300	3.284	-8.280	-3.206	1.636	-0.574	-1.112	-4.365
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-3.118	0.485	-0.317	2.214	2.214	-8.155	-2.650	5.632	1.956	-0.317	-4.265
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_UP	-2.291	1.440	3.654	7.721	0.359	-8.238	-1.095	0.876	-0.888	-0.562	-4.332
GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	-1.278	1.740	7.932	1.984	1.300	-3.622	-1.860	2.245	-1.860	-3.089	-5.779
