GO	[-31.63 -1.14]	[-1.14 -0.63]	[-0.63 -0.34]	[-0.34 -0.15]	[-0.15 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.24]	[0.24 0.52]	[0.52 1.13]	[1.13 23.45]
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	2.475	-0.452	-1.149	-2.437	-0.742	2.196	4.862	-4.004	-1.702	-0.343	0.582
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP	2.179	0.326	-3.742	-1.529	-0.373	6.616	-0.277	-0.805	-1.853	-0.805	0.851
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_DN GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_DN	5.519	-0.334	-1.095	-1.335	-1.611	-1.928	-3.177	1.235	-0.334	2.153	0.878
GSE40493_BCL6_KO_VS_WT_TREG_DN GSE40493_BCL6_KO_VS_WT_TREG_DN	3.561	-0.792	-1.787	-2.912	-1.787	2.773	1.218	-1.382	-0.792	1.479	-0.290
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP	2.093	0.559	-0.351	-2.759	-1.129	0.693	-0.264	-3.779	-1.373	0.843	3.914
GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_DN GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_DN	3.999	-0.888	-3.177	-1.335	-0.888	2.153	1.662	-0.437	-1.335	0.463	-0.333
GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_DN GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_DN	4.010	0.282	-0.321	-1.063	-2.733	2.169	-0.813	-1.368	-1.739	0.533	1.093
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	3.282	-0.301	-1.593	-3.839	0.648	1.157	0.514	-0.673	-2.306	0.648	0.801
GSE6259_DEC205_POS_DC_VS_BCELL_UP GSE6259_DEC205_POS_DC_VS_BCELL_UP	3.388	-1.338	-1.338	-1.338	0.451	0.915	0.915	-2.038	-0.839	-0.649	2.100
GSE21033_3H_VS_12H_POLYIC_STIM_DC_DN GSE21033_3H_VS_12H_POLYIC_STIM_DC_DN	2.225	0.778	-2.636	-0.360	-2.636	0.965	0.349	0.349	-1.731	1.657	-0.359
GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN	3.697	0.474	-1.316	0.597	-1.078	-2.266	-0.873	-1.316	0.368	0.474	1.930
GSE15659_TREG_VS_TCONV_DN GSE15659_TREG_VS_TCONV_DN	2.843	0.277	0.915	-0.714	-0.898	-0.560	-1.366	-0.326	-2.384	-0.326	2.547
