GO	[-5.11 -0.52]	[-0.52 -0.24]	[-0.24 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.22]	[0.22 0.46]	[0.46 0.95]	[0.95 8.92]
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	1.239	-0.509	-2.865	-2.388	0.692	-0.661	-3.423	-1.977	-0.284	3.168	6.837
GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY	0.437	-2.096	-1.448	-0.962	4.772	3.670	-4.776	-2.493	0.334	-0.361	2.131
GOMF_PEPTIDE_RECEPTOR_ACTIVITY GOMF_PEPTIDE_RECEPTOR_ACTIVITY	1.985	-1.910	-4.197	-0.975	4.426	0.829	-1.235	-2.342	-0.975	0.829	2.269
GOMF_SERINE_HYDROLASE_ACTIVITY GOMF_SERINE_HYDROLASE_ACTIVITY	2.234	-0.335	-2.414	-2.414	0.361	2.814	-2.414	-2.022	0.270	0.361	3.118
GOMF_EXOGENOUS_PROTEIN_BINDING GOMF_EXOGENOUS_PROTEIN_BINDING	-1.612	-0.541	-1.144	-1.612	0.254	-2.253	-0.354	-0.541	1.352	2.880	3.830
GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.660	-1.036	-0.222	-0.222	0.398	-1.036	-0.491	-1.036	-1.036	-0.491	4.462
GOMF_GROWTH_FACTOR_RECEPTOR_BINDING GOMF_GROWTH_FACTOR_RECEPTOR_BINDING	-1.296	0.283	-2.517	-0.594	3.427	-1.296	-0.594	0.283	0.392	-0.441	3.418
GOMF_IMMUNOGLOBULIN_BINDING GOMF_IMMUNOGLOBULIN_BINDING	-0.204	-0.462	-0.994	-0.994	-0.204	-0.462	-0.462	-0.462	-0.462	0.772	5.554
GOMF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY GOMF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	-0.241	-0.520	-0.520	-1.077	-1.077	-1.077	-0.241	0.371	-0.241	1.579	3.505
GOMF_MYOSIN_HEAVY_CHAIN_BINDING GOMF_MYOSIN_HEAVY_CHAIN_BINDING	1.731	-0.497	0.167	-0.497	0.524	-0.497	-0.497	-0.497	-0.497	-0.497	2.546
GOMF_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_ACTIVITY GOMF_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_ACTIVITY	-0.199	-0.580	-0.580	-0.580	-0.580	-0.580	-0.580	0.892	0.434	0.434	3.051
