GO	[-5.11 -0.52]	[-0.52 -0.24]	[-0.24 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.22]	[0.22 0.46]	[0.46 0.95]	[0.95 8.92]
GOMF_ODORANT_BINDING GOMF_ODORANT_BINDING	-1.383	-1.383	-1.788	-2.914	-0.792	52.794	-2.914	-3.716	-3.716	-0.417	-2.920
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	-3.295	-0.346	11.518	14.025	0.260	-3.939	0.602	-2.747	-3.295	-1.878	-6.919
GOMF_ANTIGEN_BINDING GOMF_ANTIGEN_BINDING	2.435	-1.637	-2.014	-2.014	-3.598	27.005	-4.343	-2.014	-0.635	-0.259	-0.638
GOMF_MRNA_3_UTR_BINDING GOMF_MRNA_3_UTR_BINDING	-0.581	-2.688	0.631	0.789	-1.490	28.076	-1.202	-1.829	-2.688	-1.490	-2.695
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	2.502	-2.478	-1.958	-5.070	10.648	1.064	-2.478	-3.124	-1.187	0.663	1.059
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	-1.209	4.005	3.586	2.127	-1.209	-5.111	2.127	-0.365	-0.509	-3.159	-3.991
GOMF_HELICASE_ACTIVITY GOMF_HELICASE_ACTIVITY	-2.040	3.766	2.712	3.766	-1.661	-6.532	0.917	0.741	-0.494	-3.632	-1.344
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	1.239	-0.509	-2.865	-2.388	0.692	-0.661	-3.423	-1.977	-0.284	3.168	6.837
GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY	0.437	-2.096	-1.448	-0.962	4.772	3.670	-4.776	-2.493	0.334	-0.361	2.131
GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	-1.836	1.729	2.891	3.814	-1.336	-3.486	0.451	1.114	-0.671	-1.836	-2.515
GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	1.648	-1.649	-1.261	-2.741	1.366	2.647	-3.525	-2.133	-0.702	2.647	1.361
GOMF_PEPTIDE_RECEPTOR_ACTIVITY GOMF_PEPTIDE_RECEPTOR_ACTIVITY	1.985	-1.910	-4.197	-0.975	4.426	0.829	-1.235	-2.342	-0.975	0.829	2.269
GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING	-0.704	-0.704	-0.704	-0.704	2.543	7.603	-0.704	-0.704	-0.704	-0.704	-0.705
GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING	-2.399	0.898	1.138	2.386	-1.381	-4.194	0.898	1.407	0.898	-1.381	-1.032
GOMF_SERINE_HYDROLASE_ACTIVITY GOMF_SERINE_HYDROLASE_ACTIVITY	2.234	-0.335	-2.414	-2.414	0.361	2.814	-2.414	-2.022	0.270	0.361	3.118
GOMF_SNORNA_BINDING GOMF_SNORNA_BINDING	-0.702	0.247	5.738	2.179	-0.363	-1.326	-1.326	0.247	-0.702	-1.326	-0.703
GOMF_PROTEIN_METHYLTRANSFERASE_ACTIVITY GOMF_PROTEIN_METHYLTRANSFERASE_ACTIVITY	-0.981	0.616	2.038	2.832	-0.691	-1.869	0.616	1.369	-0.473	-3.528	-1.367
GOMF_EXOGENOUS_PROTEIN_BINDING GOMF_EXOGENOUS_PROTEIN_BINDING	-1.612	-0.541	-1.144	-1.612	0.254	-2.253	-0.354	-0.541	1.352	2.880	3.830
GOMF_PROTEIN_N_TERMINUS_BINDING GOMF_PROTEIN_N_TERMINUS_BINDING	-0.617	0.301	1.003	2.161	-0.437	-4.402	1.527	0.594	1.003	-1.143	-2.575
GOMF_NAD_P_H_DEHYDROGENASE_QUINONE_ACTIVITY GOMF_NAD_P_H_DEHYDROGENASE_QUINONE_ACTIVITY	-1.990	0.352	3.018	0.849	0.571	-1.990	1.567	0.352	-0.755	-0.755	-1.993
GOMF_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS GOMF_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	-0.399	0.588	3.344	2.342	-1.536	-2.363	-0.399	0.588	-0.235	-1.536	-1.008
GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY	-0.373	0.431	0.684	0.240	-1.824	-1.824	-0.650	4.682	0.999	-0.650	-1.092
GOMF_NUCLEAR_EXPORT_SIGNAL_RECEPTOR_ACTIVITY GOMF_NUCLEAR_EXPORT_SIGNAL_RECEPTOR_ACTIVITY	0.187	-0.455	7.716	-0.455	-0.455	-0.455	0.187	-0.455	-0.455	-0.455	-0.456
GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.660	-1.036	-0.222	-0.222	0.398	-1.036	-0.491	-1.036	-1.036	-0.491	4.462
GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY	-1.610	1.220	1.473	0.992	-0.272	-3.229	2.050	-0.388	0.789	-1.610	-1.258
GOMF_GROWTH_FACTOR_RECEPTOR_BINDING GOMF_GROWTH_FACTOR_RECEPTOR_BINDING	-1.296	0.283	-2.517	-0.594	3.427	-1.296	-0.594	0.283	0.392	-0.441	3.418
GOMF_NAD_BINDING GOMF_NAD_BINDING	0.272	0.272	3.700	0.456	-0.892	-2.197	0.981	0.456	-0.556	-0.332	-2.201
GOMF_ACETYLTRANSFERASE_ACTIVITY GOMF_ACETYLTRANSFERASE_ACTIVITY	-2.198	-0.301	0.817	0.441	0.441	-0.641	1.053	3.098	0.441	-2.920	-1.230
GOMF_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	-0.796	-0.218	-0.796	0.403	-0.430	-1.450	1.031	3.084	-0.796	1.450	-1.452
