GO	[-8.26 -0.75]	[-0.75 -0.34]	[-0.34 -0.14]	[-0.14 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.22]	[0.22 0.51]	[0.51 1.06]	[1.06 7.81]
TMTCGCGANR_UNKNOWN TMTCGCGANR_UNKNOWN	-1.874	0.260	6.154	8.626	-5.646	-6.894	-1.874	2.666	1.808	-2.741	-3.921
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.095	1.114	7.186	3.874	-6.393	-6.393	-1.969	3.192	0.620	-0.548	-5.390
SGCGSSAAA_E2F1DP2_01 SGCGSSAAA_E2F1DP2_01	-1.044	14.233	3.905	1.054	-4.810	-5.763	-2.355	-0.277	-0.497	-0.828	-1.592
GCGNNANTTCC_UNKNOWN GCGNNANTTCC_UNKNOWN	-1.608	1.744	1.217	1.469	-5.187	-4.055	-2.570	9.625	-0.388	0.990	-5.178
MCM3_TARGET_GENES MCM3_TARGET_GENES	-2.884	1.054	1.458	4.093	-5.513	-2.884	-2.434	6.087	1.458	-0.929	-1.694
ZBTB5_TARGET_GENES ZBTB5_TARGET_GENES	-1.286	2.111	2.681	0.986	-5.290	-5.290	-3.802	4.014	2.387	-0.293	-1.563
GGAANCGGAANY_UNKNOWN GGAANCGGAANY_UNKNOWN	-2.099	0.701	2.687	3.073	-4.563	-3.482	-1.236	3.482	2.687	-2.703	-2.094
MIR3679_3P MIR3679_3P	0.268	2.397	2.109	1.353	-5.606	-5.606	-2.712	2.704	2.109	-0.452	-2.704
MIR4255 MIR4255	-0.689	-0.301	4.517	1.404	-7.144	-4.920	-0.533	3.407	1.637	-0.405	-2.429
MIR217_5P MIR217_5P	-0.571	1.269	6.149	0.735	-5.476	-5.476	-3.371	1.269	1.959	-0.441	-0.568
MIR7160_5P MIR7160_5P	-1.026	1.123	0.943	1.763	-4.904	-6.748	-2.593	4.541	2.550	-0.301	-0.655
E2F_Q2 E2F_Q2	-1.008	0.690	2.174	1.431	-5.216	-4.413	-1.851	6.147	1.431	-0.490	-1.521
MIR9500 MIR9500	-1.401	0.690	0.417	0.690	-2.566	-4.480	-3.726	6.095	4.776	-0.692	-0.527
GTGCCAT_MIR183 GTGCCAT_MIR183	-0.521	0.675	2.787	2.190	-5.842	-7.102	-1.080	2.190	0.412	0.835	-0.855
MYBL1_TARGET_GENES MYBL1_TARGET_GENES	-1.609	3.315	3.988	2.701	-3.172	-3.711	-2.288	1.233	1.233	-1.094	-2.280
MIR371A_5P MIR371A_5P	-0.958	1.286	2.272	2.562	-3.067	-7.352	-2.575	1.744	1.999	-0.457	-0.756
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-2.252	-1.611	-2.252	-1.143	2.044	4.900	6.083	-1.611	-0.354	-0.797	-1.607
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	-0.417	0.439	5.387	0.593	-4.813	-4.813	-1.381	2.410	1.217	-0.582	-1.050
MIR4436B_5P MIR4436B_5P	0.522	2.699	0.676	1.779	-3.792	-5.853	-3.090	2.372	0.522	0.676	-1.625
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-0.885	1.126	1.596	1.862	-4.008	-4.008	-2.197	3.128	3.128	-0.885	-1.773
MIR6516_5P MIR6516_5P	-1.656	1.093	4.189	0.913	-2.381	-3.933	-2.381	1.989	3.828	-1.656	-1.107
MIR199A_5P MIR199A_5P	0.317	2.421	0.419	1.197	-3.769	-6.235	-3.188	2.717	2.142	-0.382	-0.498
ATCATGA_MIR433 ATCATGA_MIR433	-2.223	1.031	2.867	2.867	-4.730	-3.634	-1.012	1.031	1.542	-0.271	-1.328
GAGCTGG_MIR337 GAGCTGG_MIR337	-0.310	0.292	4.261	1.004	-2.624	-6.727	-3.160	1.004	1.206	-0.310	0.663
ZNF595_TARGET_GENES ZNF595_TARGET_GENES	-1.476	1.231	6.665	1.231	-3.691	-2.694	-1.476	0.376	1.231	-1.077	-0.768
MIR3611 MIR3611	4.004	1.455	2.578	-0.435	-5.099	-5.099	-0.758	0.827	-0.435	0.283	-0.969
SREBP1_01 SREBP1_01	-0.908	0.382	2.093	0.784	-2.977	-4.205	-0.717	2.988	4.808	-1.712	-1.395
MIR1255B_2_3P MIR1255B_2_3P	-0.538	0.736	3.460	4.427	-1.997	-1.997	-3.691	1.231	-1.077	-1.997	0.378
MIR7156_3P MIR7156_3P	-0.324	1.541	0.997	0.412	-4.023	-4.023	-2.992	3.850	-0.324	0.771	0.281
MIR504_3P MIR504_3P	0.612	1.928	0.612	2.221	-4.827	-6.019	-1.092	0.469	1.403	0.469	-0.847
STTTCRNTTT_IRF_Q6 STTTCRNTTT_IRF_Q6	-1.184	0.436	1.205	1.205	-5.588	-2.941	-3.463	1.016	1.410	2.690	0.695
KRCTCNNNNMANAGC_UNKNOWN KRCTCNNNNMANAGC_UNKNOWN	4.785	6.704	0.405	-1.271	-0.859	-1.271	-0.859	-1.854	-1.854	-0.359	-0.857
MIR6890_3P MIR6890_3P	-0.812	-1.126	5.320	0.693	-2.063	-3.774	-2.768	0.914	2.118	0.504	-0.389
