GO	[-31.63 -1.03]	[-1.03 -0.56]	[-0.56 -0.30]	[-0.30 -0.12]	[-0.12 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.23]	[0.23 0.50]	[0.50 1.08]	[1.08 7.74]
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-4.013	0.263	0.883	6.142	9.538	-7.837	-0.930	3.096	-0.452	-5.534	-7.865
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	-3.055	-0.469	5.124	9.607	4.649	-3.871	-1.143	0.272	-3.055	-3.871	-5.006
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	-0.986	-2.946	-2.036	-2.946	1.595	14.815	3.796	-2.946	-1.424	-2.036	-0.992
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-1.043	-3.373	-2.704	-3.373	0.408	11.165	8.092	-1.346	-2.704	-1.715	0.707
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.368	-0.699	-2.271	-5.030	-1.909	8.825	1.070	-2.684	-1.909	-1.593	9.808
REACTOME_S_PHASE REACTOME_S_PHASE	-1.782	0.396	3.178	9.043	-0.310	-6.746	-1.448	3.178	-0.419	-2.632	-4.587
REACTOME_TRNA_PROCESSING REACTOME_TRNA_PROCESSING	-0.357	0.884	6.908	4.324	0.512	-4.613	-2.134	0.368	-0.950	-2.134	-4.629
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	-2.103	0.433	2.295	5.593	2.295	-5.281	-0.411	1.169	-1.003	-3.302	-2.654
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-0.918	1.027	6.015	4.928	-0.312	-3.987	-0.659	0.290	-0.918	-2.232	-4.001
NABA_ECM_GLYCOPROTEINS NABA_ECM_GLYCOPROTEINS	4.530	-0.844	-1.280	-4.246	-0.844	5.312	-0.407	-2.630	-2.221	-0.407	3.439
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	-0.714	4.807	7.546	0.331	-0.273	-2.489	-0.714	-1.093	-1.093	-2.489	-1.649
WP_ALZHEIMERS_DISEASE WP_ALZHEIMERS_DISEASE	-1.174	-3.365	-0.922	-1.476	-0.292	7.983	5.490	-1.476	0.710	-1.174	-1.184
REACTOME_ANTIMICROBIAL_PEPTIDES REACTOME_ANTIMICROBIAL_PEPTIDES	0.290	-2.959	-1.681	-3.987	0.795	6.015	3.477	-0.918	-1.252	-0.312	0.287
REACTOME_RAB_REGULATION_OF_TRAFFICKING REACTOME_RAB_REGULATION_OF_TRAFFICKING	-0.677	-2.480	-0.354	-0.496	0.663	-3.948	-1.534	2.169	5.468	1.857	-1.544
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	-1.902	-1.902	0.597	1.335	0.597	-3.571	-0.325	3.677	1.335	0.420	-2.597
WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT	-0.828	-1.492	-1.492	-1.492	0.381	4.321	3.625	-0.828	-0.828	0.647	-0.832
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	0.292	-0.429	-0.310	1.551	-0.580	-3.766	-2.489	1.821	2.425	1.821	-3.080
WP_GASTRIN_SIGNALING_PATHWAY WP_GASTRIN_SIGNALING_PATHWAY	-1.733	-1.733	-0.271	0.333	-0.271	-4.738	-0.271	2.165	2.880	-0.756	1.830
REACTOME_CDC42_GTPASE_CYCLE REACTOME_CDC42_GTPASE_CYCLE	2.006	-0.530	0.418	-0.530	-1.125	-4.493	-2.574	2.293	-0.292	2.924	-0.297
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II	2.303	0.936	-1.348	-1.348	-0.701	5.052	0.492	-3.322	-1.098	0.285	-0.555
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	-1.455	-0.689	-1.455	0.481	-0.288	-2.988	-0.288	4.810	0.938	1.226	-0.694
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	1.547	0.412	1.000	2.211	-0.940	-4.029	-1.710	-0.324	1.258	0.279	-1.720
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1.080	2.013	2.013	0.717	0.717	-0.764	-1.409	-1.409	-0.764	-1.409	-1.414
KEGG_HEMATOPOIETIC_CELL_LINEAGE KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.833	0.290	-1.364	-1.364	-1.364	-0.473	0.290	-1.869	-0.313	0.833	5.874
PID_AURORA_B_PATHWAY PID_AURORA_B_PATHWAY	-1.616	0.555	-0.283	-0.524	-0.283	-1.616	-1.616	2.692	1.228	1.658	-0.929
REACTOME_PROTEIN_LOCALIZATION REACTOME_PROTEIN_LOCALIZATION	-0.441	3.440	0.632	0.969	1.167	-3.234	0.276	-0.752	0.632	-1.830	-1.504
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	-0.671	-1.284	-1.284	-1.284	2.882	-1.284	0.264	1.242	0.509	0.837	0.262
REACTOME_PROTEIN_FOLDING REACTOME_PROTEIN_FOLDING	-0.348	-0.984	2.876	0.948	-1.769	-1.330	-1.769	0.948	0.542	1.476	-0.992
REACTOME_CHOLESTEROL_BIOSYNTHESIS REACTOME_CHOLESTEROL_BIOSYNTHESIS	-1.035	1.150	4.470	-0.222	-0.491	-0.491	0.398	-0.222	-1.035	-0.491	-1.039
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	0.899	-0.893	-0.266	-0.500	-0.500	3.397	0.899	-1.575	-0.500	-1.575	0.581
REACTOME_TRNA_AMINOACYLATION REACTOME_TRNA_AMINOACYLATION	-0.599	1.480	1.085	2.436	0.477	-1.741	-0.599	0.477	-1.024	-1.024	-1.028
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	-1.284	-0.341	-1.284	-1.284	0.837	-0.671	0.264	1.242	2.270	0.509	-0.343
WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2 WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	-0.704	-0.272	-0.272	-0.272	-0.272	-0.704	-0.272	2.544	2.544	-0.704	-0.706
REACTOME_METABOLISM_OF_NUCLEOTIDES REACTOME_METABOLISM_OF_NUCLEOTIDES	-0.491	2.535	2.535	0.974	-0.491	-0.962	-1.740	-0.336	-0.962	-0.336	-0.702
REACTOME_NICOTINATE_METABOLISM REACTOME_NICOTINATE_METABOLISM	-1.284	1.242	0.837	0.264	-0.341	-1.284	-0.671	0.264	-1.284	0.509	1.714
PID_RXR_VDR_PATHWAY PID_RXR_VDR_PATHWAY	-0.240	-1.077	-1.077	-1.077	0.371	-0.520	1.090	1.090	-0.240	2.150	-0.523
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.491	0.874	-0.911	-0.911	-0.406	0.491	1.934	-0.406	0.874	-0.911	-0.914
REACTOME_MIRO_GTPASE_CYCLE REACTOME_MIRO_GTPASE_CYCLE	-0.331	-0.331	3.565	-0.331	-0.331	-0.331	0.795	0.273	-0.331	-0.331	-0.332
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	2.453	1.529	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	0.273	-0.332
REACTOME_OPSINS REACTOME_OPSINS	0.712	-0.373	-0.373	-0.373	0.240	3.246	-0.373	-0.373	-0.373	0.240	-0.374
