GO	[-8.58 -0.94]	[-0.94 -0.51]	[-0.51 -0.21]	[-0.21 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.32]	[0.32 0.58]	[0.58 0.79]	[0.79 1.83]	[1.83 11.56]
TOX4_TARGET_GENES TOX4_TARGET_GENES	-0.270	0.692	2.693	2.693	-7.893	-6.588	5.141	0.846	-2.089	-0.361	-2.097
SGCGSSAAA_E2F1DP2_01 SGCGSSAAA_E2F1DP2_01	-1.043	1.481	2.260	1.722	-7.017	-5.762	2.555	0.706	1.056	0.327	-4.819
RUVBL1_TARGET_GENES RUVBL1_TARGET_GENES	-0.372	5.293	3.404	0.849	-7.476	-0.804	2.458	-0.490	-3.156	-0.804	-2.665
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-0.699	2.575	3.877	0.932	-5.400	-2.797	2.877	0.620	-0.699	-0.421	-5.412
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-1.162	4.560	2.201	1.595	-5.020	-1.505	1.886	1.087	-3.083	-1.162	-2.448
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-1.610	-0.796	-1.143	-0.540	10.258	4.351	-2.251	-0.796	-1.143	-1.610	-0.356
GGAANCGGAANY_UNKNOWN GGAANCGGAANY_UNKNOWN	-0.928	2.689	5.865	1.394	-2.702	-3.481	0.380	0.527	-0.684	-0.492	-4.570
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	0.594	2.076	0.775	3.984	-4.812	-2.285	2.411	-0.417	-2.909	-0.291	-2.916
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-0.380	3.878	0.583	3.130	-6.101	-3.287	0.742	-0.275	0.445	-0.275	-2.701
SREBP1_01 SREBP1_01	-0.907	0.382	2.675	1.585	-2.976	-1.400	2.990	1.585	-1.711	0.382	-5.003
GCGNNANTTCC_UNKNOWN GCGNNANTTCC_UNKNOWN	-0.272	1.218	3.078	3.078	-3.223	-3.223	1.470	-0.272	-0.537	-0.961	-3.231
E2F_Q2 E2F_Q2	-0.632	1.663	0.326	0.849	-5.214	-3.156	2.757	1.433	-0.372	0.691	-1.532
YGCANTGCR_UNKNOWN YGCANTGCR_UNKNOWN	-1.658	-0.760	1.679	-0.760	-2.633	-1.658	1.411	5.082	-1.297	1.166	-0.414
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	0.272	1.923	2.242	1.628	-3.862	-0.865	1.357	-1.480	-0.644	-0.468	-1.485
AACYNNNNTTCCS_UNKNOWN AACYNNNNTTCCS_UNKNOWN	0.687	2.760	0.508	-0.250	-4.188	-2.396	0.359	-0.250	1.136	0.508	-1.384
GATGKMRGCG_UNKNOWN GATGKMRGCG_UNKNOWN	-0.359	-0.565	1.132	2.231	-2.735	-1.270	1.826	1.459	-1.270	-0.359	-1.273
THRA_TARGET_GENES THRA_TARGET_GENES	0.543	0.543	1.426	-0.667	-4.521	-2.068	0.393	1.715	0.271	0.928	-0.670
TAXCREB_01 TAXCREB_01	-0.995	-0.579	0.292	1.545	-4.632	-2.004	1.074	1.074	-0.310	1.074	0.868
CHAF1A_TARGET_GENES CHAF1A_TARGET_GENES	-1.276	0.412	0.771	0.576	-4.022	-0.939	2.204	1.542	-0.475	-0.475	0.278
MCAATNNNNNGCG_UNKNOWN MCAATNNNNNGCG_UNKNOWN	-0.671	0.301	0.636	3.806	-1.834	-2.508	0.636	-0.457	-0.457	1.113	-0.673
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-0.261	1.534	0.738	1.306	-2.769	-1.553	1.780	0.346	-2.300	0.457	-0.623
ZNF777_TARGET_GENES ZNF777_TARGET_GENES	-0.782	-0.471	1.137	-0.270	-1.258	-1.258	1.513	1.938	-0.471	1.137	-2.033
PCGF6_TARGET_GENES PCGF6_TARGET_GENES	-1.331	0.373	0.790	1.728	-1.925	-1.925	2.119	0.790	-0.909	0.373	-0.608
PAX6_01 PAX6_01	-1.405	-0.385	1.108	-0.385	-3.179	-1.856	-0.260	1.108	0.873	1.373	0.869
PHB2_TARGET_GENES PHB2_TARGET_GENES	0.396	1.321	0.944	-0.398	-2.592	-1.025	1.321	-0.658	-2.187	1.534	0.393
EVI1_01 EVI1_01	-0.662	0.762	-0.662	-0.247	-0.662	-0.247	-0.662	-0.662	-0.247	0.762	3.552
MAP2K1_TARGET_GENES MAP2K1_TARGET_GENES	-0.373	0.712	-0.373	-0.373	-0.373	-0.373	0.240	-0.373	-0.373	3.245	0.239
