GO	[-10.07 -0.88]	[-0.88 -0.52]	[-0.52 -0.26]	[-0.26 -0.05]	[-0.05 0.00]	[0.00 0.11]	[0.11 0.34]	[0.34 0.58]	[0.58 0.81]	[0.81 1.74]	[1.74 26.66]
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	3.936	8.460	3.044	-0.461	-3.987	-0.918	0.427	-2.232	-2.959	-3.987	-2.243
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	2.544	7.265	5.450	0.579	-2.181	-3.685	-0.354	-0.608	-2.611	-1.810	-5.182
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	2.746	4.313	0.877	0.877	-0.546	-0.546	-1.241	-0.344	-2.696	-2.696	-1.828
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	3.593	2.179	0.389	0.389	-1.302	-0.884	-1.302	-2.780	-1.302	-1.891	2.602
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	5.144	2.720	0.267	0.267	-1.420	-1.029	-1.420	-2.623	-0.730	-1.934	1.598
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	2.901	3.493	1.865	-0.354	-1.782	-1.057	-0.354	-0.354	-1.782	-1.057	-1.788
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	3.608	3.608	-0.338	0.267	-2.623	-0.338	-1.029	-1.934	-1.420	-1.420	1.598
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	3.345	1.777	0.505	0.505	-2.772	-0.812	-0.571	-2.772	-1.127	-1.535	2.489
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	2.566	1.430	0.429	1.774	-1.549	-0.753	-2.181	-1.549	-1.549	-1.549	2.140
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3 REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	3.159	1.462	0.405	0.250	-1.271	-0.859	-0.859	-2.738	-1.271	-1.271	3.144
