GO	[-7.17 -1.06]	[-1.06 -0.57]	[-0.57 -0.31]	[-0.31 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.26]	[0.26 0.53]	[0.53 1.12]	[1.12 6.89]
KEGG_RIBOSOME KEGG_RIBOSOME	-1.978	-0.753	2.290	8.885	4.578	-2.674	-0.351	-0.523	-2.674	-2.674	-3.697
KEGG_SPLICEOSOME KEGG_SPLICEOSOME	-1.676	0.756	0.582	2.669	6.735	-5.321	-0.291	1.430	-0.765	-3.329	-4.206
KEGG_PARKINSONS_DISEASE KEGG_PARKINSONS_DISEASE	-0.301	-1.333	1.965	5.617	1.965	-1.702	0.933	0.301	-3.365	-4.213	-1.353
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-2.893	-0.891	1.485	2.053	-0.363	-3.582	0.352	5.194	1.010	-0.675	-3.614
KEGG_ENDOCYTOSIS KEGG_ENDOCYTOSIS	-0.828	0.318	-0.285	0.421	-0.504	-6.329	-1.903	2.194	2.789	0.684	0.529
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1.083	2.020	2.020	0.718	0.718	-1.411	-0.766	-1.411	-0.766	-1.411	-1.421
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	-2.091	-2.629	-0.554	0.598	-0.282	-2.091	0.775	2.365	3.480	0.447	-0.762
KEGG_RNA_POLYMERASE KEGG_RNA_POLYMERASE	-1.203	1.885	-0.299	2.472	1.370	-1.203	-0.299	0.573	-1.203	-1.203	-1.211
KEGG_DNA_REPLICATION KEGG_DNA_REPLICATION	-0.829	0.381	1.395	3.643	0.987	-1.494	-1.494	0.381	-0.453	-0.829	-1.504
KEGG_LYSOSOME KEGG_LYSOSOME	-1.173	-0.343	-0.343	-0.891	1.345	-3.115	-1.520	2.952	1.345	1.098	-0.494
KEGG_AUTOIMMUNE_THYROID_DISEASE KEGG_AUTOIMMUNE_THYROID_DISEASE	1.101	-0.811	-1.297	-0.493	0.523	4.027	-0.285	-2.079	-0.811	-0.285	0.516
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.686	4.041	0.431	1.002	-0.651	-1.828	-0.651	-0.651	-0.373	-1.093	-0.378
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	-0.574	1.134	0.786	2.009	0.502	-1.703	-0.574	0.502	0.285	-1.703	-1.001
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450 KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1.036	0.767	-0.628	-0.628	-0.406	1.346	1.346	-2.874	-1.368	0.541	-0.413
KEGG_PROTEIN_EXPORT KEGG_PROTEIN_EXPORT	-0.204	0.774	0.774	1.750	-0.462	-0.995	0.774	-0.995	0.427	-0.995	-1.002
