GO	[-10.47 -0.89]	[-0.89 -0.53]	[-0.53 -0.31]	[-0.31 -0.19]	[-0.19 0.00]	[0.00 0.00]	[0.00 0.25]	[0.25 0.60]	[0.60 1.22]	[1.22 2.23]	[2.23 9.41]
WP_MRNA_PROCESSING WP_MRNA_PROCESSING	0.647	15.721	2.396	-1.129	1.780	-2.288	-0.352	-1.446	-3.530	-5.553	-5.587
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	-2.742	1.501	13.037	1.826	0.717	-2.742	-0.377	-0.793	-2.742	-3.746	-2.762
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	0.683	3.321	7.762	-0.888	1.094	-3.924	1.339	-0.483	-3.924	-3.924	-5.079
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	-0.438	6.284	8.055	-0.301	0.301	-1.147	-0.438	-0.618	-4.417	-2.579	-4.444
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED WP_CELL_DIFFERENTIATION_INDEX_EXPANDED	-0.810	-2.076	-1.295	-0.810	-0.492	19.806	-0.285	-0.492	-1.295	-0.492	-2.088
WP_ALZHEIMERS_DISEASE WP_ALZHEIMERS_DISEASE	-1.843	-2.776	-0.925	-2.270	0.423	17.922	0.311	-0.292	0.311	-0.925	-1.197
WP_EGFEGFR_SIGNALING_PATHWAY WP_EGFEGFR_SIGNALING_PATHWAY	-1.815	-1.476	-1.815	0.386	0.507	-3.860	4.688	3.518	1.196	0.507	-2.238
WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT	-1.493	-1.493	-1.493	-0.829	0.647	8.574	-0.234	-1.493	0.986	-0.453	-0.458
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	1.003	2.222	2.222	0.279	0.279	-4.040	1.003	0.775	-0.942	-3.005	-3.027
WP_TRANSLATION_FACTORS WP_TRANSLATION_FACTORS	2.629	2.149	3.152	0.272	0.272	-2.201	-0.556	-2.201	-0.556	-2.201	-1.410
WP_AMINO_ACID_METABOLISM WP_AMINO_ACID_METABOLISM	7.152	1.464	1.175	-0.257	-0.390	-2.071	-0.572	-0.572	-2.779	-1.129	-1.143
WP_CELL_CYCLE WP_CELL_CYCLE	-0.907	4.552	1.576	0.502	0.502	-5.090	1.310	-0.496	-1.191	-1.191	-0.921
WP_HUMAN_COMPLEMENT_SYSTEM WP_HUMAN_COMPLEMENT_SYSTEM	0.259	-3.081	-2.340	0.543	-2.340	0.543	0.259	-0.348	-0.348	0.951	5.741
WP_PEPTIDE_GPCRS WP_PEPTIDE_GPCRS	0.429	-2.185	-1.552	0.622	0.277	2.577	-1.552	-3.119	0.429	0.622	2.139
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3 WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3	-0.364	-2.704	-1.481	-0.772	-0.538	2.622	0.740	-2.005	0.246	1.239	2.206
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS	0.254	-1.058	-1.058	-0.625	-0.354	6.334	-1.784	-0.625	0.717	0.254	0.250
WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS	-0.434	-0.434	-0.953	-0.953	-0.953	-0.953	1.285	0.458	4.862	-0.434	0.197
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY	-0.438	1.266	2.825	0.715	-1.427	-2.952	0.970	0.328	-1.427	-0.275	-0.677
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.396	5.915	0.396	-0.223	-0.621	-0.621	-0.621	-0.223	-0.621	-0.621	-0.625
WP_LUNG_FIBROSIS WP_LUNG_FIBROSIS	-1.183	-1.183	-1.751	-0.315	-0.508	0.460	0.288	-0.508	0.288	0.460	5.739
WP_AUTOPHAGY WP_AUTOPHAGY	0.283	-1.244	0.283	0.540	2.368	-0.640	1.801	-0.640	0.283	-1.244	-1.251
WP_PURINE_METABOLISM_AND_RELATED_DISORDERS WP_PURINE_METABOLISM_AND_RELATED_DISORDERS	4.172	0.875	-0.406	-0.911	0.491	-0.911	-0.406	-0.406	-0.911	-0.406	0.214
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	-0.676	-0.392	-1.125	-0.676	0.226	-0.392	-1.867	0.226	0.961	0.961	3.280
WP_GLUCURONIDATION WP_GLUCURONIDATION	-1.077	-0.520	-0.520	0.685	0.372	2.800	-1.077	-0.240	-0.240	-1.077	1.082
WP_GLYCOSAMINOGLYCAN_DEGRADATION WP_GLYCOSAMINOGLYCAN_DEGRADATION	-0.704	-0.704	-0.704	-0.704	-0.272	-0.272	0.332	-0.272	4.287	0.332	0.329
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	-0.500	-1.576	-0.893	0.339	-0.893	0.339	-0.266	-0.893	0.585	2.791	1.270
WP_TYROBP_CAUSAL_NETWORK WP_TYROBP_CAUSAL_NETWORK	-0.787	-1.183	-0.508	-0.508	-0.787	-1.183	-0.787	1.600	2.425	1.249	0.669
