GO	[-23.88 -0.92]	[-0.92 -0.54]	[-0.54 -0.29]	[-0.29 -0.18]	[-0.18 0.00]	[0.00 0.00]	[0.00 0.17]	[0.17 0.51]	[0.51 1.13]	[1.13 2.12]	[2.12 10.00]
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	11.601	23.645	1.844	-0.452	-0.974	-6.861	-2.715	-5.614	-4.669	-6.861	-5.631
GOBP_MITOCHONDRIAL_TRANSLATION GOBP_MITOCHONDRIAL_TRANSLATION	8.745	22.510	2.023	-0.884	-0.884	-5.567	-1.845	-5.567	-4.405	-5.567	-5.581
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS	5.798	20.683	5.370	-2.634	0.441	-6.166	-3.132	-2.203	-3.710	-5.187	-6.184
GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	6.683	14.717	2.217	-0.770	-1.476	-3.693	-1.077	-3.693	-3.693	-3.693	-3.702
GOBP_RNA_MODIFICATION GOBP_RNA_MODIFICATION	5.112	16.317	4.302	-3.387	0.327	-5.771	-2.833	-2.358	-2.358	-2.833	-2.370
GOBP_TRANSLATIONAL_TERMINATION GOBP_TRANSLATIONAL_TERMINATION	7.466	14.409	2.203	-0.600	-1.119	-4.359	-1.486	-3.295	-3.295	-3.295	-4.370
GOBP_COMPLEMENT_ACTIVATION GOBP_COMPLEMENT_ACTIVATION	-1.063	-4.854	-7.070	-1.975	1.698	21.268	0.855	-2.385	-2.863	-0.509	1.229
GOBP_TRANSLATIONAL_ELONGATION GOBP_TRANSLATIONAL_ELONGATION	6.046	11.851	5.088	-1.462	-0.884	-5.567	-1.845	-1.462	-5.567	-2.863	-1.854
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	-1.451	-4.949	-4.949	-2.728	2.425	22.487	0.726	-2.228	-2.228	-0.527	0.429
GOBP_TRNA_PROCESSING GOBP_TRNA_PROCESSING	3.215	12.337	7.416	-2.188	0.396	-4.251	-2.188	-2.188	-2.733	-3.404	-4.264
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	-1.928	7.737	14.275	1.049	0.585	-6.919	-0.888	-1.334	-2.291	-5.054	-2.304
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	-1.899	1.926	17.511	2.589	0.388	-4.983	-0.469	-1.482	-3.052	-4.983	-3.062
GOBP_TRANSLATIONAL_INITIATION GOBP_TRANSLATIONAL_INITIATION	-0.505	5.816	15.443	0.651	0.799	-5.710	-0.505	-2.570	-2.570	-4.170	-4.187
GOBP_RNA_EXPORT_FROM_NUCLEUS GOBP_RNA_EXPORT_FROM_NUCLEUS	0.510	10.329	6.442	0.661	1.031	-3.832	-0.800	-2.061	-3.832	-3.832	-5.916
GOBP_NUCLEAR_EXPORT GOBP_NUCLEAR_EXPORT	0.828	9.489	7.531	-0.359	1.589	-6.011	-0.752	-1.675	-1.998	-3.811	-6.030
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	11.929	6.011	2.312	-1.455	-1.455	-2.986	-1.455	-2.986	-2.986	-2.070	-2.077
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	0.560	9.568	7.137	0.844	0.694	-5.973	-1.129	-0.918	-3.780	-2.760	-4.421
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	0.508	11.239	5.563	-0.751	0.508	-4.192	-0.536	-1.380	-1.827	-4.192	-4.203
