GO	[-2.86 -0.23]	[-0.23 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.02]	[0.02 0.05]	[0.05 0.10]	[0.10 0.15]	[0.15 0.23]	[0.23 1.86]
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	2.981	1.149	4.841	0.821	-0.473	-0.473	-2.045	-2.045	-2.045	-1.268	-2.072
DAZARD_UV_RESPONSE_CLUSTER_G6 DAZARD_UV_RESPONSE_CLUSTER_G6	-1.503	-0.715	-1.503	-0.301	-1.503	-1.048	0.301	2.305	1.535	1.535	0.651
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE	-0.705	-0.272	0.708	1.831	0.708	1.831	-0.705	-0.705	-0.705	-0.705	-0.714
KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION	-0.788	0.279	-0.788	-0.788	-0.788	-0.788	-0.324	-0.324	1.623	1.623	1.602
KEGG_LYSOSOME KEGG_LYSOSOME	-0.997	-0.203	-0.463	1.221	0.427	1.757	-0.997	-0.997	1.221	-0.997	-0.209
YU_MYC_TARGETS_DN YU_MYC_TARGETS_DN	-0.497	2.560	-0.497	-0.497	-0.497	-0.497	0.525	-0.497	0.166	1.738	-0.504
NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON	-0.830	0.256	2.890	0.995	0.567	0.256	-0.351	-0.351	-0.830	-0.830	-0.841
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP	1.532	-0.270	-2.045	-0.270	-0.270	-1.268	-0.473	-0.786	2.450	0.549	0.324
JIANG_HYPOXIA_CANCER JIANG_HYPOXIA_CANCER	2.560	-0.497	-0.497	1.738	0.166	-0.497	0.166	0.166	-0.497	-0.497	-0.504
PID_ARF6_TRAFFICKING_PATHWAY PID_ARF6_TRAFFICKING_PATHWAY	1.391	-0.622	-0.622	-0.622	-0.223	-0.223	-0.622	-0.223	0.826	2.080	-0.630
VANHARANTA_UTERINE_FIBROID_DN VANHARANTA_UTERINE_FIBROID_DN	-0.414	-0.414	-0.414	0.211	-0.414	1.260	-0.414	-0.414	-0.414	0.211	2.967
ZHU_CMV_8_HR_DN ZHU_CMV_8_HR_DN	0.894	0.435	-0.580	-0.199	-0.199	-0.580	-0.199	-0.580	-0.580	3.072	-0.588
LEE_LIVER_CANCER_E2F1_DN LEE_LIVER_CANCER_E2F1_DN	-0.373	-0.373	-0.373	-0.373	-0.373	3.259	0.240	-0.373	0.240	0.713	-0.378
SPIRA_SMOKERS_LUNG_CANCER_UP SPIRA_SMOKERS_LUNG_CANCER_UP	-0.373	0.240	-0.373	-0.373	-0.373	3.259	-0.373	0.240	-0.373	-0.373	0.704
