GO	[-10.12 -0.95]	[-0.95 -0.59]	[-0.59 -0.34]	[-0.34 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.15]	[0.15 0.41]	[0.41 0.76]	[0.76 1.76]	[1.76 23.61]
GOCC_ORGANELLAR_RIBOSOME GOCC_ORGANELLAR_RIBOSOME	2.317	8.880	2.317	0.405	-0.731	-3.612	-0.731	-0.505	-1.935	-3.612	-3.615
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	3.016	8.032	0.835	1.031	-1.036	-4.722	-1.319	-0.609	-1.319	0.274	-5.913
GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	2.343	8.797	0.846	0.380	-0.399	-2.364	-2.364	-0.399	-1.536	-2.364	-2.366
GOCC_RESPIRASOME GOCC_RESPIRASOME	2.294	4.398	1.633	-0.398	-1.075	-3.223	-0.398	-0.270	-1.435	0.335	-3.226
GOCC_RESPIRATORY_CHAIN_COMPLEX GOCC_RESPIRATORY_CHAIN_COMPLEX	2.317	4.090	1.025	-0.505	-1.029	-2.623	-0.505	0.267	-1.029	0.405	-2.626
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	2.489	-0.935	-1.964	-2.863	0.539	0.764	1.338	-0.935	-1.363	0.357	1.336
GOCC_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE	2.477	2.018	2.018	0.416	-1.467	-1.467	-0.365	-0.949	-0.365	-0.600	-2.283
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE	2.205	-1.950	-1.950	-1.950	-0.290	0.806	1.029	-1.121	-0.424	0.447	2.202
GOCC_NEURON_SPINE GOCC_NEURON_SPINE	2.251	-0.776	-0.608	-1.810	-2.182	-2.182	0.723	1.068	0.886	0.344	1.484
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	2.379	-0.668	-2.073	-1.596	0.270	0.543	1.165	-2.073	-0.334	0.393	1.426
