gene_name	log2FoldChange
TSPAN6	-0.664663036990486
TNMD	0
DPM1	-0.638024827435118
SCYL3	0.337873057930399
C1orf112	-1.7326648849106
FGR	2.62733601719593
CFH	0
FUCA2	0.23072840331141
GCLC	-0.0542656782840824
NFYA	0.414703406482504
STPG1	-0.861297803852706
NIPAL3	-1.33081402287036
LAS1L	-1.41420293200295
ENPP4	-1.27253700743909
SEMA3F	1.43285861370278
CFTR	3.00496195924715
ANKIB1	-0.573004962386746
CYP51A1	-1.67823239806598
KRIT1	-0.633973366256222
RAD52	-0.825538512366326
MYH16	-6.43822884286563
BAD	0.080485760709415
LAP3	-0.492344703041778
CD99	-0.47908439171119
HS3ST1	5.06316349166761
AOC1	-2.45668191148253
WNT16	0
HECW1	3.89065014822612
MAD1L1	-2.33489408094156
LASP1	0.596932090765319
SNX11	0.71575643805656
TMEM176A	2.09182483382594
M6PR	0.232491922843103
KLHL13	-4.8944262907199
CYP26B1	2.89371638619883
ICA1	0.343105437915345
DBNDD1	0.393990185062874
ALS2	-1.73315579022092
CASP10	0.564641857814608
CFLAR	1.47691875897221
TFPI	-1.24835280991384
NDUFAF7	0.454915783834448
RBM5	1.24402551151985
MTMR7	-1.06966733101418
SLC7A2	-4.1451899314472
ARF5	1.34303886575254
SARM1	1.86609008992392
POLDIP2	-1.54069634608105
PLXND1	-3.52228447885846
AK2	-1.4468917866077
CD38	2.03141550261865
FKBP4	-3.72606922018759
KDM1A	-1.67543229210902
RBM6	0.479558548444925
CAMKK1	2.19662274998644
RECQL	-0.0531397743725998
VPS50	0.645250455762157
HSPB6	-4.71212303035298
ARHGAP33	-0.266498481817883
NDUFAB1	-1.03329928780374
PDK4	1.16179847935689
SLC22A16	-7.99386923582391
ZMYND10	3.7951711341996
ABCB5	-0.763915793847862
ARX	1.74114629100252
SLC25A13	0.545858210770191
ST7	-2.84997839481496
CDC27	-0.733571494811676
SLC4A1	0.867959646060582
CALCR	0
HCCS	-0.788071747115195
DVL2	-0.102202825118213
PRSS22	-0.0656348056896963
UPF1	-0.065953864573692
SKAP2	1.34549022755453
SLC25A5	-0.356641435862482
MCUB	1.65285676852506
HOXA11	-3.70531812525967
POLR2J	0.284625782498616
DHX33	-1.96778016934413
MEOX1	-0.0337813836992531
THSD7A	-3.24076497176858
LIG3	0.390633123037873
RPAP3	-1.40722876274895
ACSM3	-3.48209637324955
REXO5	-3.61825140034161
CIAPIN1	-1.4516960743253
SPPL2B	-0.737044198674174
FAM214B	2.67762182456081
COPZ2	-1.06184393721618
PRKAR2B	-0.949991185712396
MSL3	0.313085884697795
CREBBP	1.54509249809094
TSPOAP1	-0.362461095664347
MPO	-5.79426294331754
PON1	-2.41557919262664
GCFC2	-3.46311379584595
WDR54	0.866611179702488
CROT	-3.02094216629898
ABCB4	-2.93578795985069
KMT2E	0.782319873254963
RHBDD2	2.45082523770423
SOX8	0
IBTK	-0.236608660140417
ZNF195	-0.062805535976954
MYCBP2	-0.0660207573216581
FBXL3	0.891415260280063
ITGAL	-1.06434714922975
PDK2	-6.62192621823647
ITGA3	2.1475165094257
ZFX	2.057415475883
LAMP2	-0.117129154776527
ITGA2B	-1.28793748963724
ASB4	3.00204448315701
GDE1	-0.140921550327488
REX1BD	-1.156002365829
CRLF1	2.38882664205954
OSBPL7	0.594362393752196
TMEM98	2.96503032663285
YBX2	-1.06189700074727
KRT33A	-1.0618418857558
MAP3K14	1.61052931551241
ABCC8	-3.36148233919753
CACNG3	0
TMEM132A	2.08340868963792
AP2B1	-0.814394719090468
TAC1	0
ZNF263	-0.213352494310307
CX3CL1	1.06835961929013
SPATA20	1.61968899472098
CACNA1G	0.776759572544263
TNFRSF12A	1.72382781018143
DLX6	-1.38464655137849
MAP3K9	1.29611419070026
RALA	-1.34736796499792
BAIAP2L1	0.102269059643014
KDM7A	2.8699658051589
ETV1	-1.66119695195381
AGK	-1.12008216741634
ALDH3B1	-1.01770527594579
TTC22	0.996305507412343
PHTF2	-1.24797920465767
CCL26	0
FARP2	1.57134075353269
USH1C	0
GGCT	-3.30778214798274
DBF4	-2.32519143138482
TBXA2R	-0.39373680623302
IFRD1	0.548477905248507
LGALS14	0
COX10	-2.37492759071662
GTF2IRD1	-1.07211769915321
PAF1	1.29916767408629
VPS41	1.60026312756593
ARHGAP44	2.0208747999161
ELAC2	-1.3756459098037
SCIN	-0.471339246502305
ARSD	1.23898264059806
PNPLA4	-0.309246649893797
MYH13	-0.0337813836992533
ADIPOR2	0.083817928268944
CDKL3	0.655848701228416
UPP2	-0.293977273203482
PRSS21	0
MARK4	2.77461063654631
PROM1	3.12627169467314
CCDC124	-1.41830092070459
CEACAM21	0.673218214628616
PAFAH1B1	1.43890672696824
NOS2	2.82739689818556
DNAH9	0.528199905517462
KIAA0100	0.292289222884942
SLC13A2	-1.06184106648819
GAS7	3.37442736760979
TRAPPC6A	-0.315366989274924
MATK	-3.58340474882326
CEACAM7	0
CD79B	0
SCN4A	-0.180472090561528
ST7L	-0.820608635457303
TKTL1	3.23291268421748
PAX6	2.29800223752261
RPUSD1	-1.06062062652415
RHBDF1	-0.926426864797536
LUC7L	0.736405084493831
CACNA2D2	1.24696115701943
BAIAP3	-0.0733827241208978
TSR3	-0.711648106770606
PIGQ	-0.928104663413698
CRAMP1	-0.71002446170709
TEAD3	-0.564651623781087
SELE	0
DNAJC11	-1.24010568757648
FMO3	0.711859788541268
MYLIP	-1.59948754733544
NOX1	0
E2F2	-1.44986790093849
PSMB1	0.33640356895493
SYN1	4.5538822517345
JARID2	-0.87095360301093
CDKL5	-0.826377576497394
CAMK1G	3.35901759045366
CDK11A	0.538667503535804
NADK	0.804208276800845
TFAP2B	0.56906704696898
TFAP2D	0
DLEC1	3.2592863082427
CYTH3	1.17005737945884
ADAM22	-3.38636352367801
SYPL1	-0.601370977810911
CYB561	0.552678256194763
SPAG9	1.52817223935506
CELSR3	1.55937935045514
AASS	-0.319334319008957
PLEKHG6	1.36470059299363
SS18L2	-1.54767192022814
MPND	1.8548447316909
MGST1	-4.55241326934294
CRY1	-1.1258557814082
PGLYRP1	2.33640632073732
NFIX	-2.73397121148624
ST3GAL1	-0.109351677267146
MMP25	3.53520827260816
IL32	2.16450830900316
PKD1	0.00992531084853661
MAPK8IP2	0.97501068299448
MED24	-0.450600102652312
RHOBTB2	-0.434491765552722
HEATR5B	0.642980772249331
SEC62	-0.179172151627658
RPS20	-0.764572012467428
CSDE1	-0.866941001798179
UBE3C	-0.213842063901103
REV3L	-0.0362928596558865
TENM1	6.00899486753246
PAX7	-5.33906457156213
MASP2	4.07188568999072
IYD	2.86678012118934
FAM76A	-0.0929217791794306
TRAF3IP3	2.01595584707573
POMT2	-1.41955788611661
VTA1	-0.782756766270564
MLXIPL	2.73710656247693
BAZ1B	-0.673731390855542
RANBP9	0.523143137320291
ETV7	-0.0839385277256925
SPRTN	1.08993989499005
EEF1AKNMT	-2.61360419877148
DYRK4	0.0482168335321517
ZNF207	-0.364526410901285
UQCRC1	-1.2840788695474
STARD3NL	0.666336472491989
CD9	-2.69523693007982
HHATL	0
NCAPD2	-1.2981072055025
IFFO1	1.33013179953629
GIPR	0.778433564031245
PHF7	-0.812664659696843
SEMA3G	-7.09496784992281
NISCH	0.456351382691464
STAB1	-0.129511604205935
FUZ	-2.0840287169742
SLC6A13	0
IDS	3.33043937941292
PRSS3	0.149566837764173
ZNF200	0.470572880905276
CD4	0.724991352253265
LRRC23	-0.490843125668842
BTK	0.903062993406966
HFE	-0.0610160855477377
SCMH1	-2.40727701207163
FYN	-0.975549379416003
HIVEP2	2.4749628330141
FMO1	0.381858131522011
ELOA	0.255718561632025
LYPLA2	0.0800279638341964
CLCN6	-0.240385393072455
MRC2	-0.602884615758236
NME1-NME2	3.51204533384332
SLC6A7	-2.34587087544414
TSPAN9	-0.0331697701205655
BTBD7	-0.268264898278981
APBA3	0.118055305306402
MKS1	-0.404687728206846
ABHD5	0.180924877326306
ANOS1	1.98590575282679
AKAP8L	1.36186942399939
MBTD1	-0.36458776479657
UTP18	-3.15967651432951
RNF216	-0.00956765415014821
TTC19	-0.19243670709266
PTBP1	-1.15500254422829
DPF1	-5.7902175320526
SYT7	-1.06186665504183
LARS2	0.0713831103424929
PIK3C2A	3.61299336405451
PLAUR	3.04112882629179
ANLN	-2.79771048509535
WIZ	-0.256800045909908
RABGAP1	0.119953334450499
DCN	-1.04990910988829
QPCTL	-0.416371979816808
PPP5C	-2.08733671999273
CEP68	0.293172333101634
MAP4K3	0.90166318655347
ZBTB32	-0.206664740766443
TYROBP	2.71804856519332
TMEM159	-1.07683033107009
GABRA3	0
BRCA1	-2.14401369882398
ERCC1	-1.86251875377129
CD22	1.52572089492916
SEMA3B	1.1710068641841
MBTPS2	-0.792044824642044
PRICKLE3	0.512151855799353
LTF	-2.44445172592869
EXTL3	0.129278873632112
NR1H4	0
ELOVL5	1.0079827625531
ALOX5	3.69540327580079
KDM5D	-5.73055542971719
CALCOCO1	1.84289698659537
UBR7	-1.06832083846903
MAP4K5	-0.581981546990262
EHD3	-4.97923285768367
PSMC4	-0.531985353736301
MAN2B2	0.76796074655617
SLC7A14	2.48282935716399
CLDN11	-1.28559380515235
SLC25A39	-1.06783289510358
MVP	2.86852389178102
NUB1	0.632963623895478
PGM3	-2.13107650090575
RWDD2A	-1.13145515402885
CLK1	0.484589466302246
POLR3B	-2.89146557743005
ANGEL1	0.262676398887172
RNF14	0.603043236393781
DNASE1L1	1.38604200927766
DDX11	-2.09806798870354
HEBP1	-0.343390736042172
GPRC5A	0.290065073323085
MAMLD1	4.25624019278722
CD6	3.29558770397439
TACC3	-1.61284757343158
UFL1	-0.0969805247416954
POLA2	-1.98895860601388
ZC3H3	0.234645623356867
CAPN1	0.63576679548629
ACP3	0.576696404577435
MDH1	-1.34702540931754
SLC30A9	0.300048633985193
MTMR11	1.93380994000958
COX15	-0.551142367629939
CCDC88C	-1.92490187617437
YAF2	-1.61824404625558
ZMYND11	0.307143782290957
WAS	1.39235287444064
DPEP1	-1.06185207563228
BID	3.63776648512649
MATR3	-0.687251094041333
NPC1L1	-2.20857081198129
XYLT2	-0.817462442051245
RGPD5	-1.29115652235178
STMN4	0
NUDCD3	-1.44180906916316
ISL1	0
CHDH	1.07114321297202
IL20RA	0
CLCA1	0
CLCA4	-1.06184088644958
GLT8D1	-0.447433148260196
ATP2C1	0.0747658584622153
IGF1	-0.874967036512902
SLC38A5	-4.84175267682417
RALBP1	-0.437075714054631
RUFY3	2.50493936760558
CNTN1	0.850429461505334
SLC11A1	-0.419205367452817
WWTR1	-0.880620041049542
AGPS	-0.627609340444236
ZNF806	0
CXorf56	-0.0335498155293239
ATP1A2	4.86107420396431
TTC27	-2.42443231586119
ZNF582	0.931272222580401
VSIG2	-1.06185282124321
PHLDB1	2.84157551314882
MARCO	0.873193714323737
CYP24A1	1.95688751023362
PRDM11	0.189707898116708
SYT13	-0.792543309048421
SNAI2	3.26195255269595
CD74	-0.152511324297073
HGF	-4.03575965081158
ZRANB1	0.569409521336995
NCDN	-0.36010467121081
ADGRA2	-5.14238942661803
CCT8L1P	2.29173084134064
ZFP64	-0.306348262231344
MNAT1	-1.95677414155098
SAMD4A	2.400722869101
RUNX3	1.41915743178527
MRE11	-1.33188361467338
PLEKHB1	1.28430132865808
SERPINB1	0.309564698910516
CYP3A43	1.42985934829628
SLC7A9	1.41239827053005
SPAST	-0.231833310161342
NRXN3	1.12122539437941
OSBPL5	-3.05041504334622
AQR	-0.228086935393191
CPS1	-0.312795826562914
C8B	-0.0620859932110766
FHL1	2.81509951251524
RTF2	0.24102689610831
GABRA1	3.58252560920986
NLRP2	-1.44411120556015
SLC45A4	0.507922587220694
RNF10	0.361318863301779
ZNF839	-0.619043705534905
ZDHHC6	-0.968125495092722
GRAMD1B	-2.04355657786443
RNH1	-0.751051524699872
NDUFS1	-0.985337462191907
RB1CC1	0.209633800117219
ERP44	0.236873214620345
ALAS1	-0.783217492742796
BIRC3	3.40456079886242
AKAP11	0.0238113188986524
GLRX2	-1.11755713834882
SNAPC1	-0.241340581923677
DERA	-1.30552336045855
STRAP	-0.729901857794516
ABCC2	-0.322789382099128
DEF6	0.730370352972652
PLEKHO1	3.83925506813014
GCLM	-0.458057279168458
UBR2	0.70277241697382
EHD2	4.75889679506489
DEPDC1	-3.17881663218518
CCDC28A	-0.676492676533038
RRAGD	0.569870951986962
HSF2	-1.23031002391521
PHF20	1.25660426818228
HSD17B6	-2.02490559994899
NR1H3	-0.36464238114896
TYMP	5.11841821795246
NCAPH2	-1.50825545174648
TOMM34	-0.992809217380566
SEC63	-1.69927991246654
KPNA6	0.341810822694836
VIM	1.67047010231278
RTEL1-TNFRSF6B	0.70664463756497
FAS	0.262864570061559
RNASET2	-1.17476858566161
CD44	2.72548659580598
KCNG1	1.76856965211045
AGPAT4	0.924592418093687
SLAMF7	8.7551934869596
BTN3A1	1.22262024040107
MIPEP	-4.01961180282642
PRKCH	-6.76420227921441
INSRR	0
IFNGR1	1.34447512296826
B4GALT7	0.0133641221631798
