gene_name	log2FoldChange
TSPAN6	-2.17120330982442
TNMD	0
DPM1	0.143872899187505
SCYL3	0.2843777588576
C1orf112	-0.0321376405002775
FGR	1.21990389821318
CFH	0
FUCA2	0.711599538171484
GCLC	-0.837040874841424
NFYA	-0.275818537857926
STPG1	0.414607441880588
NIPAL3	-0.41782556518447
LAS1L	-0.602277241059602
ENPP4	-0.701207498853355
SEMA3F	3.8280049317459
CFTR	0.190598328314183
ANKIB1	-0.136268127127959
CYP51A1	-0.662595409290127
KRIT1	-0.209444831000806
RAD52	-0.541647457505184
MYH16	-4.89190861062147
BAD	-0.0101840258313743
LAP3	-0.29379592434926
CD99	0.590339721737573
HS3ST1	5.44900296759591
AOC1	0.803128665264613
WNT16	0
HECW1	2.49876035371507
MAD1L1	-0.34968576458338
LASP1	0.774894119354552
SNX11	-0.249121788193241
TMEM176A	1.4793728252383
M6PR	0.482906755778702
KLHL13	-2.33338675159637
CYP26B1	-0.886059585890056
ICA1	0.0426134164552602
DBNDD1	-1.21312392227957
ALS2	-0.395365345294876
CASP10	0.126922202649379
CFLAR	0.653663891140579
TFPI	-0.491640812603638
NDUFAF7	0.463761157112506
RBM5	0.514889784458929
MTMR7	-1.94522890577351
SLC7A2	-1.29423886917345
ARF5	0.463412152876248
SARM1	1.31687693454416
POLDIP2	-0.732287069025672
PLXND1	0.436588953117362
AK2	-0.336858744814244
CD38	-0.999274224282718
FKBP4	-1.45297188454191
KDM1A	-0.572612309089229
RBM6	0.569842210421772
CAMKK1	-0.27228171477361
RECQL	0.738357752976199
VPS50	-0.617796212067301
HSPB6	-0.0226028338842995
ARHGAP33	0.32940723032467
NDUFAB1	0.148124878815002
PDK4	2.01302808977461
SLC22A16	-0.869693755531955
ZMYND10	2.36898975176502
ABCB5	-0.523664912314969
ARX	-0.88606368737773
SLC25A13	1.09572306871144
ST7	-0.85825564164759
CDC27	0.0453962499910507
SLC4A1	-1.61403621089728
CALCR	0
HCCS	-0.28174958485279
DVL2	0.332642512020429
PRSS22	0.134631217355275
UPF1	0.0827403231147798
SKAP2	0.40793263189519
SLC25A5	0.55983832518866
MCUB	2.22372699360393
HOXA11	-1.2413574605387
POLR2J	-0.264340767656796
DHX33	-0.634440923703033
MEOX1	-0.886031912075462
THSD7A	1.97618734574072
LIG3	-0.125292722107677
RPAP3	-0.407514288677916
ACSM3	-0.268639352303464
REXO5	-0.889978548972749
CIAPIN1	-0.944490209402921
SPPL2B	0.249522573879495
FAM214B	2.17259550334397
COPZ2	-0.886034068070849
PRKAR2B	-0.194102500415485
MSL3	0.142501315805932
CREBBP	1.56197949147886
TSPOAP1	-0.138152228572233
MPO	-0.499380220505361
PON1	-0.792778573509038
GCFC2	-0.0238035869604634
WDR54	0.35396236882708
CROT	0.684938303634764
ABCB4	-1.4271483697799
KMT2E	-0.0118324833824374
RHBDD2	0.478120899564856
SOX8	0
IBTK	0.12051343369294
ZNF195	0.292410141806736
MYCBP2	-0.408398661544257
FBXL3	0.550121114125416
ITGAL	-0.482716209445893
PDK2	-3.92016864030039
ITGA3	1.60888318960069
ZFX	0.907499724784885
LAMP2	0.0792166873361028
ITGA2B	0.784720154819872
ASB4	-1.93837256995617
GDE1	0.0231575813776965
REX1BD	-0.949319554904238
CRLF1	-0.886084366635686
OSBPL7	-0.0120726816682671
TMEM98	-2.32539101393391
YBX2	1.57441423983579
KRT33A	-0.886032016610476
MAP3K14	0.11098405848301
ABCC8	0.39355709488029
CACNG3	0
TMEM132A	-1.55394729203474
AP2B1	-0.0751661013125508
TAC1	0
ZNF263	-0.261748641062822
CX3CL1	0.909136922454606
SPATA20	-0.204948945452626
CACNA1G	1.25123658016511
TNFRSF12A	2.66245928447923
DLX6	-2.21091203101029
MAP3K9	-1.62086663382355
RALA	-0.17776866240795
BAIAP2L1	-4.93198767634897
KDM7A	3.53142193281811
ETV1	-6.39133934623803
AGK	-0.612154764277278
ALDH3B1	0.135530212586964
TTC22	1.13613795340363
PHTF2	-0.792661028886654
CCL26	0
FARP2	0.106332102060709
USH1C	0
GGCT	-0.497757220777253
DBF4	-0.398243445215223
TBXA2R	-1.98386928622477
IFRD1	0.964922986635183
LGALS14	0
COX10	-0.759690120534196
GTF2IRD1	0.606449083019278
PAF1	1.11814327739711
VPS41	0.131458895017464
ARHGAP44	-3.62602762256596
ELAC2	-0.471127453090533
SCIN	-0.846507456439887
ARSD	2.59232050495587
PNPLA4	0.92352992955871
MYH13	-0.886031912075462
ADIPOR2	-0.118438224422853
CDKL3	0.059053933461785
UPP2	-0.886028913987216
PRSS21	0
MARK4	1.90241003847879
PROM1	-2.74103336227493
CCDC124	-0.18952712258267
CEACAM21	-1.26954387133282
PAFAH1B1	0.990596750094389
NOS2	-0.886068025342828
DNAH9	-0.47182383663522
KIAA0100	-0.362282821126002
SLC13A2	0.0684408909119988
GAS7	2.54464566981236
TRAPPC6A	-0.879352825778425
MATK	-1.25818188858272
CEACAM7	0
CD79B	0
SCN4A	1.3175863566624
ST7L	-0.105703530017453
TKTL1	-0.886061892537622
PAX6	-0.855097211741797
RPUSD1	-0.565136169731421
RHBDF1	1.14009554166683
LUC7L	0.77253544594331
CACNA2D2	-2.10845100967222
BAIAP3	-4.72578364598102
TSR3	0.147571620479101
PIGQ	-0.739559443715521
CRAMP1	0.675534853393212
TEAD3	-0.26167983163211
SELE	0
DNAJC11	-1.07125096659039
FMO3	-0.397757680670115
MYLIP	-1.27688719109168
NOX1	0
E2F2	-0.618293484132724
PSMB1	0.454936270614941
SYN1	2.43318720617958
JARID2	-0.641233832284125
CDKL5	-1.00763729712988
CAMK1G	1.62776089874745
CDK11A	0.107604114732865
NADK	1.16036337776991
TFAP2B	-0.886036380986135
TFAP2D	0
