GO	[-5.85 -0.55]	[-0.55 -0.27]	[-0.27 -0.14]	[-0.14 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.24]	[0.24 0.50]	[0.50 1.02]	[1.02 24.36]
GOBP_COMPLEMENT_ACTIVATION GOBP_COMPLEMENT_ACTIVATION	-0.509	-2.385	-4.854	-3.419	14.190	12.300	1.459	-4.854	-4.854	-1.063	-1.329
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-3.260	4.515	3.384	9.850	-3.260	-6.861	-0.766	1.591	-0.594	-1.852	-6.879
GOBP_NUCLEAR_EXPORT GOBP_NUCLEAR_EXPORT	-1.998	1.820	4.591	8.981	-3.811	-6.011	1.374	-0.359	0.433	-3.811	-3.828
GOBP_DNA_DEPENDENT_DNA_REPLICATION GOBP_DNA_DEPENDENT_DNA_REPLICATION	-0.649	4.551	2.710	6.811	-2.038	-5.300	0.586	0.741	-3.629	-1.338	-6.544
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	-0.766	-0.337	5.791	5.350	-2.715	-5.614	1.142	0.947	0.617	-4.669	-3.273
GOBP_CORNIFICATION GOBP_CORNIFICATION	-0.737	-2.194	-2.808	-2.194	6.708	11.060	-0.991	-2.808	-1.309	-0.380	0.341
GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED	-0.363	-1.077	-1.077	-1.998	6.683	8.614	0.246	-1.077	-1.476	-1.077	-3.702
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-2.759	-2.256	0.885	1.083	-1.832	-6.193	4.593	1.302	2.387	0.709	-1.841
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	1.309	-1.260	-2.304	-2.304	-1.555	-1.009	-1.555	-1.260	0.346	6.114	6.552
GOBP_OXIDATIVE_PHOSPHORYLATION GOBP_OXIDATIVE_PHOSPHORYLATION	-3.326	-1.152	0.726	2.749	-1.806	-4.949	0.726	3.455	3.455	-0.527	-1.816
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	0.274	-1.656	-0.608	-2.545	3.011	10.329	-1.317	-1.656	-2.545	-0.330	0.505
GOBP_MEMBRANE_DOCKING GOBP_MEMBRANE_DOCKING	-1.529	0.851	1.436	1.916	-2.229	-6.205	0.692	3.082	-0.372	1.027	-3.176
GOBP_PROTEIN_METHYLATION GOBP_PROTEIN_METHYLATION	-1.045	0.873	1.987	5.112	-1.600	-4.039	0.873	0.435	1.057	-1.600	-4.054
GOBP_REGULATION_OF_MACROAUTOPHAGY GOBP_REGULATION_OF_MACROAUTOPHAGY	-1.707	0.558	-0.284	2.957	-1.707	-3.697	0.878	4.440	1.763	-2.090	-2.552
GOBP_NCRNA_TRANSCRIPTION GOBP_NCRNA_TRANSCRIPTION	-0.322	0.281	3.190	2.422	-3.409	-3.409	-0.650	3.610	0.406	-2.039	-1.574
GOBP_DIGESTION GOBP_DIGESTION	3.198	-1.952	-1.230	-1.952	0.728	3.577	0.566	-1.558	-2.425	-0.552	1.345
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	-0.521	0.372	2.432	0.372	-3.107	-4.150	-1.354	1.166	2.432	-0.360	0.369
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	-1.450	0.403	5.221	1.934	-1.450	-1.450	-0.218	-0.218	-0.218	-0.796	-1.454
GOBP_REGULATION_OF_CELL_SHAPE GOBP_REGULATION_OF_CELL_SHAPE	-1.519	-0.956	-0.567	1.742	-0.956	-4.158	-1.213	0.676	0.676	2.960	2.005
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	-0.617	-0.617	-1.143	-2.568	1.830	4.185	-1.513	-1.513	-0.437	0.433	2.149
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	1.397	-1.373	-2.342	-1.653	-0.585	-1.373	-1.373	0.443	1.614	1.012	4.617
GOBP_BONE_DEVELOPMENT GOBP_BONE_DEVELOPMENT	-1.769	0.544	-0.483	0.326	-0.278	-4.104	0.831	-0.278	-1.204	0.426	5.908
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	1.588	0.815	1.369	-1.222	-2.142	-4.842	-0.379	-0.994	2.345	0.532	0.526
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN	-0.952	-0.952	-0.952	-0.434	5.788	1.283	0.457	-0.434	-0.952	0.200	-0.955
GOBP_POLYOL_METABOLIC_PROCESS GOBP_POLYOL_METABOLIC_PROCESS	0.408	1.618	0.408	-1.345	-3.368	-3.368	0.714	1.903	-0.795	0.292	1.608
GOBP_FATTY_ACID_CATABOLIC_PROCESS GOBP_FATTY_ACID_CATABOLIC_PROCESS	-0.437	0.594	0.784	1.003	-1.978	-3.333	1.003	0.784	1.830	0.301	-3.344
GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	-2.252	0.799	2.879	1.352	-1.144	-2.252	0.254	1.683	0.397	-0.797	-1.617
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE	3.212	0.676	-1.142	-0.301	-1.424	-0.707	-1.142	-3.133	-0.301	1.459	1.956
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION GOBP_PROTEIN_N_LINKED_GLYCOSYLATION	-1.064	0.289	3.074	2.203	-0.731	-3.069	0.289	0.643	0.289	-0.488	-1.523
GOBP_NEURON_FATE_SPECIFICATION GOBP_NEURON_FATE_SPECIFICATION	0.347	0.347	-1.118	-1.118	-0.550	3.370	-1.118	-1.118	-0.550	0.347	2.048
