GO	[-7.51 -0.90]	[-0.90 -0.53]	[-0.53 -0.27]	[-0.27 -0.05]	[-0.05 0.00]	[0.00 0.13]	[0.13 0.37]	[0.37 0.58]	[0.58 0.86]	[0.86 1.86]	[1.86 26.69]
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP	2.165	-2.463	-2.463	-1.725	1.437	-0.756	-4.037	1.437	0.706	0.343	3.368
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP	0.285	-1.061	-3.654	-1.569	0.910	0.285	-4.269	1.278	0.751	0.910	4.460
GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP	-0.457	-4.402	-1.373	-1.129	-0.586	-0.457	-0.919	1.010	0.442	3.569	3.914
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP	-0.351	-0.739	-0.739	-1.974	-0.351	-0.739	-2.341	-0.264	-0.264	1.394	8.064
GSE37532_WT_VS_PPARG_KO_LN_TREG_DN GSE37532_WT_VS_PPARG_KO_LN_TREG_DN	-0.365	-2.508	-1.985	-1.208	3.997	-0.509	-1.985	1.038	0.828	-0.255	2.126
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP	-0.421	-1.346	-0.548	0.379	1.316	-0.421	-4.594	-0.548	-0.548	0.767	5.437
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP	-0.442	-2.411	-1.680	-2.020	0.897	0.736	-1.680	0.270	0.468	1.271	4.920
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN	0.999	-1.462	-1.845	-2.305	-0.256	0.351	-1.462	-0.499	0.477	2.664	3.021
GSE22886_IL2_VS_IL15_STIM_NKCELL_UP GSE22886_IL2_VS_IL15_STIM_NKCELL_UP	0.301	-0.659	-1.027	-3.591	0.636	0.507	-0.659	-1.027	1.536	-0.398	4.558
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP	-0.437	-1.095	0.271	-1.095	0.463	0.721	-1.928	-1.611	0.359	0.359	6.367
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	0.752	-1.996	-1.996	-1.658	0.915	-0.560	-1.658	0.480	1.509	0.752	2.847
GSE12484_HEALTHY_VS_PERIDONTITIS_NEUTROPHILS_UP GSE12484_HEALTHY_VS_PERIDONTITIS_NEUTROPHILS_UP	-0.751	-0.751	-3.027	-1.979	0.892	1.325	-0.566	0.301	0.415	0.301	3.918
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_UP GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_UP	0.321	-1.635	-1.635	-0.982	-0.400	0.968	-1.635	-0.744	0.594	1.713	3.826
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP	0.359	-0.562	-1.928	-1.928	0.721	2.153	-2.705	0.584	0.359	-0.334	2.711
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_DN GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_DN	-0.392	-1.288	-3.807	0.816	-0.392	0.309	-1.288	1.178	0.527	-0.293	3.671
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	-0.742	-2.044	-0.343	-0.742	0.880	1.056	-3.406	-0.343	0.262	1.934	2.199
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP	-0.301	-0.659	-1.259	-0.517	-1.259	-0.659	-1.528	-0.301	0.636	4.553	2.017
GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_UP GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_UP	-0.739	-0.739	-2.759	-1.653	1.611	1.010	-0.457	0.843	0.442	-0.586	2.361
GSE6259_DEC205_POS_DC_VS_BCELL_UP GSE6259_DEC205_POS_DC_VS_BCELL_UP	-0.268	-0.368	-1.338	-1.067	3.756	-0.839	-0.839	-0.649	0.337	-0.494	2.709
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_DN GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_DN	0.343	0.447	0.568	-0.945	0.568	0.343	-2.069	0.447	-1.426	-0.945	3.707
