GO	[-9.50 -0.72]	[-0.72 -0.44]	[-0.44 -0.24]	[-0.24 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.31]	[0.31 0.87]	[0.87 15.11]
HALLMARK_E2F_TARGETS HALLMARK_E2F_TARGETS	-8.302	-5.110	-1.649	19.086	0.692	-8.302	-8.302	3.553	11.079	-0.457	-8.290
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	-8.302	-5.110	-0.457	4.988	0.558	-8.302	-8.302	4.609	19.086	0.558	-8.290
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-4.687	-2.880	-0.583	23.661	1.683	-7.803	-7.803	1.456	6.074	-2.431	-7.791
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-5.955	-3.768	-0.585	17.740	0.841	-8.302	-8.302	3.230	8.493	-0.917	-6.966
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	-5.955	-5.110	-1.649	15.797	0.841	-8.302	-8.302	4.243	7.084	0.558	-5.099
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-6.819	-4.257	0.609	17.560	0.750	-8.136	-8.136	2.206	6.020	-0.317	-6.808
GSE27786_NKCELL_VS_ERYTHROBLAST_UP GSE27786_NKCELL_VS_ERYTHROBLAST_UP	-5.918	-3.197	0.263	15.278	-1.350	-8.261	-8.261	3.595	8.567	0.706	-5.907
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-5.918	-2.310	-0.342	13.451	0.350	-8.261	-8.261	5.436	8.567	-1.109	-6.926
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	-8.261	-1.946	0.706	15.909	0.350	-8.261	-8.261	2.115	8.567	-1.109	-5.064
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP	-4.201	-5.953	-0.318	11.218	5.633	-7.220	-7.220	4.404	4.404	-2.489	-7.210
GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN	-5.805	-3.644	-0.417	10.883	1.274	-8.136	-8.136	1.483	13.755	-0.417	-6.808
GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN	-1.923	-4.324	-3.168	8.641	-0.710	-8.219	-8.219	3.309	18.658	0.359	-4.314
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP	-5.880	-5.039	-1.331	16.021	-0.437	-8.219	-8.219	1.892	10.175	1.044	-3.159
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN	-6.978	-5.110	-0.585	13.351	0.841	-6.978	-8.302	2.627	11.630	-0.585	-4.380
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	-6.938	-1.628	-1.628	12.287	-0.342	-6.938	-8.261	1.865	14.050	0.452	-5.064
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP	-3.768	-3.226	-0.917	8.011	-0.585	-8.302	-8.302	0.841	20.473	0.841	-4.380
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	-3.226	-3.226	-1.370	17.740	0.841	-8.302	-8.302	1.390	8.493	-0.264	-5.944
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN	-4.390	-6.978	0.341	7.084	1.008	-8.302	-8.302	1.191	15.797	0.558	-4.380
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP	-6.978	-1.969	-0.585	12.193	0.841	-8.302	-8.302	1.390	12.767	-0.585	-4.380
GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN	-5.039	-3.168	-1.923	7.216	2.413	-6.898	-8.219	2.145	17.319	-1.092	-4.314
GSE39864_WT_VS_GATA3_KO_TREG_DN GSE39864_WT_VS_GATA3_KO_TREG_DN	-5.110	-3.768	-0.917	10.539	0.341	-8.302	-8.302	2.627	10.010	1.838	-5.944
