GO	[-3.28 -0.32]	[-0.32 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.03]	[-0.03 0.02]	[0.02 0.06]	[0.06 0.12]	[0.12 0.19]	[0.19 0.32]	[0.32 2.54]
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-2.259	-0.582	0.257	-0.928	0.257	4.279	1.289	0.667	-0.928	-0.928	-0.349
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	0.965	2.762	0.656	0.225	0.965	0.225	-1.132	-0.680	-1.879	-0.393	-1.879
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	-0.706	-0.273	-0.706	-0.706	5.333	0.331	-0.706	0.331	-0.273	0.331	-0.706
HP_ABNORMALITY_OF_LIMB_EPIPHYSIS_MORPHOLOGY HP_ABNORMALITY_OF_LIMB_EPIPHYSIS_MORPHOLOGY	-0.280	2.588	0.323	-1.165	-0.582	1.978	-1.165	-1.165	0.608	-0.280	-0.582
GOBP_VESICLE_BUDDING_FROM_MEMBRANE GOBP_VESICLE_BUDDING_FROM_MEMBRANE	-0.833	0.380	1.400	-1.501	-0.833	0.648	-0.833	1.877	-0.833	1.400	-0.833
HP_NON_MOTOR_SEIZURE HP_NON_MOTOR_SEIZURE	0.268	-0.602	-0.337	-0.602	-0.602	2.464	-1.753	1.950	-0.602	1.091	-1.031
GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	-0.789	-0.789	0.609	2.283	-0.789	0.279	1.621	-0.789	0.279	-0.789	-0.325
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	-0.260	2.700	2.069	-1.123	-0.260	-1.123	-0.260	-1.123	-0.260	-0.260	-0.260
GOBP_STEROL_BIOSYNTHETIC_PROCESS GOBP_STEROL_BIOSYNTHETIC_PROCESS	0.279	1.621	1.621	-0.325	-0.789	-0.789	1.060	-0.789	0.279	-0.789	-0.789
HP_ABNORMAL_LACTATE_DEHYDROGENASE_LEVEL HP_ABNORMAL_LACTATE_DEHYDROGENASE_LEVEL	0.893	-0.199	-0.581	-0.581	0.893	-0.199	-0.581	3.070	-0.581	-0.581	-0.581
GOBP_L_AMINO_ACID_TRANSPORT GOBP_L_AMINO_ACID_TRANSPORT	3.513	0.524	-0.498	-0.498	-0.498	-0.498	0.524	-0.498	-0.498	0.524	-0.498
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	3.692	-0.493	-1.040	-0.493	0.398	-0.493	1.154	-0.222	-0.222	-0.493	-1.040
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	-0.407	-0.914	1.363	0.216	1.363	-0.914	0.876	0.876	-0.407	-0.914	-0.914
GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING	-0.248	-0.664	-0.664	1.948	1.948	-0.664	-0.248	0.362	-0.664	0.362	-0.664
