GO	[-18.23 -0.97]	[-0.97 -0.50]	[-0.50 -0.22]	[-0.22 -0.16]	[-0.16 0.00]	[0.00 0.00]	[0.00 0.14]	[0.14 0.49]	[0.49 1.10]	[1.10 1.95]	[1.95 10.00]
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-0.548	8.657	5.841	-1.635	0.766	-7.688	-1.635	2.288	-0.548	-3.310	-4.578
TOX4_TARGET_GENES TOX4_TARGET_GENES	-0.961	2.403	4.746	-0.608	0.436	-7.896	-0.473	3.651	-0.361	-1.185	-3.453
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-0.541	-1.611	-2.252	0.254	2.443	7.374	1.680	-2.252	-1.611	0.254	-3.187
ZNF667_TARGET_GENES ZNF667_TARGET_GENES	0.433	4.222	6.467	0.433	0.568	-3.323	-0.528	-0.528	-1.805	-3.323	-2.219
MCM3_TARGET_GENES MCM3_TARGET_GENES	-0.344	1.931	6.090	-0.452	-0.452	-5.515	0.262	1.458	0.457	-2.885	-2.426
ARHGAP35_TARGET_GENES ARHGAP35_TARGET_GENES	-0.443	2.674	5.740	-1.431	-1.098	-3.787	-1.098	1.416	0.735	-1.098	-1.426
IRX2_TARGET_GENES IRX2_TARGET_GENES	-0.530	1.253	5.642	0.543	0.417	-5.412	-1.123	0.858	-0.530	-0.692	-1.395
ZNF704_TARGET_GENES ZNF704_TARGET_GENES	0.422	1.876	4.886	-1.818	1.168	-2.694	0.262	-1.241	-0.546	-0.546	-1.814
PPARGC1A_TARGET_GENES PPARGC1A_TARGET_GENES	0.249	3.656	4.115	-1.006	0.371	-4.148	-0.521	-1.006	-1.006	0.249	-0.518
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-0.552	1.191	2.665	-0.400	-0.982	-5.230	-0.400	0.768	1.439	-0.743	-0.397
PPARA_TARGET_GENES PPARA_TARGET_GENES	1.096	0.388	1.416	0.238	0.238	-2.777	0.238	3.077	-0.586	-1.890	-1.886
TBX1_TARGET_GENES TBX1_TARGET_GENES	-0.326	2.838	1.740	-2.382	0.606	-3.341	-1.365	1.292	0.606	-0.714	-0.428
SOX11_TARGET_GENES SOX11_TARGET_GENES	0.430	3.384	3.384	-1.090	-0.373	-1.090	-0.650	-1.090	-1.090	-0.650	0.241
CDH4_TARGET_GENES CDH4_TARGET_GENES	0.856	0.856	1.112	-0.671	-0.301	-3.483	-1.835	1.402	0.451	0.856	-1.331
RBM15_TARGET_GENES RBM15_TARGET_GENES	-1.073	0.795	3.269	-1.360	-1.073	-3.190	0.482	1.686	0.359	0.257	-0.347
TERF2_TARGET_GENES TERF2_TARGET_GENES	0.330	-0.702	-0.921	-0.921	-0.274	-3.614	0.451	2.920	1.665	1.168	-0.916
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-0.435	0.827	0.388	-1.542	0.513	-2.849	-0.758	3.621	1.225	-0.758	-0.432
HEY2_TARGET_GENES HEY2_TARGET_GENES	-0.710	1.187	1.187	-0.471	-0.301	-3.027	-0.471	-1.038	-0.710	2.253	0.910
SYNCRIP_TARGET_GENES SYNCRIP_TARGET_GENES	0.527	-0.870	0.527	-0.870	-0.870	-0.870	-0.378	-0.870	0.527	0.930	2.729
