GO	[-6.80 -2.47]	[-2.47 -1.58]	[-1.58 -1.13]	[-1.13 -0.78]	[-0.78 0.57]	[0.57 0.92]	[0.92 1.36]	[1.36 2.25]	[2.25 4.22]	[4.22 4.94]	[4.94 6.75]
FOXD3_01 FOXD3_01	0.226	-0.392	3.324	-0.677	2.226	-0.392	0.410	-0.677	0.226	-1.871	-1.897
GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN	-1.996	1.579	-0.451	-1.229	2.511	0.574	-0.451	0.853	-1.996	-0.451	0.341
GSE23925_DARK_ZONE_VS_NAIVE_BCELL_DN GSE23925_DARK_ZONE_VS_NAIVE_BCELL_DN	-1.247	0.424	0.883	-0.344	-0.838	3.806	0.424	1.179	-1.247	-1.828	-0.860
GO_INTERACTION_WITH_SYMBIONT GO_INTERACTION_WITH_SYMBIONT	-0.580	-0.580	-0.199	-0.580	1.493	-0.580	-0.580	0.894	-0.580	-0.580	3.034
GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	-1.704	1.546	-0.993	0.503	0.787	0.503	-0.317	-1.704	2.014	-0.993	-0.327
GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-1.620	1.668	1.234	-1.620	0.557	-0.282	-1.620	0.557	-0.282	0.862	-0.538
GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	-1.996	-0.757	1.579	0.352	-1.996	2.020	-0.255	-0.451	-0.451	0.352	0.831
GSE7460_TCONV_VS_TREG_LN_DN GSE7460_TCONV_VS_TREG_LN_DN	-0.623	0.399	3.471	-0.381	-0.980	-0.623	-1.507	-1.507	1.567	0.615	-0.231
chr1p22 chr1p22	-0.663	2.708	0.764	0.764	-0.663	0.764	-0.663	-0.663	-0.663	-0.663	-0.252
GO_RNA_LOCALIZATION GO_RNA_LOCALIZATION	-0.259	1.425	-0.259	-0.259	-0.434	2.240	1.084	-0.434	-2.457	-0.434	-1.642
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_DN GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_DN	-1.127	0.316	-0.740	1.338	4.162	-0.471	-1.685	0.316	-0.740	-0.471	0.304
GO_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS GO_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	-1.370	-0.385	-0.734	-1.370	0.231	-0.385	-0.734	1.136	1.136	0.231	2.649
KCCGNSWTTT_UNKNOWN KCCGNSWTTT_UNKNOWN	0.390	-0.374	0.824	1.107	0.824	1.432	-2.793	-0.374	-1.308	0.390	-1.336
MODULE_367 MODULE_367	0.167	-0.497	-0.497	-0.497	1.736	-0.497	2.556	-0.497	0.525	-0.497	-0.504
GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_DN GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_DN	0.548	0.548	0.548	-0.784	-0.472	-2.038	-0.472	-0.472	-1.263	2.963	0.798
SMIRNOV_RESPONSE_TO_IR_6HR_UP SMIRNOV_RESPONSE_TO_IR_6HR_UP	-2.248	-0.348	0.437	-0.923	-0.348	1.669	-0.348	2.099	0.951	-0.923	-0.595
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.574	0.932	-0.610	-1.203	0.932	-0.610	-1.203	-1.203	-0.299	0.932	1.348
GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_DN GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_DN	-1.620	0.862	0.320	-0.525	1.668	-0.927	1.234	-0.525	-1.620	0.557	0.311
MATTIOLI_MGUS_VS_PCL MATTIOLI_MGUS_VS_PCL	0.609	-0.580	-0.279	-0.279	0.609	4.002	-0.279	-0.580	-1.162	-1.162	-0.287
GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_DN GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_DN	-0.520	-1.078	-1.078	-1.078	-0.520	-0.240	0.372	2.161	1.093	-0.240	1.074
GSE3982_MAST_CELL_VS_TH2_DN GSE3982_MAST_CELL_VS_TH2_DN	0.246	0.917	0.417	-2.290	0.917	-0.364	-0.364	0.246	1.243	0.417	-2.322
