GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.06]	[0.06 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_DN GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_DN	1.691	0.880	-1.151	-2.047	-0.743	-1.151	-2.891	0.262	1.250	2.773	0.584
GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_DN GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_DN	-0.293	-0.392	-1.045	-0.392	-1.573	0.409	0.662	-0.660	-1.045	-0.513	6.973
GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN	2.561	0.327	-1.952	0.707	-0.375	1.261	-2.836	0.707	-1.046	-1.302	1.061
GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_UP GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_UP	3.246	-1.224	-0.634	-1.489	-0.995	-0.634	-0.380	-0.495	0.317	-0.380	3.936
GSE45365_WT_VS_IFNAR_KO_CD8A_DC_UP GSE45365_WT_VS_IFNAR_KO_CD8A_DC_UP	-0.584	-0.743	-0.930	-2.891	0.351	-0.584	1.936	3.753	0.880	-0.743	-0.342
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN	0.498	-0.910	0.284	-0.718	-0.558	-0.318	-2.498	1.149	-1.404	0.632	4.441
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	1.486	-0.442	-0.729	-1.682	-1.387	0.468	-0.572	-0.729	0.270	-0.335	4.936
GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	0.543	-0.979	-0.484	-4.108	-0.371	-0.371	-0.621	1.851	0.678	-0.278	2.385
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	0.707	1.726	2.561	0.707	-0.375	0.561	-0.498	-1.302	-0.829	-2.836	-1.042
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN	1.638	0.555	-0.963	0.334	-0.473	-3.472	-0.609	-1.448	0.436	1.638	1.420
GSE7852_THYMUS_VS_FAT_TREG_UP GSE7852_THYMUS_VS_FAT_TREG_UP	1.345	-0.647	-0.814	-1.509	0.406	-1.816	-1.509	0.406	0.650	0.519	3.546
GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_UP GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_UP	-0.886	-0.661	5.039	-1.929	0.262	-1.165	-0.483	0.376	0.680	-0.343	0.517
GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_UP GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_UP	0.921	-0.336	-0.747	0.921	2.607	-0.447	1.107	-2.128	-0.583	-2.553	0.365
GSE22601_DOUBLE_NEGATIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN GSE22601_DOUBLE_NEGATIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN	0.928	-1.550	-1.279	-0.528	-0.844	-0.528	1.987	-0.844	1.987	-1.045	1.748
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN	-1.169	1.664	-0.463	-0.597	1.664	0.342	-1.428	2.736	-1.428	-0.263	-0.942
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_UP GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_UP	0.317	1.886	-1.879	0.677	0.419	1.886	-0.285	-0.821	-2.693	0.677	-0.818
GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP	-0.939	2.348	-1.194	0.410	-0.939	-0.301	-0.728	0.692	0.301	2.666	-1.854
GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN	-0.452	0.262	1.250	-0.743	1.691	0.457	-1.705	-2.440	0.722	1.691	-1.146
GSE36009_WT_VS_NLRP10_KO_DC_DN GSE36009_WT_VS_NLRP10_KO_DC_DN	1.438	0.707	-1.727	-0.757	-0.597	-1.169	0.863	-0.263	-0.946	-0.757	3.379
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_UP GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_UP	0.581	0.457	4.870	0.262	-0.743	0.262	0.351	-1.151	-0.930	-0.344	-1.699
GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN	2.430	-0.502	-0.502	-0.502	-0.647	1.411	-1.552	-1.879	-0.647	1.639	0.542
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	-1.318	0.757	-0.358	1.594	0.935	0.757	-1.638	-0.636	-0.823	1.854	-1.633
GSE22601_DOUBLE_NEGATIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP GSE22601_DOUBLE_NEGATIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP	-1.467	0.463	2.280	-0.762	0.261	0.463	1.510	-0.458	0.903	-2.581	-0.758
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP	0.939	-0.327	1.128	-1.156	1.806	0.769	-1.425	-0.926	-1.156	-1.425	1.341
GSE17721_POLYIC_VS_CPG_4H_BMDC_UP GSE17721_POLYIC_VS_CPG_4H_BMDC_UP	0.752	-1.998	1.511	-0.560	1.995	-1.998	0.370	-1.368	0.480	0.480	0.279
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_DN GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_DN	2.736	0.568	0.342	-1.169	0.447	-1.428	-0.757	0.568	0.447	-2.466	0.867
GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN	-0.715	-2.834	-1.115	-0.560	0.607	0.607	1.995	0.607	-0.326	1.744	-0.711
