GO	[-10.12 -0.97]	[-0.97 -0.59]	[-0.59 -0.32]	[-0.32 -0.10]	[-0.10 0.00]	[0.00 0.00]	[0.00 0.16]	[0.16 0.42]	[0.42 0.80]	[0.80 1.88]	[1.88 23.61]
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	-0.543	6.040	8.004	5.149	-1.143	-5.456	-0.543	0.301	-2.599	-6.693	-6.674
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	0.514	5.130	8.832	1.156	-3.840	-6.322	-1.062	1.156	-0.674	-2.746	-4.507
BENPORATH_PROLIFERATION BENPORATH_PROLIFERATION	-2.728	1.568	1.325	3.449	-4.049	-6.151	-0.528	2.420	4.227	-0.904	-4.933
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-1.637	0.767	2.879	3.881	-1.347	-6.401	1.114	0.767	0.491	0.285	-6.381
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	-5.053	0.270	-0.562	-0.562	-1.095	-8.239	1.234	3.006	3.321	1.660	0.274
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	0.721	5.002	2.530	2.835	-3.102	-5.149	-0.354	-0.262	-0.262	-1.487	-4.333
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	0.708	-2.759	-1.474	-1.474	-0.712	-1.173	-2.759	-1.474	1.539	2.081	10.233
PODAR_RESPONSE_TO_ADAPHOSTIN_UP PODAR_RESPONSE_TO_ADAPHOSTIN_UP	-2.759	-1.173	-0.292	-0.921	-0.541	-4.988	-0.402	0.310	2.081	10.197	-0.289
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	-2.395	1.635	1.379	0.580	-0.940	-5.692	0.580	1.635	3.622	-0.940	-3.640
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	-1.260	-2.597	-1.260	-1.528	1.765	4.934	-0.517	-1.528	-2.597	0.635	5.359
