GO	[-5.24 -0.48]	[-0.48 -0.22]	[-0.22 -0.11]	[-0.11 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.16]	[0.16 0.34]	[0.34 0.73]	[0.73 7.53]
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	1.064	-3.124	-3.124	-2.478	0.663	6.484	2.166	-3.946	-0.905	-1.533	2.852
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	3.168	-0.509	-4.077	-3.423	-0.284	1.957	-3.423	-1.322	-0.509	1.037	5.047
GOMF_GROWTH_FACTOR_ACTIVITY GOMF_GROWTH_FACTOR_ACTIVITY	0.396	-2.172	-3.167	-2.630	0.518	2.836	0.824	-1.447	-0.310	-0.419	5.093
GOMF_HEPARIN_BINDING GOMF_HEPARIN_BINDING	1.876	-0.957	-1.202	-3.871	-0.328	1.620	-2.688	-1.490	0.375	0.967	4.562
GOMF_SERINE_HYDROLASE_ACTIVITY GOMF_SERINE_HYDROLASE_ACTIVITY	0.469	-2.414	-2.022	-3.380	0.594	2.515	0.469	-2.414	0.270	1.274	3.447
GOMF_IMMUNE_RECEPTOR_ACTIVITY GOMF_IMMUNE_RECEPTOR_ACTIVITY	-0.352	-1.125	-0.656	-1.125	-1.125	0.362	-1.125	-2.278	0.644	2.713	5.622
GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	0.278	0.278	1.467	0.737	-1.908	-5.024	-1.908	0.597	0.278	1.068	2.181
GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	0.512	0.252	-1.649	-2.133	1.648	1.956	0.252	-1.649	-1.261	-0.950	3.428
GOMF_SCAVENGER_RECEPTOR_ACTIVITY GOMF_SCAVENGER_RECEPTOR_ACTIVITY	1.622	-0.242	-1.191	0.370	-0.729	-0.431	-1.191	-1.191	-0.242	-1.191	5.697
GOMF_INTEGRIN_BINDING GOMF_INTEGRIN_BINDING	0.381	-2.063	-0.608	-1.658	-1.318	-0.608	-1.035	0.381	1.031	2.037	4.155
GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.193	-0.869	-0.667	-1.113	-1.113	1.152	-0.667	-2.669	0.761	-0.502	3.547
GOMF_CARGO_RECEPTOR_ACTIVITY GOMF_CARGO_RECEPTOR_ACTIVITY	1.772	-0.327	-1.091	0.429	-1.091	-1.091	-1.549	-1.091	0.620	-0.327	4.524
GOMF_CYTOKINE_BINDING GOMF_CYTOKINE_BINDING	1.171	-1.900	-0.384	-1.900	-0.384	-0.384	-1.511	-0.703	0.765	2.258	2.251
GOMF_SOLUTE_SODIUM_SYMPORTER_ACTIVITY GOMF_SOLUTE_SODIUM_SYMPORTER_ACTIVITY	0.689	-1.012	-0.288	-0.454	-1.012	1.914	0.481	-2.987	-0.288	-0.454	2.308
GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY	1.328	0.894	-1.253	-3.029	-0.301	0.894	-0.751	-1.584	0.301	0.415	2.138
GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.706	-2.399	-1.029	-1.829	-0.372	0.359	-0.372	-0.250	-0.372	0.898	2.759
GOMF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.966	-2.146	-0.851	-1.732	-0.360	0.470	-0.652	0.349	-0.490	1.176	3.225
GOMF_EXTRACELLULAR_MATRIX_BINDING GOMF_EXTRACELLULAR_MATRIX_BINDING	0.246	-0.600	-0.949	-0.949	-0.949	0.911	-0.949	-0.949	0.416	1.233	3.511
GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY	0.200	0.200	-0.953	-0.434	-0.434	-0.434	-0.953	-0.953	0.457	1.836	2.470
GOMF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY GOMF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	0.971	0.478	-1.152	-1.152	0.702	1.285	-1.152	-1.152	-1.152	0.301	2.035
GOMF_C_X_C_CHEMOKINE_RECEPTOR_ACTIVITY GOMF_C_X_C_CHEMOKINE_RECEPTOR_ACTIVITY	0.273	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	0.795	-0.331	3.561
GOMF_RAGE_RECEPTOR_BINDING GOMF_RAGE_RECEPTOR_BINDING	-0.414	-0.414	0.211	-0.414	0.640	-0.414	0.640	-0.414	-0.414	-0.414	2.975
GOMF_GUANYLATE_CYCLASE_ACTIVITY GOMF_GUANYLATE_CYCLASE_ACTIVITY	1.528	-0.331	-0.331	-0.331	-0.331	0.273	-0.331	-0.331	-0.331	-0.331	2.450
