GO	[-23.88 -0.93]	[-0.93 -0.54]	[-0.54 -0.29]	[-0.29 -0.19]	[-0.19 0.00]	[0.00 0.00]	[0.00 0.25]	[0.25 0.58]	[0.58 1.22]	[1.22 2.21]	[2.21 10.00]
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	6.509	19.541	4.322	-0.906	-0.543	-5.456	-1.755	-2.144	-5.456	-6.693	-6.674
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	-1.281	7.460	8.481	0.722	3.961	-6.985	0.336	-2.804	-2.804	-5.731	-4.762
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	0.647	9.890	8.323	-1.062	0.514	-6.322	-0.851	-0.525	-2.307	-2.307	-4.507
VERHAAK_AML_WITH_NPM1_MUTATED_UP VERHAAK_AML_WITH_NPM1_MUTATED_UP	-1.997	-2.385	-1.997	-1.997	-1.997	-1.114	-4.630	0.479	1.992	2.842	16.262
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	0.301	7.523	8.000	-1.028	0.396	-6.758	1.124	-0.659	-1.028	-4.911	-4.185
RAMALHO_STEMNESS_UP RAMALHO_STEMNESS_UP	3.444	9.425	0.926	-0.408	0.766	-6.797	0.496	-0.408	-3.090	-2.217	-4.928
WELCSH_BRCA1_TARGETS_DN WELCSH_BRCA1_TARGETS_DN	8.084	7.015	1.051	-1.016	0.283	-3.796	-1.016	0.391	-3.796	-3.093	-3.080
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	10.761	4.987	0.370	-1.191	-0.431	-1.948	-1.191	-1.948	-1.948	-1.948	-1.943
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	-2.862	1.336	11.621	0.539	1.336	-2.862	-0.252	-1.963	-1.963	-2.862	-0.930
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	0.635	-4.911	-5.746	2.555	-1.260	4.934	-1.528	-3.061	-0.659	3.486	1.779
HUANG_GATA2_TARGETS_UP HUANG_GATA2_TARGETS_UP	-4.158	-2.312	-1.883	-2.312	-0.424	-5.066	1.037	1.250	5.787	4.063	1.046
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	-1.355	2.813	4.119	-0.521	2.813	-4.151	1.438	0.371	-1.355	-4.151	-4.139
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-0.701	3.198	2.021	-0.318	1.533	-6.401	2.879	0.620	-0.548	-3.315	-4.577
XIE_ST_HSC_S1PR3_OE_UP XIE_ST_HSC_S1PR3_OE_UP	0.269	-1.681	-2.860	-1.132	-1.681	-1.681	-1.132	-0.728	0.468	4.523	10.676
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	-0.354	4.602	5.002	-0.468	0.884	-5.149	0.884	0.451	-2.178	-3.677	-2.165
WU_CELL_MIGRATION WU_CELL_MIGRATION	-1.925	-5.335	-3.253	0.301	-0.851	-0.674	-0.674	-0.402	1.825	5.130	5.156
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	-1.926	1.635	3.240	-0.396	2.878	-5.692	1.379	0.745	-0.539	-2.395	-2.949
