GO	[-1.00 -0.89]	[-0.89 -0.74]	[-0.74 -0.56]	[-0.56 -0.35]	[-0.35 -0.16]	[-0.16 0.06]	[0.06 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.102	-2.813	-0.589	-0.834	-1.566	-2.102	0.489	-0.589	0.673	1.739	10.351
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	2.817	0.328	-1.426	-1.426	-0.668	-0.438	-0.987	-0.275	-2.038	-0.438	6.129
REACTOME_S_PHASE REACTOME_S_PHASE	7.481	0.711	-1.176	-1.176	-0.292	-0.923	-0.402	-0.923	-0.923	-1.176	1.299
REACTOME_DNA_REPLICATION REACTOME_DNA_REPLICATION	7.517	1.195	-1.079	-1.079	0.426	-1.079	-0.430	-0.811	-0.598	-0.811	-0.433
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1 REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	5.110	2.493	-0.627	-1.364	0.540	-0.936	-0.251	-0.627	-0.627	-0.936	-1.369
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	4.732	1.305	-0.581	-3.071	-0.581	-0.999	0.404	-0.430	-0.999	-0.769	1.297
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	3.847	2.818	-0.811	-1.212	0.275	-1.212	0.441	0.275	-0.329	-1.212	-1.791
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	3.519	2.126	-0.390	-2.824	-0.240	-0.390	-0.390	0.373	0.373	-1.334	-1.338
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	3.415	1.775	-0.289	-1.806	-0.289	-1.310	0.658	0.314	0.468	-0.935	-2.484
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	2.548	2.101	-0.470	-2.532	0.729	-0.470	0.499	-0.470	0.316	-1.123	-1.683
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	2.419	2.419	-0.315	-2.615	0.940	-0.787	-0.315	-0.315	0.288	-1.183	-1.187
REACTOME_DEGRADATION_OF_DVL REACTOME_DEGRADATION_OF_DVL	2.413	2.413	-0.623	-2.324	0.613	-0.623	0.233	0.613	-0.382	-0.978	-1.507
REACTOME_SUMOYLATION REACTOME_SUMOYLATION	4.307	0.662	-1.166	2.229	-1.451	-0.723	-1.786	-0.420	-0.310	0.292	-0.729
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	2.818	1.551	-0.329	-2.657	0.908	-0.527	-0.329	-0.329	0.441	-0.811	-1.791
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	5.068	1.268	-1.055	-1.451	0.761	-1.055	0.390	-1.055	-0.522	-0.751	-0.353
REACTOME_REGULATION_OF_RAS_BY_GAPS REACTOME_REGULATION_OF_RAS_BY_GAPS	3.091	2.618	-0.374	-1.893	0.582	-0.885	-0.374	-0.374	0.239	-0.586	-1.898
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	-0.958	-0.549	-0.958	-0.958	-0.958	0.302	0.821	-0.549	-0.300	0.302	5.999
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	2.361	-0.462	0.427	-0.204	-0.994	-0.994	0.427	-0.994	-0.462	-0.994	2.355
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	3.850	2.210	-0.863	-1.652	-0.395	-1.085	0.310	-0.522	-0.677	-1.346	1.013
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	4.952	1.775	-0.442	-1.310	0.314	-1.310	0.314	-0.653	-0.442	-0.935	-0.656
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	-0.550	-0.260	-0.550	-1.119	-1.119	0.645	0.645	-1.119	-0.260	0.347	4.126
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1 REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	1.274	-0.228	0.626	-1.158	-1.908	-0.411	0.921	-0.411	-1.908	-0.228	2.133
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	4.566	0.256	0.566	-0.828	0.256	-0.351	-0.828	-0.351	0.256	-0.828	-0.830
REACTOME_STABILIZATION_OF_P53 REACTOME_STABILIZATION_OF_P53	2.021	2.982	-0.600	-2.282	0.416	-0.365	-0.365	0.246	0.246	-0.949	-0.953
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX	4.299	0.371	-1.077	0.371	-1.077	-1.077	-0.520	0.371	-0.240	0.371	-0.522
REACTOME_HDMS_DEMETHYLATE_HISTONES REACTOME_HDMS_DEMETHYLATE_HISTONES	0.931	-0.870	0.931	-0.870	0.931	-0.870	-0.870	-0.870	0.236	-0.378	2.035
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	4.465	1.824	0.646	-0.510	-0.510	-0.510	-0.694	-0.510	-1.562	-1.211	-0.514
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	1.051	-0.996	-0.996	-0.363	-0.480	-2.213	-0.269	-0.793	0.709	0.335	4.575
REACTOME_IRON_UPTAKE_AND_TRANSPORT REACTOME_IRON_UPTAKE_AND_TRANSPORT	2.982	-0.949	-0.365	1.605	-2.282	-0.600	0.416	0.638	-0.949	-0.365	-0.367
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	2.561	1.960	-1.571	-0.996	0.646	-1.259	0.812	0.275	0.501	-0.996	-1.579
REACTOME_MITOTIC_G2_G2_M_PHASES REACTOME_MITOTIC_G2_G2_M_PHASES	4.752	0.545	-0.278	-1.778	-0.982	-0.787	-0.370	-0.278	-0.622	-0.982	1.389
REACTOME_DEGRADATION_OF_AXIN REACTOME_DEGRADATION_OF_AXIN	2.082	2.082	0.259	-2.241	0.435	-0.578	-0.348	0.259	0.435	-0.921	-1.437
REACTOME_ELASTIC_FIBRE_FORMATION REACTOME_ELASTIC_FIBRE_FORMATION	-1.783	0.254	0.716	0.254	0.254	-1.058	0.453	-0.625	1.426	1.866	-1.787
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	2.082	2.551	0.259	-2.241	0.259	-0.921	-0.578	0.435	0.259	-0.578	-0.924
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	2.951	1.687	-0.936	-1.965	0.765	-0.936	0.540	-0.627	-0.251	-0.936	-0.408
REACTOME_DNA_REPLICATION_PRE_INITIATION REACTOME_DNA_REPLICATION_PRE_INITIATION	2.705	2.291	-0.866	-2.367	0.726	-0.596	-0.397	-0.397	-0.255	-0.866	-0.400
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	2.684	2.684	-0.434	-1.065	0.346	-1.065	0.346	-0.260	-0.434	-0.691	-1.612
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	1.516	2.938	-0.270	-2.033	0.546	-0.783	-0.270	-0.471	0.334	-0.471	-1.264
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	1.831	2.238	-0.566	-2.740	0.848	-0.566	0.250	-0.566	0.250	-0.860	-0.361
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	3.016	1.775	-0.754	-2.183	0.429	-0.327	-0.327	0.277	0.277	-1.551	-0.508
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	-1.608	1.415	0.542	1.077	0.786	-0.691	-0.691	0.542	0.786	-0.691	-2.454
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	3.415	1.444	-0.442	-1.310	-0.442	-0.442	-0.289	-0.442	-1.310	-1.310	1.142
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	2.373	2.373	-0.489	-1.394	0.420	-1.394	-0.325	0.809	-0.325	-1.006	-1.011
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	4.129	0.968	-0.866	-0.397	-0.866	-1.227	-0.255	-1.227	-0.255	0.968	-0.599
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	1.284	2.210	-0.601	-1.122	0.612	0.807	-0.424	-1.122	0.807	-0.601	-2.548
REACTOME_HOMOLOGY_DIRECTED_REPAIR REACTOME_HOMOLOGY_DIRECTED_REPAIR	5.102	1.083	-0.290	-0.290	-0.432	-0.290	-0.432	-0.624	-1.203	-1.203	-0.628
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	2.072	1.687	-0.405	-2.865	0.357	-1.364	-0.251	0.357	-0.405	-0.405	0.355
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	-0.455	0.579	-0.455	-0.455	0.579	3.765	0.187	-0.455	-0.455	-0.455	-0.456
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	1.132	-0.733	-0.733	1.132	-0.385	1.132	-1.368	-1.368	0.754	-0.733	0.752
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	1.083	1.660	1.083	-2.888	-0.432	-1.203	0.313	1.083	-0.290	-0.876	-0.628
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	-0.580	0.434	-0.580	-0.580	0.434	3.056	0.892	-0.580	-0.580	-0.580	-0.200
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	3.293	0.500	-0.987	1.968	-1.426	-0.275	-0.987	-0.275	-0.275	-0.668	-0.671
REACTOME_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_JUNCTION_ORGANIZATION	-2.589	1.650	0.278	0.809	1.055	-0.489	-0.711	0.597	0.809	-0.489	-1.910
REACTOME_CELL_CELL_COMMUNICATION REACTOME_CELL_CELL_COMMUNICATION	-3.131	1.571	0.663	1.066	0.663	0.254	-0.496	0.365	0.663	-0.678	-1.970
REACTOME_MITOPHAGY REACTOME_MITOPHAGY	1.581	0.684	1.090	-1.077	-1.077	-0.520	0.371	-0.520	-0.520	1.090	-1.080
