GO	[-4.14 -0.44]	[-0.44 -0.20]	[-0.20 -0.11]	[-0.11 -0.04]	[-0.04 0.00]	[0.00 0.02]	[0.02 0.11]	[0.11 0.21]	[0.21 0.42]	[0.42 0.84]	[0.84 3.89]
PID_ATM_PATHWAY PID_ATM_PATHWAY	-1.420	1.520	-0.771	3.914	0.214	-0.771	0.716	0.426	-1.420	-0.410	-1.388
PID_INTEGRIN1_PATHWAY PID_INTEGRIN1_PATHWAY	1.475	-0.363	-1.291	-0.872	-0.363	-0.573	-2.775	-0.573	0.247	1.851	2.815
PID_AURORA_B_PATHWAY PID_AURORA_B_PATHWAY	-0.934	0.860	2.717	0.554	1.668	-0.934	-1.631	0.318	-0.285	-0.934	-1.594
PID_MYC_ACTIV_PATHWAY PID_MYC_ACTIV_PATHWAY	-0.856	2.815	0.752	1.294	0.538	-0.856	1.003	-0.856	-1.706	-0.586	-1.648
PID_PLK1_PATHWAY PID_PLK1_PATHWAY	-0.683	0.962	2.757	0.962	0.224	-0.683	-1.136	0.962	-0.683	-0.683	-1.841
PID_BARD1_PATHWAY PID_BARD1_PATHWAY	-0.301	0.571	0.929	3.138	-0.301	-1.210	0.571	-0.301	-1.210	-0.614	-1.182
PID_P53_REGULATION_PATHWAY PID_P53_REGULATION_PATHWAY	-1.628	1.813	0.344	1.813	-0.700	-1.078	1.082	1.082	-0.700	-1.078	-1.039
PID_TELOMERASE_PATHWAY PID_TELOMERASE_PATHWAY	-1.353	1.071	0.794	2.153	-0.923	0.370	0.370	0.370	0.370	-0.923	-2.795
PID_IL23_PATHWAY PID_IL23_PATHWAY	1.339	-0.251	-0.868	-1.546	-0.868	0.942	-1.546	-0.480	0.357	0.614	1.855
PID_RHOA_PATHWAY PID_RHOA_PATHWAY	-0.683	-0.395	-0.683	0.654	0.407	-1.136	2.757	-1.884	1.752	-0.395	-0.376
PID_AR_PATHWAY PID_AR_PATHWAY	-0.476	1.010	-0.476	2.125	-1.138	-0.289	1.709	-0.476	0.313	-2.562	-0.451
PID_E2F_PATHWAY PID_E2F_PATHWAY	-2.142	1.527	0.913	1.893	0.461	-0.721	0.913	-0.721	-1.511	-0.477	-0.686
PID_INTEGRIN_CS_PATHWAY PID_INTEGRIN_CS_PATHWAY	0.683	-1.084	-0.242	-1.084	-0.524	-0.524	-1.084	0.370	-0.242	2.161	1.627
PID_DNA_PK_PATHWAY PID_DNA_PK_PATHWAY	-0.666	0.761	0.361	3.576	-0.666	-0.248	-0.248	0.361	-0.666	-0.666	-0.651
PID_FANCONI_PATHWAY PID_FANCONI_PATHWAY	-1.170	2.674	0.923	0.923	0.387	-0.415	-0.229	-0.229	-1.170	-0.415	-1.882
