GO	[-4.16 -0.18]	[-0.18 -0.11]	[-0.11 -0.07]	[-0.07 -0.04]	[-0.04 -0.02]	[-0.02 0.00]	[0.00 0.03]	[0.03 0.06]	[0.06 0.10]	[0.10 0.18]	[0.18 2.76]
GOBP_NOTCH_SIGNALING_PATHWAY GOBP_NOTCH_SIGNALING_PATHWAY	0.427	0.427	-1.417	-1.417	-0.769	1.085	-1.417	0.215	2.030	-0.769	1.524
HP_HIGHLY_ARCHED_EYEBROW HP_HIGHLY_ARCHED_EYEBROW	3.836	0.423	-0.550	1.182	0.261	-0.550	-2.726	-0.345	-0.843	0.261	-0.550
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0.491	-0.914	-0.914	0.216	-0.407	-0.407	-0.914	1.944	0.491	-0.914	1.944
GOBP_STEROL_BIOSYNTHETIC_PROCESS GOBP_STEROL_BIOSYNTHETIC_PROCESS	-0.789	-0.789	-0.789	0.279	0.279	-0.325	-0.789	-0.325	-0.325	1.621	3.040
GOCC_GOLGI_CISTERNA_MEMBRANE GOCC_GOLGI_CISTERNA_MEMBRANE	-0.464	-0.464	-0.998	-0.204	-0.998	-0.204	1.755	-0.464	1.755	1.219	-0.998
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	-0.407	0.216	-0.914	0.216	4.199	0.491	-0.914	-0.914	0.216	-0.407	0.216
GOBP_STRESS_FIBER_ASSEMBLY GOBP_STRESS_FIBER_ASSEMBLY	-0.241	-1.082	-0.522	1.588	1.093	-0.241	-1.082	-1.082	0.371	1.588	-0.522
GOMF_14_3_3_PROTEIN_BINDING GOMF_14_3_3_PROTEIN_BINDING	-0.415	0.211	-0.415	2.989	-0.415	-0.415	0.211	-0.415	1.259	-0.415	-0.415
GOBP_HISTONE_MONOUBIQUITINATION GOBP_HISTONE_MONOUBIQUITINATION	-0.456	0.579	1.881	1.150	0.579	-0.456	-0.456	-0.456	-0.456	-0.456	-0.456
HP_UROGENITAL_FISTULA HP_UROGENITAL_FISTULA	-0.332	-0.332	-0.332	-0.332	2.459	-0.332	0.796	-0.332	-0.332	0.796	-0.332
GOBP_RRNA_MODIFICATION GOBP_RRNA_MODIFICATION	-0.249	-0.249	-0.249	-0.249	1.015	-0.249	-0.249	-0.249	-0.249	3.064	-0.249
