GO	[-5.35 -0.83]	[-0.83 -0.36]	[-0.36 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.21]	[0.21 0.65]	[0.65 5.00]
MIR6758_3P MIR6758_3P	-0.915	-0.915	-0.915	-0.915	-0.407	1.362	-0.915	0.490	0.875	2.611	0.219
MIR193A_3P_MIR193B_3P MIR193A_3P_MIR193B_3P	-0.325	1.619	0.278	-0.325	-0.790	-0.790	-0.325	-0.790	-0.325	3.885	-0.783
TERT_TARGET_GENES TERT_TARGET_GENES	-0.623	2.880	-0.623	-0.623	-0.623	1.389	0.824	-0.223	-0.223	-0.623	-0.618
MIR7852_3P MIR7852_3P	-0.407	-0.915	-0.915	0.875	2.611	-0.915	0.490	0.490	0.490	-0.915	-0.402
MIR6826_3P MIR6826_3P	0.883	0.883	1.808	-1.250	-1.250	-0.321	-1.250	-0.321	0.282	0.883	-0.636
MIR6072 MIR6072	-0.325	0.609	-0.790	-0.790	-0.790	-0.325	3.037	-0.790	1.059	0.278	-0.321
ZNF777_TARGET_GENES ZNF777_TARGET_GENES	0.476	0.968	-0.540	-0.177	-0.540	-0.540	-0.540	3.276	-0.177	-0.540	-0.535
MIR6081 MIR6081	0.566	1.527	-0.832	-0.832	0.993	0.993	0.255	0.255	-0.832	-0.832	-0.824
PAX8_B PAX8_B	-0.498	-0.498	0.524	-0.498	-0.498	-0.498	1.735	-0.498	0.524	-0.498	1.747
MIR144_5P MIR144_5P	-0.706	2.554	-0.706	0.706	-0.706	-0.706	-0.273	-0.706	0.331	0.706	0.335
