GO	[-25.09 -0.62]	[-0.62 -0.28]	[-0.28 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.18]	[0.18 0.34]	[0.34 0.68]	[0.68 7.04]
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	-6.005	-3.808	0.679	2.327	-0.751	-8.360	5.354	5.354	4.962	-1.145	-8.378
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-6.992	-3.233	1.845	8.541	2.639	-6.992	1.395	3.570	-0.350	-2.339	-5.984
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-6.833	-4.979	0.485	0.910	-0.857	-6.833	3.405	7.861	4.455	0.377	-4.993
GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_UP GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_UP	-8.193	-0.550	1.257	3.047	-0.697	-8.193	3.047	4.406	2.184	-0.872	-6.889
GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP	-8.276	-1.950	0.264	2.124	-0.573	-8.276	2.971	6.300	2.673	0.572	-5.100
GSE22886_NEUTROPHIL_VS_DC_DN GSE22886_NEUTROPHIL_VS_DC_DN	-5.120	-1.973	0.693	3.570	-0.457	-6.992	6.675	5.818	0.560	-1.372	-7.009
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-5.967	-0.585	-0.264	2.094	-0.350	-6.992	9.547	3.570	1.395	-1.973	-7.009
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	-5.085	0.453	0.350	3.612	-1.352	-5.930	11.791	1.418	0.860	-3.204	-5.100
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	-3.776	-1.973	1.195	4.632	-0.457	-8.318	4.632	6.675	-0.457	-2.339	-3.790
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-6.952	-1.352	1.637	2.673	-1.631	-8.276	4.681	5.464	0.708	-0.724	-2.741
