GO	[-5.24 -0.57]	[-0.57 -0.23]	[-0.23 -0.10]	[-0.10 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.15]	[0.15 0.36]	[0.36 0.74]	[0.74 8.14]
TOX4_TARGET_GENES TOX4_TARGET_GENES	-2.091	0.334	4.366	5.969	-7.896	-5.590	-1.745	2.130	0.555	0.691	-1.438
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.635	0.491	3.875	6.277	-4.589	-6.394	-1.345	4.618	0.285	-0.881	-2.347
ZBTB5_TARGET_GENES ZBTB5_TARGET_GENES	-3.219	1.176	1.383	5.178	-5.292	-6.276	-0.513	1.851	1.609	1.176	-4.473
ZBED4_TARGET_GENES ZBED4_TARGET_GENES	-1.973	1.235	1.455	2.224	-5.804	-7.062	-1.062	4.627	2.224	-0.844	-0.839
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	-2.286	0.983	5.899	4.430	-3.711	-4.814	-2.286	1.478	0.593	-1.055	-1.377
RUVBL1_TARGET_GENES RUVBL1_TARGET_GENES	-0.633	0.430	3.750	2.175	-7.479	-3.738	-1.009	5.291	-0.373	-1.851	-0.275
ZNF667_TARGET_GENES ZNF667_TARGET_GENES	-1.805	0.724	7.480	4.637	-4.045	-3.323	-1.152	0.903	0.568	-1.450	-2.219
MCM3_TARGET_GENES MCM3_TARGET_GENES	-4.694	0.351	4.095	1.248	-4.694	-3.402	-1.701	3.739	2.470	0.457	-1.143
CREB3L2_TARGET_GENES CREB3L2_TARGET_GENES	-0.321	0.533	4.003	3.595	-5.396	-4.248	-2.186	2.492	0.694	-0.812	-2.180
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-1.506	-0.343	1.086	5.025	-3.902	-5.022	-0.885	5.025	0.376	-0.343	-1.159
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-1.144	-3.193	-2.252	-1.611	5.479	2.443	4.350	-1.144	-0.797	-0.797	-0.538
DNMT1_TARGET_GENES DNMT1_TARGET_GENES	-1.464	1.506	2.000	2.870	-6.079	-3.641	-1.464	2.870	0.590	-0.345	-0.756
MXD1_TARGET_GENES MXD1_TARGET_GENES	-1.635	-0.358	3.799	5.013	-3.591	-3.591	-0.358	1.849	0.599	-0.822	-2.003
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	-1.481	0.697	2.948	4.174	-4.980	-3.050	-0.332	0.891	0.697	-0.469	-1.892
ZNF677_TARGET_GENES ZNF677_TARGET_GENES	-1.103	-0.473	2.091	4.310	-5.479	-2.796	0.264	0.504	1.521	0.660	-2.238
HOXC13_TARGET_GENES HOXC13_TARGET_GENES	-1.456	0.716	1.660	4.692	-3.015	-4.938	-1.119	0.716	1.660	-0.456	-0.843
IRX2_TARGET_GENES IRX2_TARGET_GENES	-0.888	0.858	1.253	1.995	-5.412	-4.481	0.858	3.246	-0.293	-0.530	-0.884
MYBL1_TARGET_GENES MYBL1_TARGET_GENES	-2.288	1.438	2.418	1.659	-3.712	-4.330	-0.888	2.702	1.046	-0.562	-0.558
YBX3_TARGET_GENES YBX3_TARGET_GENES	-2.238	1.274	4.189	0.944	-2.238	-2.238	-0.578	1.652	0.258	-0.348	-2.234
ZNF547_TARGET_GENES ZNF547_TARGET_GENES	-1.233	0.659	2.908	2.579	-6.312	-1.542	-1.542	-0.320	1.707	0.659	-0.754
HDAC8_TARGET_GENES HDAC8_TARGET_GENES	-1.062	-0.448	2.492	5.345	-3.401	-1.738	-2.186	2.166	0.533	-1.062	-0.607
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-1.132	-0.275	2.456	1.862	-4.009	-4.905	-0.275	2.456	0.742	-0.515	-0.378
ZSCAN5C_TARGET_GENES ZSCAN5C_TARGET_GENES	-1.112	1.376	1.625	2.185	-1.755	-3.973	-3.256	1.149	1.895	0.339	-1.107
TSHZ1_TARGET_GENES TSHZ1_TARGET_GENES	-0.263	0.706	1.226	5.194	-2.461	-3.433	-2.066	-1.425	1.434	0.862	-0.751
RBM15_TARGET_GENES RBM15_TARGET_GENES	-1.360	0.359	4.879	1.962	-1.360	-2.604	-3.190	1.197	0.627	-0.637	-0.347
TBX1_TARGET_GENES TBX1_TARGET_GENES	-1.657	0.751	0.479	0.913	-3.934	-3.341	0.370	4.957	0.913	-0.326	-0.556
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-1.275	-0.743	1.711	1.439	-4.094	-3.260	-0.982	0.967	1.439	1.439	0.448
ZNF165_TARGET_GENES ZNF165_TARGET_GENES	-1.706	0.520	-0.255	1.901	-2.362	-2.362	-2.362	3.134	0.724	1.242	-0.395
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-0.356	1.779	0.737	2.327	-2.302	-3.966	-1.899	1.305	1.532	-0.261	-1.548
ZNF669_TARGET_GENES ZNF669_TARGET_GENES	-0.830	0.273	3.157	1.829	-2.764	-2.764	-0.830	0.384	3.157	-0.830	-0.826
ZNF595_TARGET_GENES ZNF595_TARGET_GENES	-1.077	0.376	1.527	0.736	-3.691	-2.694	-0.538	3.460	0.736	0.539	-1.073
THRA_TARGET_GENES THRA_TARGET_GENES	-1.213	0.270	0.721	2.371	-4.522	-3.445	0.270	1.425	0.928	0.392	0.272
ARHGAP35_TARGET_GENES ARHGAP35_TARGET_GENES	-1.431	0.413	3.444	0.561	-3.787	-2.980	-0.443	1.997	0.561	0.561	-0.610
ZNF622_TARGET_GENES ZNF622_TARGET_GENES	-0.390	0.560	5.185	1.375	-1.926	-1.926	-1.331	1.062	-0.390	-0.390	-1.921
ZBTB1_TARGET_GENES ZBTB1_TARGET_GENES	-1.730	0.816	1.542	4.108	-1.730	-2.841	-0.755	1.031	0.816	-0.551	-1.328
ZNF704_TARGET_GENES ZNF704_TARGET_GENES	-0.344	0.262	1.501	1.876	-2.694	-2.694	-0.344	1.876	1.168	-1.241	-1.237
ZNF584_TARGET_GENES ZNF584_TARGET_GENES	-0.686	0.502	1.795	2.321	-3.280	-1.946	-1.613	-0.536	2.914	0.782	-1.072
FOXQ1_TARGET_GENES FOXQ1_TARGET_GENES	-0.860	-0.477	0.940	1.332	-1.533	-1.533	-0.860	1.788	2.875	-1.533	-0.475
DICER1_TARGET_GENES DICER1_TARGET_GENES	0.737	0.737	0.737	0.997	-2.902	-1.998	-2.902	1.297	0.997	-0.647	0.344
PCGF6_TARGET_GENES PCGF6_TARGET_GENES	-0.390	-0.390	2.545	1.375	-2.819	-2.819	-0.606	1.375	0.790	-0.240	-0.906
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-0.320	1.978	2.908	0.827	-3.457	-2.849	-0.320	0.283	0.827	-1.233	-0.432
CHAF1A_TARGET_GENES CHAF1A_TARGET_GENES	0.575	-0.677	2.575	0.412	-1.708	-2.263	-2.263	0.279	3.400	0.412	-0.674
ADNP_TARGET_GENES ADNP_TARGET_GENES	-2.196	-0.896	2.296	0.816	-0.446	-3.940	-0.641	1.318	1.318	-0.301	0.443
ZNF532_TARGET_GENES ZNF532_TARGET_GENES	-1.211	0.440	2.806	2.348	-1.783	-1.783	-0.810	1.205	0.275	0.275	-1.779
ZSCAN23_TARGET_GENES ZSCAN23_TARGET_GENES	1.366	-0.981	2.033	2.825	-1.363	-3.525	-0.473	-0.473	0.435	-0.691	-0.311
CAVIN1_TARGET_GENES CAVIN1_TARGET_GENES	-0.538	0.736	1.231	0.967	-3.691	-0.771	-0.771	3.460	0.376	-1.476	-0.535
CTR9_TARGET_GENES CTR9_TARGET_GENES	-1.181	-0.315	2.876	0.675	-1.747	-1.747	-1.747	2.410	0.459	0.675	-0.783
PAX8_TARGET_GENES PAX8_TARGET_GENES	-0.325	-0.489	2.767	1.052	-3.567	-1.900	-1.391	1.331	0.595	0.278	0.280
SMARCA1_TARGET_GENES SMARCA1_TARGET_GENES	0.782	0.782	0.976	2.617	-0.902	-4.440	-1.870	0.340	0.782	-0.265	-0.898
MCM2_TARGET_GENES MCM2_TARGET_GENES	-0.489	1.283	1.283	0.301	-2.570	-2.570	-1.151	0.701	2.037	0.301	-0.487
SIPA1_TARGET_GENES SIPA1_TARGET_GENES	-0.666	-0.266	1.895	1.376	-2.170	-2.170	-1.405	0.943	2.495	0.457	-1.399
LHX3_TARGET_GENES LHX3_TARGET_GENES	-0.477	0.614	1.332	2.875	-1.533	-0.477	-0.860	0.940	-1.533	-1.533	0.360
ZSCAN18_TARGET_GENES ZSCAN18_TARGET_GENES	-0.729	0.597	1.620	1.620	-1.948	-1.948	-0.729	-0.431	1.620	0.597	-1.188
PPARGC1A_TARGET_GENES PPARGC1A_TARGET_GENES	-2.363	0.920	2.070	2.811	-1.354	-2.363	-0.521	0.524	0.371	0.249	-0.729
THRAP3_TARGET_GENES THRAP3_TARGET_GENES	-0.610	-1.201	2.459	0.928	-0.610	-1.201	0.572	0.572	-1.201	1.364	-1.199
ZNF623_TARGET_GENES ZNF623_TARGET_GENES	-0.896	0.301	1.318	2.679	-2.196	-2.196	-0.896	0.612	1.318	0.612	-1.222
MAPK3_TARGET_GENES MAPK3_TARGET_GENES	-1.241	-0.835	0.627	1.168	-2.694	-1.818	0.627	1.501	1.168	0.876	-0.832
TFCP2_TARGET_GENES TFCP2_TARGET_GENES	-1.064	1.465	2.618	1.465	-2.143	-1.517	-1.064	0.289	0.878	-0.314	-1.061
HJURP_TARGET_GENES HJURP_TARGET_GENES	-0.279	-0.580	-0.279	1.432	-1.160	-1.160	-0.580	3.234	1.432	-0.580	-1.158
RAX2_TARGET_GENES RAX2_TARGET_GENES	-0.647	0.342	0.997	0.737	-2.902	-1.393	-0.647	1.635	2.424	-0.421	-0.957
TERF2_TARGET_GENES TERF2_TARGET_GENES	0.330	0.763	1.665	1.405	-2.363	-2.363	-0.274	1.405	0.763	-1.187	-1.504
