GO	[-6.49 -0.60]	[-0.60 -0.27]	[-0.27 -0.14]	[-0.14 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.22]	[0.22 0.45]	[0.45 0.95]	[0.95 8.92]
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-5.967	-1.128	7.583	25.809	-0.585	-8.318	0.443	-0.738	-1.973	-3.776	-3.245
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	-8.318	-0.264	5.409	12.267	-0.350	-8.318	2.094	0.844	-1.128	-3.233	-5.136
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP	-6.992	3.245	7.583	5.818	-1.372	-8.318	0.443	1.845	-0.585	-3.776	-5.136
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	-8.318	0.560	8.056	5.409	0.560	-8.318	1.195	1.011	-0.350	-2.757	-7.009
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	-8.276	1.029	9.115	7.651	-0.446	-5.930	1.215	0.708	-1.631	-2.730	-5.946
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	-8.193	2.744	11.412	5.575	-1.904	-6.872	0.893	-0.325	-0.872	-3.682	-2.274
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	-5.085	0.572	13.534	5.464	-1.631	-6.952	1.029	0.860	-0.573	-3.204	-5.946
GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP	-4.433	1.174	11.057	5.354	-0.271	-8.360	1.174	-0.597	-0.271	-4.433	-6.021
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-8.151	-0.417	3.741	3.085	-1.881	-8.151	3.405	4.091	1.714	-2.239	-5.833
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	-6.992	0.342	12.845	4.632	-0.350	-8.318	0.693	0.342	0.342	-1.973	-5.136
