GO	[-9.50 -0.62]	[-0.62 -0.44]	[-0.44 -0.22]	[-0.22 -0.09]	[-0.09 -0.00]	[-0.00 0.00]	[0.00 0.05]	[0.05 0.15]	[0.15 0.33]	[0.33 0.87]	[0.87 15.11]
REACTOME_CD22_MEDIATED_BCR_REGULATION REACTOME_CD22_MEDIATED_BCR_REGULATION	-1.122	-1.677	-2.529	-2.529	-2.529	18.293	8.911	-2.529	-1.677	-2.529	-1.673
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	-0.986	-0.986	-2.944	-2.034	-2.944	20.745	6.769	-2.944	-2.034	-2.944	-0.983
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	-2.861	-0.935	-2.861	-1.962	-2.861	17.152	8.444	-2.861	-1.962	-1.362	-0.624
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	-0.842	-1.198	-2.326	-2.326	-3.277	19.614	6.498	-3.277	-2.326	-1.198	-0.839
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	-3.763	-5.455	-0.301	3.560	6.039	-4.521	1.231	8.003	-0.409	-3.763	-5.445
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	-4.201	-5.744	-0.828	3.485	4.181	-6.756	1.535	7.057	1.765	-2.191	-4.899
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-4.003	-3.405	0.351	8.948	6.997	-4.003	0.351	2.473	0.351	-2.887	-7.806
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	-4.778	-4.003	-0.269	2.910	10.114	-5.729	0.889	4.743	-0.486	-1.578	-5.719
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	-2.944	-2.034	-0.986	-1.424	-1.424	15.698	8.896	-1.424	-2.034	-2.944	-1.420
REACTOME_FCGR_ACTIVATION REACTOME_FCGR_ACTIVATION	-1.962	-0.935	-1.962	-1.362	-0.935	17.152	7.017	-2.861	-2.861	-1.962	-1.359
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-1.043	5.422	-0.311	-2.700	-5.357	16.036	0.713	-4.211	-1.713	-1.043	-1.707
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	-4.314	-3.644	0.353	3.538	7.288	-4.314	0.261	3.538	1.287	-1.465	-7.347
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	-5.557	-3.436	-0.596	4.422	6.478	-4.733	-0.263	4.054	2.163	-2.916	-3.427
REACTOME_S_PHASE REACTOME_S_PHASE	-3.798	-4.557	-1.162	7.413	2.827	-5.494	-0.722	4.268	1.672	0.292	-4.548
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	-1.738	-1.303	-2.297	-0.962	-2.297	12.391	8.197	-3.031	-1.303	-1.738	0.400
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	-3.526	-3.526	-0.608	2.199	5.587	-5.181	-0.338	3.528	4.301	-1.960	-4.256
WINNEPENNINCKX_MELANOMA_METASTASIS_UP WINNEPENNINCKX_MELANOMA_METASTASIS_UP	-5.494	-2.627	-0.419	2.827	7.923	-4.557	1.005	2.827	1.005	-3.163	-3.155
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	-4.637	-3.760	-0.996	2.746	5.603	-4.637	-0.430	5.140	1.814	-0.767	-3.752
REACTOME_COMPLEMENT_CASCADE REACTOME_COMPLEMENT_CASCADE	0.333	-0.393	-1.731	-2.225	-2.843	16.075	4.111	-2.843	-2.843	-1.013	-0.549
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	-1.900	-1.900	-1.391	-1.391	-1.900	12.746	8.296	-0.489	-1.005	-2.584	-1.388
REACTOME_DNA_REPLICATION REACTOME_DNA_REPLICATION	-5.316	-4.173	-0.581	4.125	2.246	-4.173	-0.581	5.018	2.246	-0.301	-4.165
FUJII_YBX1_TARGETS_DN FUJII_YBX1_TARGETS_DN	-2.166	-3.560	-0.506	0.649	8.562	-4.168	0.962	5.387	0.962	-1.814	-5.695
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	-1.771	-1.280	-2.436	-1.280	-1.771	14.300	6.800	-1.771	-0.633	-1.280	-1.276
RAMALHO_STEMNESS_UP RAMALHO_STEMNESS_UP	-1.859	-4.945	-0.528	1.983	5.685	-4.945	0.926	3.444	2.813	-2.216	-4.934
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	-3.609	-2.621	-1.933	-0.730	-1.420	12.579	6.273	0.404	-1.420	-1.420	-1.025
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	-2.584	-2.584	-1.391	-1.005	-0.489	12.746	6.991	-0.711	-1.005	-1.900	-1.896
REACTOME_INFLUENZA_INFECTION REACTOME_INFLUENZA_INFECTION	-5.298	-3.628	1.564	2.704	4.139	-4.375	-0.268	1.820	2.391	-0.839	-5.289
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	-5.333	-4.523	-0.301	0.968	2.357	-5.333	1.584	4.345	2.649	0.514	-4.513
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	-2.981	-2.981	-0.443	1.417	7.942	-3.789	0.735	4.765	-0.311	-1.432	-4.891
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	-2.758	-4.084	0.310	5.923	0.884	-6.191	-0.402	4.171	2.081	-0.402	-4.075
FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP	-4.631	-2.223	0.276	4.163	9.917	-2.685	-0.581	0.965	0.788	-1.201	-4.621
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	-1.226	-0.897	-1.226	-1.226	-0.447	12.856	6.666	-2.197	-2.197	-2.197	-1.223
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	-2.340	-4.193	-0.435	3.626	4.831	-5.103	1.457	1.979	0.827	-0.759	-5.094
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.230	-3.984	-0.461	1.579	3.034	-3.984	-0.659	5.992	2.250	-0.918	-3.977
