GO	[-2.13 -0.33]	[-0.33 -0.22]	[-0.22 -0.15]	[-0.15 -0.09]	[-0.09 -0.04]	[-0.04 0.02]	[0.02 0.08]	[0.08 0.14]	[0.14 0.23]	[0.23 0.40]	[0.40 2.90]
BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS	1.106	4.041	3.028	0.413	0.413	-0.528	-0.785	-1.605	-0.785	-3.201	-3.217
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	2.427	2.884	2.427	-0.441	0.720	-0.675	-0.675	-2.065	-0.675	-2.065	-3.002
LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX	-0.998	-1.712	-0.998	-0.998	-0.577	-0.998	0.503	-0.318	0.503	0.284	8.537
FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL	0.799	2.168	3.608	-0.240	0.564	-0.392	-0.240	-1.954	-1.350	-1.350	-2.873
MANNO_MIDBRAIN_NEUROTYPES_BASAL MANNO_MIDBRAIN_NEUROTYPES_BASAL	1.663	1.193	1.193	1.663	0.798	-1.334	-1.334	-0.705	-1.334	-1.334	-1.340
LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE	-1.167	-1.923	-0.707	-1.923	-0.707	-0.707	0.389	-0.228	1.286	1.286	4.509
LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3 LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3	1.701	3.256	0.928	-0.413	0.928	-0.413	-0.413	-1.923	-1.167	-1.167	-1.933
DESCARTES_MAIN_FETAL_MICROGLIA DESCARTES_MAIN_FETAL_MICROGLIA	-1.334	-0.705	0.246	-0.705	-1.334	-0.364	-0.705	-0.705	0.798	5.837	0.791
BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS	1.482	2.382	1.482	0.317	0.788	-0.495	-0.495	-1.306	-0.816	-2.093	-2.103
TRAVAGLINI_LUNG_BASAL_CELL TRAVAGLINI_LUNG_BASAL_CELL	1.286	1.701	2.169	-0.228	0.628	-1.923	-0.413	-0.413	-0.707	-1.923	-1.175
LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB	-1.016	-1.553	-1.553	-1.016	-0.401	-0.401	-0.650	0.591	0.853	1.935	3.399
RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS RUBENSTEIN_SKELETAL_MUSCLE_B_CELLS	0.608	1.149	2.283	-0.571	0.856	-0.571	0.608	-0.360	-0.571	-2.773	-1.892
BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS	0.864	1.676	1.676	0.319	0.557	-0.283	-0.527	-1.628	-0.527	-1.628	-0.938
LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES	-1.032	0.268	-0.602	-1.032	-1.754	0.268	-0.602	-0.337	1.495	1.094	2.456
TRAVAGLINI_LUNG_CLUB_CELL TRAVAGLINI_LUNG_CLUB_CELL	0.428	0.719	1.087	-0.769	1.527	0.215	1.087	-1.418	-1.418	-0.769	-0.774
BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES	1.445	0.235	2.052	0.527	-0.379	0.527	-0.873	-0.379	-0.873	-0.873	-0.877
