GeneID	X6h_DMSO_rep1.x	X6h_DMSO_rep2.x	X6h_treated_rep1.x	X6h_treated_rep2.x	X72h_DMSO_rep1.x	X72h_DMSO_rep2.x	X72h_treated_rep1.x	X72h_treated_rep2.x	X120h_DMSO_rep1.x	X120h_DMSO_rep2.x	X120h_treated_rep1.x	X120h_treated_rep2.x
ENSG00000000419	0.194552787340491	0.218277438787469	0.174286098289873	0.150524370987403	0.0397618912389471	0.0308650195214654	0.121481689972128	-0.763753471881696	-0.0687007526574749	0.194797650927273	-0.0742873222038513	-0.217805400322029
ENSG00000000457	-0.149694427309736	0.0422398703427774	-0.00836892286404667	-0.0460209873158493	-0.0248453523516922	-0.0561879711906892	-0.0432128671537396	-0.0495366553471054	0.125620036280741	-0.0146616235435922	0.0256937615013461	0.198975138951586
ENSG00000000460	0.0110212529905697	0.00571736323100767	-0.0507837890157652	-0.0544697603112029	-0.00213551353189471	0.118115437955915	0.0468551693467733	-0.0288443198614011	0.0218477887260914	0.0527946371087247	0.00610577380430838	-0.126224040443126
ENSG00000000938	-0.259928469507239	-0.0776441331430741	0.148836835577418	0.129790397894125	-0.0109939181548902	0.204598873940528	0.00402361434602294	-1.01189149238818	-0.262490117947645	0.0122111460164116	0.484717272909895	0.638769990456627
ENSG00000001084	-0.0707166526630242	-0.0122111952416603	0.512639856373488	-0.0306906858782644	0.199247958549115	0.245159781507041	0.163513245156403	-0.411733531143813	0.048088556393853	-0.293207815505664	-0.105854959718296	-0.244234557829178
ENSG00000001167	-0.0999965058590233	0.0166547223569651	0.0216739848053515	0.191028902127271	0.0115047233366041	-0.10257943850246	-0.239186947166183	-0.345603702607926	0.27813954091825	0.108494933540794	0.17018603008183	-0.0103162430314743
ENSG00000001497	0.00837137027444418	-0.0144978669134609	-0.21752849129987	0.101239583138643	-0.149762739382301	-0.177478781103722	-0.146550352266667	0.7489055428297	0.00146133935333127	0.0721289123189456	-0.189109472985569	-0.037179043963476
ENSG00000001629	-0.0141572526705668	0.0042924788613493	-0.00145116839947702	-0.178016328257889	0.0242042817457617	0.0772595425111625	0.0133544963579068	-0.178354493337232	0.0675837023580514	-0.0663245392789699	0.15138238178845	0.100226898321453
ENSG00000001631	0.0017657476622179	0.0418489974094493	-0.343345513958465	-0.160064912951393	-0.15022428080303	-0.163373892072965	0.0201939619966587	0.839096467316684	-0.234366243507558	-0.167960301036403	0.15929315263138	0.157136817313424
ENSG00000002016	0.0580414386177395	-0.0099914869167988	-0.0504275449673485	0.109719608915342	0.0792204838152595	-0.0896617866702638	-0.320750844441393	0.101719129980005	0.135387345940405	0.135633161514491	-0.143726520766145	-0.00516298502129198
ENSG00000002549	-0.0299474260772713	-0.0403281531724404	-0.0371626893543714	0.0347605536942899	-0.119426154208936	0.185241715764997	0.139525782173878	-0.268626526797917	0.346729442836979	-0.132972188506365	-0.00766422730785957	-0.0701301290449831
ENSG00000002834	0.0465402127252388	-0.186405322436247	-0.250670306677047	-0.118019991228474	0.105785410616263	0.0547789214767386	0.14240203507519	-0.0171749246991838	0.261758844059369	-0.0610756079359402	0.0603899547231814	-0.0383092256990888
ENSG00000003056	-0.065651454754797	0.246807623139696	-0.133020207819235	-0.187780828414744	-0.116709628232144	0.163737455514683	-0.16007345169664	-0.529579871713106	0.26564326478657	-0.0511917850164325	0.309531473629853	0.258287410576296
ENSG00000003393	-0.174254021378958	-0.0917574069525693	0.0500009785260232	0.0387655803796257	-0.0249404362796194	0.000699260918864228	0.00302800525356919	-0.102930612509578	0.0222098999757233	0.119399683890694	0.0832293100526859	0.0765497581235394
ENSG00000003402	0.163995625338423	0.0728243246118756	-0.051595000786829	0.0996790618990177	-0.0671279797002559	-0.125595762579434	-0.0925515563943765	0.301867512550663	-0.0672996305616899	-0.142103352561596	-0.155708960601326	0.0636157187855286
ENSG00000003509	-0.138708986616001	0.178973952757544	-0.089634050334384	0.0758246691593904	0.0139509374869978	0.163775305453946	-0.136833533284282	0.218954333105461	-0.204208792220838	0.256503664156083	-0.0563213017403337	-0.282276197923583
ENSG00000003756	0.0595423106546201	-0.172292349238631	-0.171197585155573	-0.249736580806628	-0.104493787350859	-0.155650176023572	0.111253867735922	1.01059186960234	-0.0880542863393107	-0.162823317681952	-0.0327892860471364	-0.0443506793492167
ENSG00000004399	0.0822164873227969	0.0312589188454496	0.000282094988244234	0.0837458658899755	0.296459569146023	0.323674859654839	-0.00713111323740068	-0.720532340962001	0.221602926110505	0.2141356301975	-0.179403938004187	-0.346308959951745
ENSG00000004455	0.0549799557725124	0.157075461613922	0.00893562444899425	-0.124511276027445	-0.092966036425397	0.0348680069851393	-0.256975754528564	0.257187033606193	0.172155440407116	-0.0164432367258476	-0.135713233600858	-0.0585919855257663
ENSG00000004478	-0.0544500297720334	0.0115737898522363	0.00157034445252363	-0.0204163454017127	0.103845048143504	-0.0812683568496352	-0.347066214312595	0.852547622322343	-0.0281279096956474	0.0246338733657252	-0.229633140970466	-0.233208681134243
ENSG00000004487	0.146220904985093	0.148627768216953	-0.108257811451316	0.00781733296994851	0.0683000684476422	-0.0898147360600046	0.172888352825446	0.0037071172152268	-0.0738131548143334	-0.0715023795831937	-0.0360801115887586	-0.168093351162703
ENSG00000004534	-0.00760361627955186	-0.0296250547441056	-0.0714853393219303	0.104697124790459	0.141309656377154	0.0113378847192836	-0.143177377644148	0.54996772553283	0.0594254789633436	-0.0093919751568089	-0.291092683697405	-0.314361823539121
ENSG00000004700	-0.261117257753558	0.240122495626675	-0.232002136018711	-0.131767775381918	-0.100278692784188	-0.112811541704907	0.0308839708067529	0.588677075785317	-0.181383294723864	0.0927025947728495	-0.0736945940183508	0.140669155393902
ENSG00000004766	-0.0291136528982915	-0.0542741759864833	0.233323102740906	-0.124791579701828	0.0975932331423994	0.0608392445497421	-0.108627174648357	0.361627290576837	-0.0391138689419792	-0.263899852403384	-0.0886319653325943	-0.0449306010969668
ENSG00000004779	0.0148778137826301	0.140431192067003	0.198194014657986	-0.168717286773965	-0.250170159863722	0.0341295379024793	0.261310391449249	-0.623819560681676	0.393750154049006	-0.10064069903935	0.0934293985167863	0.00722520393357196
ENSG00000004809	0.106956041644488	0.0482477065614714	0.130614913507506	-0.0991870369005536	0.0697548917408091	0.0536551080399801	0.0294895483849602	-0.0764315189429438	-0.103185077154637	-0.0217077410829427	-0.0331639909284483	-0.105042844869691
ENSG00000004866	0.133952079927832	0.174639888096902	-0.00438689628150082	0.0370636467917932	0.258304930461861	0.203054735697734	-0.232458944689278	-0.588988217097439	-0.019210357409609	0.138322299168817	-0.0510288337782002	-0.0492643308889129
ENSG00000004897	-0.200161078610492	0.0248181427316918	-0.0680040498971639	0.130423117052332	0.0675351749159539	-0.0302755044172908	-0.00501629753769899	0.329800278658283	-0.0581548979196585	0.00722201162359175	-0.166271807770493	-0.0319150888290549
ENSG00000005007	-0.0600570092467142	-0.095300739025046	0.135641403798027	-0.0528421817255956	-0.023645738575341	0.166307162520025	-0.095047999660144	0.119000032340605	-0.0151356803955044	0.152485712152237	-0.140165842133897	-0.0912391200486525
ENSG00000005020	-0.0263761953084438	-0.135431523455203	-0.365084139572044	-0.208919136047517	0.0387424119253704	0.0841390720389894	0.0470683152327635	0.23508635624158	0.153442490501536	-0.0653178011258389	0.10770178075042	0.134948368818386
ENSG00000005075	0.14990382511637	0.119357363122439	-0.234070742357606	0.154740920037179	-0.132567013887618	-0.184797658585171	-0.0996622779176748	0.385815375839652	0.0482303477733024	0.276198108818192	-0.223865517407374	-0.259282730551689
ENSG00000005156	0.0949652122837704	0.141436076765073	-0.100363573249874	0.149422317415299	-0.114759065688372	-0.123539354814772	-0.154197119155571	0.423342482437309	0.0586640318196228	0.0147145785369849	-0.161982138552042	-0.22770344779743
ENSG00000005175	0.018593888713819	-0.116250325289435	-0.150128699009451	-0.0284504902990884	-0.0593313392222319	-0.065669824430423	-0.135862484792521	0.297944188699447	0.314616269731555	0.0518784345537044	-0.123004837731001	-0.00433478092437516
ENSG00000005189	0.0477762639842768	-0.0569674523938049	-0.21103938641555	0.139112893791901	-0.201053517566981	-0.0404660625442258	0.143556766766024	0.243657124649951	-0.0947581838348844	-0.185057831175484	0.131444673792365	0.0837947109464121
ENSG00000005194	0.103692925898995	0.0557832700049116	0.0737176409773261	0.0651740325279252	-0.0173349856346272	-0.00689951809730002	-0.0690802084849905	0.1241736123745	0.028858708465946	-0.213862050504876	-0.169400916773715	0.0251774892459047
ENSG00000005206	-0.252631683384092	-0.0651878005114237	0.155833529527449	0.0837479457195091	0.00440322727931622	0.223974278523067	0.136422812012316	-0.118812536815697	-0.113251333316627	-0.219154209792839	-0.0455800403911794	0.210235811150201
ENSG00000005339	0.0308112238635026	0.069796183537694	-0.356648765364072	-0.0651244519864701	-0.150325314491571	-0.00496424304693578	-0.0687471171183757	-0.136749248075062	0.69060001239449	0.031168185828354	0.0630918646606321	-0.102908330202187
