GO	[-4.83 -0.58]	[-0.58 -0.44]	[-0.44 -0.22]	[-0.22 -0.11]	[-0.11 -0.02]	[-0.02 0.00]	[0.00 0.07]	[0.07 0.17]	[0.17 0.33]	[0.33 0.78]	[0.78 5.59]
HP_INCREASED_SERUM_LACTATE HP_INCREASED_SERUM_LACTATE	-1.982	-1.641	0.293	-0.540	2.392	-1.982	1.845	0.968	1.598	1.369	-4.708
HP_PRENATAL_MATERNAL_ABNORMALITY HP_PRENATAL_MATERNAL_ABNORMALITY	1.545	2.768	-0.320	-3.134	-2.548	-0.320	0.684	-0.790	-2.060	-0.442	3.065
HP_SLOPING_FOREHEAD HP_SLOPING_FOREHEAD	-0.533	-2.148	-0.399	2.045	2.656	-2.609	-0.399	3.344	0.700	-1.421	-1.795
HP_Y_LINKED_INHERITANCE HP_Y_LINKED_INHERITANCE	-0.704	-0.704	-0.704	-0.704	-0.704	7.641	0.707	-0.272	-0.704	-0.704	0.327
HP_LACTIC_ACIDOSIS HP_LACTIC_ACIDOSIS	-2.084	-2.084	0.293	0.293	3.475	-2.509	1.412	0.994	0.655	0.994	-2.128
HP_ABNORMALITY_OF_THE_MITOCHONDRION HP_ABNORMALITY_OF_THE_MITOCHONDRION	-1.381	-1.694	0.669	0.669	1.437	-1.694	1.014	3.168	0.527	-0.406	-3.599
HP_LOWER_LIMB_SPASTICITY HP_LOWER_LIMB_SPASTICITY	-1.416	-3.332	0.554	0.689	1.013	-2.414	2.399	0.436	2.126	0.334	-1.456
HP_ABNORMAL_NEUTROPHIL_COUNT HP_ABNORMAL_NEUTROPHIL_COUNT	-1.209	-1.812	-0.769	0.598	0.748	-0.970	0.598	3.299	2.642	-0.345	-3.180
HP_INFERTILITY HP_INFERTILITY	1.118	2.325	-0.326	-0.909	-1.686	2.932	-1.686	-1.130	-2.031	-0.564	1.738
HP_ABNORMALITY_OF_RENAL_EXCRETION HP_ABNORMALITY_OF_RENAL_EXCRETION	3.005	0.417	-0.365	-1.471	-2.289	1.241	0.640	-2.289	-0.601	0.916	-0.374
HP_WIDE_MOUTH HP_WIDE_MOUTH	-1.658	-1.334	-0.258	3.532	3.165	-2.041	-0.484	0.466	0.767	-0.830	-0.856
HP_OCULOMOTOR_APRAXIA HP_OCULOMOTOR_APRAXIA	-1.458	-1.980	0.391	2.698	0.765	-0.351	-1.059	1.585	0.391	0.765	-2.711
HP_MYELODYSPLASIA HP_MYELODYSPLASIA	-1.058	-1.873	0.673	0.882	0.882	-1.418	-0.259	1.391	2.018	0.348	-3.249
HP_ABNORMAL_GLIAL_CELL_MORPHOLOGY HP_ABNORMAL_GLIAL_CELL_MORPHOLOGY	-0.641	-2.144	0.361	1.722	1.001	-1.727	-0.350	1.001	1.459	0.806	-3.285
HP_ABNORMAL_BREATH_SOUND HP_ABNORMAL_BREATH_SOUND	1.093	2.706	0.479	-1.081	-1.904	-1.081	-1.081	0.858	-2.488	0.653	1.066
HP_ABNORMAL_SPUTUM HP_ABNORMAL_SPUTUM	1.547	1.266	1.013	-1.526	-0.854	-0.438	-0.301	-0.854	-3.364	-0.438	2.509
HP_DEEPLY_SET_EYE HP_DEEPLY_SET_EYE	-2.131	-1.470	0.562	0.861	1.678	-1.470	1.928	-0.475	2.195	-1.470	-0.637
HP_ABNORMAL_ACTIVITY_OF_MITOCHONDRIAL_RESPIRATORY_CHAIN HP_ABNORMAL_ACTIVITY_OF_MITOCHONDRIAL_RESPIRATORY_CHAIN	-1.914	-1.010	-0.713	0.421	1.665	-1.010	0.599	2.016	1.347	0.421	-2.635
HP_OROMOTOR_APRAXIA HP_OROMOTOR_APRAXIA	2.261	1.666	-1.037	-0.491	1.153	-0.491	-1.037	-1.037	-0.491	-1.037	0.718
HP_DILATED_FOURTH_VENTRICLE HP_DILATED_FOURTH_VENTRICLE	-0.613	-1.073	-0.613	0.282	1.108	-1.073	0.702	6.003	-0.819	-0.449	-1.413
HP_LEUKODYSTROPHY HP_LEUKODYSTROPHY	-1.445	-1.445	-0.269	0.653	1.977	-1.081	0.335	0.653	1.093	1.359	-3.288
HP_PAROXYSMAL_ATRIAL_FIBRILLATION HP_PAROXYSMAL_ATRIAL_FIBRILLATION	0.435	4.024	-0.580	-0.199	-0.580	-0.580	-0.580	-0.580	-0.580	1.492	-0.586
HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_I HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_I	-1.297	-0.493	-0.493	0.318	3.434	-1.297	-0.493	1.472	0.785	0.318	-2.101
HP_NEOPLASM_OF_THE_STOMACH HP_NEOPLASM_OF_THE_STOMACH	0.795	-1.338	0.795	2.143	-0.607	-2.834	0.373	1.071	-0.239	0.373	-1.961
HP_NEOPLASM_OF_THE_LARGE_INTESTINE HP_NEOPLASM_OF_THE_LARGE_INTESTINE	0.435	-1.996	0.791	2.193	-0.301	-2.592	0.598	0.598	0.791	0.435	-2.629
HP_MALIGNANT_HYPERTHERMIA HP_MALIGNANT_HYPERTHERMIA	-0.995	3.065	0.427	0.427	-0.995	-0.204	-0.995	-0.995	-0.995	0.774	0.763
HP_ABNORMAL_GLYCOSYLATION HP_ABNORMAL_GLYCOSYLATION	-1.662	-1.662	-0.550	0.823	2.084	-0.960	-0.300	2.084	0.823	-0.550	-0.559
HP_SMOOTH_PHILTRUM HP_SMOOTH_PHILTRUM	-1.377	-1.727	0.361	1.459	2.641	-1.084	1.459	1.001	-1.727	-1.084	-0.260
HP_POINTED_CHIN HP_POINTED_CHIN	-0.412	-1.750	0.945	4.633	0.706	-1.260	-0.265	-0.616	-0.412	0.504	-1.776
HP_CENTRAL_NERVOUS_SYSTEM_CYST HP_CENTRAL_NERVOUS_SYSTEM_CYST	-0.968	-0.759	-0.759	-0.442	1.408	-1.216	0.982	4.708	0.376	-0.442	-1.896
HP_MITOCHONDRIAL_RESPIRATORY_CHAIN_DEFECTS HP_MITOCHONDRIAL_RESPIRATORY_CHAIN_DEFECTS	0.304	0.304	3.197	1.132	0.656	-0.746	-0.746	-0.746	-0.746	-0.746	-0.754
HP_LISSENCEPHALY HP_LISSENCEPHALY	-1.041	-1.041	0.479	0.784	2.217	-3.614	-0.348	1.655	0.479	-1.312	0.598
HP_HEPATIC_FIBROSIS HP_HEPATIC_FIBROSIS	-0.290	-0.290	-0.584	0.598	3.221	-2.311	-0.584	0.783	-0.584	1.502	-2.348
HP_ABNORMALITY_OF_BLOOD_VOLUME_HOMEOSTASIS HP_ABNORMALITY_OF_BLOOD_VOLUME_HOMEOSTASIS	0.756	-0.385	-0.734	-0.734	-1.370	1.586	0.756	-0.385	-0.734	-1.370	2.657
HP_ABNORMAL_CIRCULATING_CARBOHYDRATE_CONCENTRATION HP_ABNORMAL_CIRCULATING_CARBOHYDRATE_CONCENTRATION	-0.838	-0.547	0.262	-0.547	4.363	-0.838	0.262	0.423	0.630	0.423	-2.736
HP_ABNORMALITY_OF_BONE_MARROW_CELL_MORPHOLOGY HP_ABNORMALITY_OF_BONE_MARROW_CELL_MORPHOLOGY	-0.406	-1.694	-0.301	0.405	0.669	-1.694	-0.536	3.168	2.517	-0.536	-1.417
HP_LEUKEMIA HP_LEUKEMIA	-0.841	-1.084	0.486	1.218	0.257	-1.377	-0.350	1.722	2.007	0.486	-3.285
HP_ABNORMAL_CIRCULATING_PROTEINOGENIC_AMINO_ACID_CONCENTRATION HP_ABNORMAL_CIRCULATING_PROTEINOGENIC_AMINO_ACID_CONCENTRATION	-1.123	-1.589	-1.123	-1.123	-0.340	-1.123	1.402	1.744	1.402	1.744	-0.351
HP_PIGMENTARY_RETINOPATHY HP_PIGMENTARY_RETINOPATHY	0.419	0.419	1.514	0.310	2.341	-1.756	0.310	0.549	-0.292	-0.898	-3.844
HP_CAFE_AU_LAIT_SPOT HP_CAFE_AU_LAIT_SPOT	-0.462	-1.406	0.386	1.320	1.581	-2.243	-0.629	0.871	1.581	0.386	-2.283
HP_COLORECTAL_POLYPOSIS HP_COLORECTAL_POLYPOSIS	-0.434	-0.954	0.823	1.843	-0.954	-0.954	-0.434	-0.954	1.287	1.287	-0.440
HP_CYSTIC_LIVER_DISEASE HP_CYSTIC_LIVER_DISEASE	0.216	-1.411	0.216	0.428	0.718	-1.411	-0.766	1.520	0.216	2.023	-1.426
HP_HYPOKALEMIC_ALKALOSIS HP_HYPOKALEMIC_ALKALOSIS	4.591	-0.497	0.167	-0.497	-0.497	0.525	-0.497	-0.497	-0.497	-0.497	0.519
HP_SUPRAVENTRICULAR_ARRHYTHMIA HP_SUPRAVENTRICULAR_ARRHYTHMIA	0.930	3.284	-0.523	-0.523	-1.365	-0.523	0.373	-2.385	-1.013	1.458	0.360
HP_WHEEZING HP_WHEEZING	1.975	1.564	0.882	-0.980	-0.980	-0.980	-0.623	-0.382	-2.331	0.615	0.601
HP_PSYCHOTIC_MENTATION HP_PSYCHOTIC_MENTATION	0.256	0.567	2.880	0.994	0.567	-0.829	-0.829	-0.829	-0.829	-0.829	-0.356
HP_CEREBELLAR_CYST HP_CEREBELLAR_CYST	-0.541	-0.948	-0.948	-0.282	1.163	-0.723	0.754	5.021	-0.541	-0.396	-1.586
HP_MULTIPLE_CAFE_AU_LAIT_SPOTS HP_MULTIPLE_CAFE_AU_LAIT_SPOTS	-0.452	-1.097	0.331	1.756	0.760	-1.648	0.331	1.379	0.760	-0.452	-2.524
HP_GLOBAL_BRAIN_ATROPHY HP_GLOBAL_BRAIN_ATROPHY	-0.811	-2.080	-0.493	1.102	0.318	-2.080	0.318	2.361	0.318	0.523	0.310
HP_FEMALE_INFERTILITY HP_FEMALE_INFERTILITY	1.423	2.236	0.543	-0.693	-1.067	-0.260	-1.067	-0.434	-2.457	-0.260	1.062
HP_ABNORMAL_PROTEIN_GLYCOSYLATION HP_ABNORMAL_PROTEIN_GLYCOSYLATION	-1.411	-1.411	-0.407	1.084	2.023	-0.766	-0.766	1.520	0.718	-0.407	-0.415
HP_ABNORMALITY_OF_THE_POSTERIOR_PITUITARY HP_ABNORMALITY_OF_THE_POSTERIOR_PITUITARY	0.785	2.875	-1.297	-1.297	0.523	0.318	0.318	-2.080	-0.811	0.523	0.310
HP_HYPOKALEMIA HP_HYPOKALEMIA	1.215	1.949	-0.528	-0.528	-0.528	0.442	0.654	-2.666	-1.792	0.654	0.267
HP_POSTNATAL_MICROCEPHALY HP_POSTNATAL_MICROCEPHALY	-0.830	-1.060	-0.258	0.466	1.154	-2.490	-0.358	1.626	2.818	-0.484	-1.089
HP_ACUTE_LEUKEMIA HP_ACUTE_LEUKEMIA	-0.794	-1.081	0.653	0.858	0.335	-1.081	-0.269	0.858	2.328	0.479	-3.288
HP_APLASIA_HYPOPLASIA_OF_THE_SKIN HP_APLASIA_HYPOPLASIA_OF_THE_SKIN	0.782	-0.985	0.268	-2.758	0.962	-1.533	-0.985	0.962	2.465	0.623	-0.352
HP_SANDAL_GAP HP_SANDAL_GAP	-0.327	-3.129	0.624	2.174	1.130	-1.096	0.430	0.277	-0.756	-0.756	0.608
HP_SHORT_UPPER_LIP HP_SHORT_UPPER_LIP	-0.497	1.054	-0.497	0.525	-0.497	-0.497	0.167	-0.497	3.507	-0.497	-0.502
HP_TELANGIECTASIA HP_TELANGIECTASIA	-1.200	-1.527	2.302	0.454	0.331	-1.527	-1.200	0.968	1.432	0.968	-0.955
HP_ABNORMALITY_OF_COMPLEMENT_SYSTEM HP_ABNORMALITY_OF_COMPLEMENT_SYSTEM	1.729	0.510	-0.672	-1.286	-1.286	-0.341	0.510	-1.286	0.839	-0.341	1.230
HP_RECURRENT_PNEUMONIA HP_RECURRENT_PNEUMONIA	0.885	-0.489	0.447	1.164	-3.087	-0.734	-1.525	1.164	-0.489	0.885	0.435
HP_ABNORMALITY_OF_HEPATOBILIARY_SYSTEM_PHYSIOLOGY HP_ABNORMALITY_OF_HEPATOBILIARY_SYSTEM_PHYSIOLOGY	-1.299	-0.854	0.631	-0.309	2.907	-2.258	0.779	0.501	0.293	1.129	-1.617
HP_HYPERMELANOTIC_MACULE HP_HYPERMELANOTIC_MACULE	-0.691	-2.082	0.483	1.235	0.943	-0.691	-0.455	0.692	1.933	-0.288	-2.109
HP_HYPOKALEMIC_METABOLIC_ALKALOSIS HP_HYPOKALEMIC_METABOLIC_ALKALOSIS	4.445	-0.373	0.240	-0.373	-0.373	0.713	-0.373	-0.373	-0.373	-0.373	-0.376
HP_THICKENED_NUCHAL_SKIN_FOLD HP_THICKENED_NUCHAL_SKIN_FOLD	-0.579	-1.436	0.950	1.284	0.436	-0.579	-0.923	1.666	0.436	0.436	-2.270
HP_ABNORMAL_BRONCHUS_MORPHOLOGY HP_ABNORMAL_BRONCHUS_MORPHOLOGY	0.844	0.844	0.382	0.844	-2.579	-1.045	-1.045	1.269	-2.088	0.844	0.644
HP_BRAIN_IMAGING_ABNORMALITY HP_BRAIN_IMAGING_ABNORMALITY	-0.756	-0.756	1.728	0.360	1.728	-1.843	-0.538	-1.843	0.360	1.728	-0.385
HP_RETINAL_DETACHMENT HP_RETINAL_DETACHMENT	1.213	-1.108	1.510	-0.795	-0.246	0.364	-2.046	0.364	-2.046	0.525	1.478
HP_CYCLOPIA HP_CYCLOPIA	0.994	2.157	-0.829	-0.829	0.256	-0.351	-0.829	-0.829	-0.351	-0.351	1.510
HP_ABNORMALITY_OF_EXOCRINE_PANCREAS_PHYSIOLOGY HP_ABNORMALITY_OF_EXOCRINE_PANCREAS_PHYSIOLOGY	2.017	0.573	-1.996	1.577	-1.229	-0.757	0.852	-0.757	-0.255	-0.451	-0.262
HP_FULL_CHEEKS HP_FULL_CHEEKS	-1.197	-2.504	0.366	0.504	0.668	-1.977	0.366	1.589	-0.354	1.884	-0.255
HP_TEMPERATURE_INSTABILITY HP_TEMPERATURE_INSTABILITY	0.988	1.397	-0.830	-1.495	-0.234	0.381	-1.495	-0.830	1.397	-0.453	0.637
HP_INCREASED_CIRCULATING_PROLACTIN_CONCENTRATION HP_INCREASED_CIRCULATING_PROLACTIN_CONCENTRATION	-0.378	0.236	-0.870	-0.378	2.739	-0.870	0.236	-0.870	-0.378	2.045	-0.384
HP_ABNORMALITY_OF_THE_NASAL_CAVITY HP_ABNORMALITY_OF_THE_NASAL_CAVITY	1.210	2.551	-0.704	-0.704	-0.704	0.332	-0.704	-0.704	-0.272	-0.272	0.699
HP_ABNORMAL_THALAMIC_MRI_SIGNAL_INTENSITY HP_ABNORMAL_THALAMIC_MRI_SIGNAL_INTENSITY	-0.378	0.236	-0.870	-0.378	2.045	-0.870	0.932	-0.870	0.236	1.441	-0.879
HP_ABNORMAL_URINE_POTASSIUM_CONCENTRATION HP_ABNORMAL_URINE_POTASSIUM_CONCENTRATION	1.719	0.656	-0.298	-0.746	-0.746	1.132	-0.746	-0.746	-0.746	-0.298	1.119
HP_DUPLICATED_COLLECTING_SYSTEM HP_DUPLICATED_COLLECTING_SYSTEM	0.304	-0.746	2.409	0.304	1.132	-0.746	-0.746	-0.746	0.656	-0.746	-0.302
HP_ENLARGED_POSTERIOR_FOSSA HP_ENLARGED_POSTERIOR_FOSSA	-0.569	-1.265	-0.301	0.301	0.904	-0.986	0.417	4.892	-0.419	-0.419	-1.296
HP_SPASTIC_PARAPLEGIA HP_SPASTIC_PARAPLEGIA	-1.312	-2.124	0.958	0.435	1.710	-1.312	0.958	0.758	0.958	-0.412	-1.342
HP_PROSTATE_NEOPLASM HP_PROSTATE_NEOPLASM	0.283	-1.245	1.307	3.011	-0.641	-1.245	-0.641	0.541	-0.320	-0.320	-0.326
HP_CENTRAL_DIABETES_INSIPIDUS HP_CENTRAL_DIABETES_INSIPIDUS	1.060	3.032	-0.787	-0.787	-0.324	0.279	-0.787	-0.787	-0.324	-0.324	0.602
HP_ABNORMALITY_OF_THE_PERIVENTRICULAR_WHITE_MATTER HP_ABNORMALITY_OF_THE_PERIVENTRICULAR_WHITE_MATTER	-2.046	-1.516	-0.246	-0.246	0.950	-0.795	0.950	0.525	3.008	-0.377	-0.814
HP_ABNORMAL_SPEECH_PROSODY HP_ABNORMAL_SPEECH_PROSODY	1.218	1.218	1.218	-0.204	0.427	-0.995	-0.462	-0.995	-0.995	0.427	-1.005
HP_SIMPLIFIED_GYRAL_PATTERN HP_SIMPLIFIED_GYRAL_PATTERN	-1.229	-0.757	-0.255	0.573	2.507	-1.996	0.352	-0.255	1.577	-0.451	-0.461
HP_CONE_SHAPED_EPIPHYSIS HP_CONE_SHAPED_EPIPHYSIS	0.943	-3.002	0.483	1.565	0.943	-0.455	-0.288	0.483	0.315	-0.691	-1.485
HP_BREECH_PRESENTATION HP_BREECH_PRESENTATION	1.361	0.217	-0.406	-0.406	-0.406	-0.912	0.876	2.607	-0.912	-0.912	-0.412
HP_MOLAR_TOOTH_SIGN_ON_MRI HP_MOLAR_TOOTH_SIGN_ON_MRI	0.216	-1.411	-0.766	1.084	0.216	-0.407	-0.766	1.084	0.428	2.023	-1.426
HP_ASTROCYTOSIS HP_ASTROCYTOSIS	-0.912	-0.912	0.876	1.361	-0.912	-0.912	0.217	-0.406	0.876	1.361	-0.412
HP_PULMONARY_CYST HP_PULMONARY_CYST	-0.829	0.567	0.994	-0.829	-0.829	-0.351	0.256	2.880	-0.829	0.256	-0.356
HP_INCREASED_MUSCLE_FATIGUABILITY HP_INCREASED_MUSCLE_FATIGUABILITY	-0.829	0.994	-0.829	-0.351	-0.829	2.880	0.256	-0.351	0.256	-0.829	0.559
HP_GLIOSIS HP_GLIOSIS	-1.133	-1.133	0.507	0.923	1.182	-1.545	-0.391	0.698	0.698	1.473	-2.110
HP_ABNORMAL_ATRIOVENTRICULAR_CONDUCTION HP_ABNORMAL_ATRIOVENTRICULAR_CONDUCTION	0.857	1.790	0.277	-1.557	-2.193	-0.756	0.857	-1.096	0.430	1.130	-0.337
