GO	[-5.78 -0.58]	[-0.58 -0.24]	[-0.24 -0.11]	[-0.11 -0.02]	[-0.02 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.17]	[0.17 0.32]	[0.32 0.67]	[0.67 6.04]
GOBP_COMPLEMENT_ACTIVATION GOBP_COMPLEMENT_ACTIVATION	-1.063	-2.385	-4.074	-2.863	15.512	14.190	-1.975	-4.854	-4.074	-0.844	0.686
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	-5.898	-1.611	9.212	10.796	-2.291	-8.242	2.157	0.723	-0.437	-1.334	-5.072
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	-0.903	-1.806	-4.049	-3.326	16.283	13.495	-1.152	-4.049	-2.228	-1.451	-0.702
GOBP_TRANSLATIONAL_INITIATION GOBP_TRANSLATIONAL_INITIATION	-5.710	-2.167	9.611	11.239	-1.241	-8.032	1.346	0.651	-0.293	-2.167	-4.187
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	-3.867	-1.899	8.955	12.235	-1.482	-4.983	1.113	-0.332	-0.866	-3.052	-3.062
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-3.371	-2.602	8.482	11.852	-2.009	-3.371	0.978	-0.633	0.291	-3.371	-3.382
GOBP_PHAGOCYTOSIS_RECOGNITION GOBP_PHAGOCYTOSIS_RECOGNITION	-0.377	-0.791	-1.101	-3.734	6.580	15.382	-1.101	-3.734	-2.031	-2.031	-1.107
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-3.905	-3.087	7.670	9.468	-1.928	-3.905	2.205	-0.660	0.376	-1.928	-3.097
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-3.902	-0.766	0.617	3.384	-1.852	-6.861	4.924	7.205	-0.452	-0.594	-5.631
GOBP_TRANSLATIONAL_ELONGATION GOBP_TRANSLATIONAL_ELONGATION	-3.546	-0.884	0.802	3.396	-1.462	-4.405	4.636	8.172	-1.462	-1.145	-5.581
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-4.085	-2.256	7.954	7.954	-1.832	-4.988	1.804	-0.712	0.555	-1.474	-1.841
GOBP_NUCLEAR_EXPORT GOBP_NUCLEAR_EXPORT	-4.437	-0.597	2.609	2.067	-2.367	-8.367	7.072	0.680	1.820	-0.597	-3.280
GOBP_TRANSLATIONAL_TERMINATION GOBP_TRANSLATIONAL_TERMINATION	-4.359	-0.829	-0.290	4.253	-1.119	-4.359	3.795	6.878	-1.119	-0.600	-4.370
GOBP_MITOCHONDRIAL_TRANSLATION GOBP_MITOCHONDRIAL_TRANSLATION	-3.546	-0.499	0.351	3.790	-1.462	-5.567	3.790	7.075	-0.884	-0.671	-4.419
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	-5.973	-0.457	1.614	3.250	-2.342	-6.998	5.829	0.844	1.847	-0.918	-1.986
GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED	-0.537	-2.695	-1.476	-1.476	7.303	11.498	-0.770	-1.077	-1.077	-1.077	-2.703
