GO	[-5.71 -0.44]	[-0.44 -0.29]	[-0.29 -0.16]	[-0.16 -0.08]	[-0.08 -0.02]	[-0.02 0.00]	[0.00 0.07]	[0.07 0.14]	[0.14 0.26]	[0.26 0.56]	[0.56 5.58]
GNF2_DNM1 GNF2_DNM1	5.260	4.676	-0.490	-3.087	-1.527	-0.314	-3.087	-3.087	-1.527	-0.490	2.647
MORF_IL4 MORF_IL4	2.400	3.333	-2.182	-4.213	-2.182	2.694	-2.591	-2.591	-1.824	0.995	4.412
MORF_FLT1 MORF_FLT1	1.737	0.597	-0.992	-2.635	-2.095	5.273	-3.300	-4.142	-0.992	0.597	4.794
MORF_CTSB MORF_CTSB	3.245	2.038	-2.428	-3.406	-0.910	2.918	-1.388	-3.406	-2.883	0.760	3.589
MORF_MAP2K7 MORF_MAP2K7	2.195	3.457	-1.576	-3.249	-1.909	1.670	-1.576	-2.737	-2.737	0.683	4.988
MORF_CDH4 MORF_CDH4	0.770	4.609	-1.922	-2.395	-2.395	1.692	-1.201	-2.965	-1.922	1.426	3.358
GNF2_MAPT GNF2_MAPT	5.119	3.103	-0.994	-0.994	-0.994	-0.994	-1.704	-1.704	-1.704	-0.994	3.103
GNF2_KISS1 GNF2_KISS1	0.547	0.547	-0.785	-2.039	-2.039	2.428	-0.785	-2.039	-1.264	-0.473	6.985
GNF2_HPX GNF2_HPX	6.628	0.789	-1.180	-1.895	-2.932	1.724	-1.504	-1.504	-1.180	-0.515	2.669
MORF_LTK MORF_LTK	1.623	1.141	-1.447	-0.688	-2.230	1.371	-4.066	-1.447	-1.805	1.371	4.822
GNF2_MMP11 GNF2_MMP11	0.269	0.477	-0.600	-1.746	-1.746	1.939	-1.027	-1.746	-1.027	-0.336	7.358
GNF2_TIMP2 GNF2_TIMP2	0.389	0.923	-0.704	-1.913	-1.913	1.686	-0.704	-1.913	-1.162	-0.412	6.671
MORF_BCL2L11 MORF_BCL2L11	2.038	0.370	-1.131	-2.031	-1.131	2.607	-0.723	-3.406	-1.687	0.612	4.718
MORF_RAGE MORF_RAGE	1.345	0.434	-1.167	-2.259	-1.167	2.156	-2.259	-1.167	-1.470	0.571	6.158
MORF_IL9 MORF_IL9	1.710	1.118	-1.185	-2.148	-2.148	1.398	-0.420	-1.604	-0.860	-1.185	5.804
MORF_LCAT MORF_LCAT	1.790	1.032	-1.455	-1.455	-2.304	1.790	-0.489	-1.840	-1.137	-0.875	5.756
GNF2_MYL2 GNF2_MYL2	0.480	2.786	-1.329	-1.329	-1.329	2.187	-1.329	-1.329	-0.703	-0.703	2.786
GNF2_IGFBP1 GNF2_IGFBP1	-0.218	1.033	-0.218	-1.454	-1.454	1.455	-0.798	-1.454	-1.454	-0.798	6.078
GNF2_MLF1 GNF2_MLF1	4.141	1.308	-1.036	-1.430	-1.430	1.964	-1.948	-1.036	-1.948	-0.735	2.340
GNF2_RAB3A GNF2_RAB3A	2.894	3.526	-0.863	-1.537	-0.863	-0.477	-1.537	-1.537	-0.863	-0.477	2.316
MORF_CD8A MORF_CD8A	2.325	0.755	-3.336	-0.767	-0.767	1.704	-1.012	-3.336	-1.313	1.179	2.670
GNF2_CDKN1C GNF2_CDKN1C	-0.260	0.346	-0.260	-1.121	-1.121	1.034	-1.121	-1.121	-1.121	-0.551	7.844
MORF_WNT1 MORF_WNT1	1.508	2.143	-1.554	-1.554	-1.554	2.143	-0.875	-1.554	-2.028	-0.453	3.728
MORF_PRKCA MORF_PRKCA	2.520	1.460	-2.267	-2.708	-0.816	1.697	-0.640	-1.554	-2.267	0.698	2.830
MORF_NF1 MORF_NF1	1.993	0.318	0.318	-1.340	-1.340	2.900	-1.077	-3.475	-1.648	-0.387	3.969
MORF_PTPRR MORF_PTPRR	1.387	1.685	-1.059	-1.874	-0.555	1.685	-0.776	-3.210	-1.874	-0.260	3.592
GNF2_EGFR GNF2_EGFR	0.247	1.188	-0.363	-1.329	-1.329	0.480	-0.703	-1.329	-1.329	-0.363	6.659
MORF_TNFRSF6 MORF_TNFRSF6	1.327	0.919	-2.818	-1.278	-0.627	1.327	-0.807	-1.931	-1.931	0.919	4.520
GNF2_TM4SF2 GNF2_TM4SF2	0.371	2.156	-0.521	-1.079	-1.079	0.371	-1.079	-1.079	-1.079	-0.521	5.168
MORF_MAP3K14 MORF_MAP3K14	0.899	3.003	-0.874	-1.153	-2.440	1.650	-0.471	-1.497	-1.920	-0.649	3.400
GNF2_RTN1 GNF2_RTN1	2.219	1.021	-0.536	-1.368	-0.316	-0.868	-0.536	-2.164	-0.868	-0.868	5.102
GCM_HMGA2 GCM_HMGA2	0.835	2.856	-0.932	-0.932	-2.537	2.856	-0.699	-2.007	-0.699	-0.932	2.156
MORF_STK17A MORF_STK17A	1.671	1.671	-0.407	-1.115	-2.480	2.208	-1.694	-2.058	-1.115	-0.302	2.820
MORF_LMO1 MORF_LMO1	1.372	-0.316	-0.868	-1.368	-1.368	0.722	-1.368	-0.868	-0.868	0.286	6.530
MORF_THRA MORF_THRA	0.258	2.091	0.435	-2.248	-1.437	0.435	-1.437	-0.580	-1.437	0.666	3.079
MORF_DMPK MORF_DMPK	2.329	1.536	-2.188	-1.488	-0.346	1.102	-0.601	-0.770	-3.124	0.353	2.046
CAR_MLANA CAR_MLANA	2.368	-0.355	-0.626	-0.626	-1.060	0.453	-1.788	-1.788	-0.626	1.044	2.916
MORF_KDR MORF_KDR	1.331	0.442	-2.943	-0.301	-0.645	0.821	-0.645	-2.943	-0.645	1.060	2.718
MORF_PPP2R5B MORF_PPP2R5B	1.166	0.500	-0.726	-0.726	-0.726	1.381	-1.152	-2.110	-2.537	1.381	3.069
MORF_JAK3 MORF_JAK3	2.279	0.427	-0.663	-0.463	-0.925	1.298	-1.262	-2.249	-1.693	0.289	3.078
MORF_FRK MORF_FRK	1.410	1.410	-2.122	-0.346	-1.637	1.147	-0.496	-1.637	-0.496	-0.937	3.128
MORF_PDCD1 MORF_PDCD1	0.446	0.446	-3.087	-0.490	-0.490	1.478	-0.735	-0.735	-1.070	0.288	4.121
GCM_MAPK10 GCM_MAPK10	4.011	-0.916	-0.916	-1.783	-0.636	-0.278	-0.428	-0.636	-0.636	-0.278	3.513
MORF_BNIP1 MORF_BNIP1	1.670	1.033	0.334	-1.205	-1.471	1.670	-1.205	-2.536	-0.976	0.334	2.184
MORF_ETV3 MORF_ETV3	0.629	0.629	-0.345	-1.247	-1.247	2.310	-0.839	-1.247	-1.829	0.629	2.310
MORF_EPHA7 MORF_EPHA7	1.343	1.343	-1.602	-0.570	-0.988	1.343	-0.302	-1.602	-1.267	-0.758	2.845
GNF2_AF1Q GNF2_AF1Q	1.664	1.152	-0.222	-1.038	-1.038	-0.222	-0.222	-1.038	-1.038	-0.492	2.258
CAR_WBSCR22 CAR_WBSCR22	1.868	-0.454	-0.454	-0.234	-0.830	0.647	-1.496	-1.496	-0.830	0.647	2.402
MORF_JAG1 MORF_JAG1	1.965	1.060	-0.903	-0.903	-0.903	1.331	-0.903	-1.664	-1.236	-0.301	2.327
MORF_RAB3A MORF_RAB3A	-0.365	1.543	-0.775	0.245	-1.085	1.242	-0.365	-2.014	-1.085	-0.540	3.512
GNF2_PTPN4 GNF2_PTPN4	1.142	1.142	-1.264	-0.785	-1.264	0.817	-1.264	-0.271	-1.264	0.334	2.428
MORF_PRKACA MORF_PRKACA	1.630	-0.370	0.356	-0.725	-0.979	2.274	-1.693	-1.297	-0.370	-0.979	2.274
GNF2_CDH11 GNF2_CDH11	0.398	1.152	-0.492	-0.492	-1.038	0.727	-1.038	-0.492	-1.038	-0.222	2.929
