GO	[-3.26 -0.36]	[-0.36 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.01]	[-0.01 0.03]	[0.03 0.07]	[0.07 0.13]	[0.13 0.20]	[0.20 0.32]	[0.32 2.98]
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP	-0.433	-0.242	-1.963	1.639	0.370	2.094	-1.963	-1.963	0.370	0.600	0.366
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP	-1.254	-2.724	-0.345	0.631	0.423	-1.254	0.631	-0.842	4.410	0.261	0.418
GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN	-1.254	-1.254	-1.254	-0.842	-0.345	-0.345	1.183	0.885	-1.839	2.797	1.895
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_UP GSE411_WT_VS_SOCS3_KO_MACROPHAGE_UP	1.204	1.987	1.987	-0.626	0.398	-0.626	0.615	-0.626	-1.515	-0.985	-2.353
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	0.725	1.027	2.237	-1.374	0.725	-2.174	0.725	0.478	-1.374	-0.871	-0.877
GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_DN GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_DN	0.719	-1.416	0.428	0.215	-1.416	-1.416	0.215	0.719	3.231	0.215	-0.773
GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_DN GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_DN	-0.349	-2.258	0.258	0.436	1.289	-0.928	1.289	-2.258	0.668	-0.581	1.280
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN	1.734	-0.342	-1.290	-1.290	1.249	0.510	-0.674	0.264	-1.290	-0.674	1.725
GSE24142_DN2_VS_DN3_THYMOCYTE_DN GSE24142_DN2_VS_DN3_THYMOCYTE_DN	-1.878	-1.132	0.410	0.225	0.410	-1.878	1.333	0.965	1.333	-1.132	0.651
GSE40274_FOXP3_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_FOXP3_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	-0.300	-0.612	-1.207	-1.207	-1.207	-0.612	1.374	-0.300	0.573	0.932	2.472
GSE14415_NATURAL_TREG_VS_TCONV_DN GSE14415_NATURAL_TREG_VS_TCONV_DN	-0.673	-0.276	1.278	0.328	2.871	-1.441	-0.276	-0.997	1.619	-0.673	-2.071
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_UP GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_UP	1.192	-0.705	-0.364	1.192	2.802	-0.705	0.481	-0.705	-0.364	-1.332	-1.338
GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_DN GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_DN	-0.643	-1.248	-1.248	0.540	-0.643	0.282	-0.643	-0.643	0.885	3.729	0.537
GSE14415_INDUCED_VS_NATURAL_TREG_UP GSE14415_INDUCED_VS_NATURAL_TREG_UP	-1.165	-1.165	-1.165	-0.582	-1.165	0.983	0.983	0.983	0.324	1.441	0.321
GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_DN GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_DN	1.951	-1.752	0.268	-1.030	-1.752	-0.336	0.477	-0.336	0.477	-0.336	1.939
GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP	1.164	-0.234	-0.400	-0.400	-1.014	-1.014	2.873	-1.550	1.929	-1.014	-0.404
GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN	1.610	-1.668	0.824	-0.963	0.824	0.824	-0.301	0.824	-0.963	-1.668	-0.304
GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_DN GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_DN	1.249	0.510	-1.290	-1.290	-1.290	0.510	0.510	-1.290	0.264	0.840	0.834
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_DN GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_DN	-0.736	0.453	-0.736	0.757	0.757	-1.374	-0.386	-1.374	0.757	-0.736	2.686
GSE360_DC_VS_MAC_L_MAJOR_UP GSE360_DC_VS_MAC_L_MAJOR_UP	-0.963	4.569	-0.963	1.186	0.301	0.301	-0.301	-0.551	-0.963	-0.301	-0.969
GSE3982_BASOPHIL_VS_NKCELL_UP GSE3982_BASOPHIL_VS_NKCELL_UP	0.548	-0.473	-2.047	0.548	-1.269	1.148	0.820	0.334	0.820	-2.047	0.543
GSE1925_CTRL_VS_3H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP GSE1925_CTRL_VS_3H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP	-1.416	0.719	-1.416	-0.768	-0.408	0.215	-0.768	0.215	0.428	3.231	0.714
GSE24634_NAIVE_CD4_TCELL_VS_DAY3_IL4_CONV_TREG_UP GSE24634_NAIVE_CD4_TCELL_VS_DAY3_IL4_CONV_TREG_UP	-1.081	-0.522	0.686	-0.522	1.094	-1.081	1.094	-1.081	-0.522	2.165	-0.243
GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN	-0.301	0.500	1.429	1.429	-2.131	-0.516	0.500	-0.516	0.755	-0.301	-2.141
GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_UP GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_UP	3.555	-0.473	-2.047	-0.271	0.548	-1.269	0.548	0.548	0.334	-0.473	-0.793
GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP	-0.413	0.389	-1.920	0.389	-1.920	-1.166	-0.228	0.389	0.927	1.284	1.275
