GO	[-7.27 -0.75]	[-0.75 -0.25]	[-0.25 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.35]	[0.35 0.84]	[0.84 8.92]
chrYp11 chrYp11	-1.331	-3.631	-3.631	0.333	0.467	34.964	0.333	-2.221	-4.726	-1.011	-3.637
chrXq27 chrXq27	-0.576	-1.196	-3.273	0.367	17.618	1.947	-1.196	-2.323	-2.323	-0.841	-1.199
chr5p15 chr5p15	-0.501	-1.872	-0.285	0.539	-0.645	-5.246	15.408	2.141	-0.818	-2.248	-1.877
chr13q31 chr13q31	0.576	-1.706	-2.990	-4.020	-0.676	16.556	-0.938	0.576	-1.706	-0.475	0.410
chr17q12 chr17q12	-0.395	-0.538	0.933	0.580	-4.512	-5.681	-2.390	4.871	0.320	0.933	1.629
chr5q13 chr5q13	-0.351	-0.485	1.244	0.362	-1.436	-4.358	8.798	-0.654	-0.654	0.256	-0.868
chr2q22 chr2q22	0.373	-1.924	-1.924	-1.924	0.560	8.577	-0.240	-0.908	-0.908	0.560	-0.241
chr7p11 chr7p11	-0.752	-0.327	-1.089	0.277	-0.505	11.361	-1.089	0.277	-1.547	-0.327	-1.092
chrXq21 chrXq21	-0.252	-1.283	-0.969	0.664	4.233	4.699	-2.769	-0.368	-1.283	-1.673	-0.370
chr8q11 chr8q11	-0.959	-0.263	-1.391	-0.959	-0.263	-1.391	9.801	-0.646	-0.263	-0.959	0.735
chr15q24 chr15q24	0.481	-0.380	2.196	-0.736	-4.684	-2.803	0.837	1.575	-0.990	0.646	0.835
chr4q32 chr4q32	-0.948	0.882	-1.259	-0.701	1.108	-1.646	7.435	-0.356	0.368	-1.259	-1.262
chr12q21 chr12q21	-1.274	1.710	-0.742	0.768	-0.551	-2.067	6.647	0.321	-1.632	-0.399	-0.984
chr16q22 chr16q22	-0.446	5.097	1.531	-0.446	-0.581	-3.602	-1.170	-0.335	0.752	0.752	-2.126
chr14q12 chr14q12	0.259	3.717	-0.347	-1.765	-0.505	-3.065	3.277	-1.327	0.728	-0.347	-0.715
chr19p12 chr19p12	1.362	-1.259	-0.507	-1.646	-2.128	-2.128	5.262	0.882	0.511	0.252	0.251
chr11p11 chr11p11	-0.452	-0.799	-0.607	0.274	-0.452	-3.119	7.971	0.660	-0.799	-0.452	0.273
chr7q34 chr7q34	0.262	-0.759	-3.634	-1.189	3.884	1.505	-0.344	2.560	-0.956	-0.456	-0.960
chrXq26 chrXq26	-0.446	-0.773	-2.363	0.644	1.201	4.345	-3.485	0.809	-0.593	-0.773	0.641
MT MT	-1.532	0.614	1.332	1.788	-1.532	-1.532	-1.532	1.332	0.614	0.359	-0.861
chr11q14 chr11q14	-1.143	-1.143	-0.256	1.462	0.477	-0.883	7.041	-1.459	-0.362	-0.670	-0.886
chr13q22 chr13q22	0.499	-2.527	0.316	-0.470	0.728	5.309	-1.121	0.499	-0.287	-0.737	-1.678
chr16q24 chr16q24	0.967	0.967	0.967	-0.282	-2.067	-5.224	-0.742	-0.282	2.005	-0.282	0.444
chr18p11 chr18p11	-0.856	-2.234	0.609	-1.293	-0.417	-1.565	6.455	0.908	0.286	-0.417	0.375
chrXq22 chrXq22	1.428	-1.562	-2.363	5.637	0.809	0.275	-1.252	-0.593	-0.446	-0.328	-0.595
chr15q25 chr15q25	0.923	1.595	-0.680	-0.884	-0.514	-6.097	1.126	0.583	0.445	0.583	-0.382
chr9q21 chr9q21	-0.849	-0.401	-1.589	-1.919	1.155	3.609	-2.299	0.799	-0.849	1.359	0.644
chr6q22 chr6q22	0.983	-0.417	-0.291	0.312	6.968	-1.784	-1.380	-0.581	-0.417	-0.581	-0.793
chr8p12 chr8p12	0.250	-0.859	-1.270	-0.359	0.250	-1.270	6.701	-1.270	0.846	-0.359	-0.360
