GO	[-2.13 -0.33]	[-0.33 -0.22]	[-0.22 -0.15]	[-0.15 -0.10]	[-0.10 -0.04]	[-0.04 0.02]	[0.02 0.07]	[0.07 0.14]	[0.14 0.22]	[0.22 0.38]	[0.38 2.90]
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	1.290	2.818	2.250	0.586	-0.266	-0.896	-0.266	-1.583	-1.583	-1.583	-1.603
WP_EGFEGFR_SIGNALING_PATHWAY WP_EGFEGFR_SIGNALING_PATHWAY	-1.566	-0.508	0.626	-2.206	-0.327	-0.759	-3.147	0.862	1.806	1.453	1.764
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	0.626	0.626	2.622	1.137	0.626	0.431	-0.327	-0.759	-1.566	-3.147	-1.597
RHODES_CANCER_META_SIGNATURE RHODES_CANCER_META_SIGNATURE	0.324	4.832	0.324	-0.279	-0.279	0.609	-1.164	-1.164	-0.581	-0.279	-1.179
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP	-0.830	2.164	0.256	-0.351	-0.351	-0.830	-0.351	-0.830	-0.830	0.256	2.858
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE	0.708	2.558	-0.272	1.831	-0.272	-0.705	-0.705	-0.705	-0.272	-0.705	-0.714
GRABARCZYK_BCL11B_TARGETS_DN GRABARCZYK_BCL11B_TARGETS_DN	0.211	-0.414	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	5.317
BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2 BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2	4.022	0.458	0.199	0.824	-0.955	-0.955	-0.955	-0.434	0.199	-0.434	-0.442
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	-1.102	-1.102	-2.206	-0.759	0.276	1.137	0.276	-0.508	1.137	0.276	3.023
DAZARD_UV_RESPONSE_CLUSTER_G6 DAZARD_UV_RESPONSE_CLUSTER_G6	-2.131	-1.503	-1.048	-1.048	-0.301	0.465	-0.301	1.535	0.465	1.901	1.176
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.304	-0.747	0.304	-0.298	-0.747	0.657	-0.298	4.093	-0.298	-0.747	-0.756
HUTTMANN_B_CLL_POOR_SURVIVAL_DN HUTTMANN_B_CLL_POOR_SURVIVAL_DN	-0.747	-0.747	-0.747	-0.747	-0.747	1.133	0.304	-0.298	0.657	2.416	0.298
MACAEVA_PBMC_RESPONSE_TO_IR MACAEVA_PBMC_RESPONSE_TO_IR	-0.788	-0.324	1.062	2.285	-0.788	-0.788	0.279	1.062	-0.788	-0.324	-0.331
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	1.260	-0.414	0.211	2.967
STEIN_ESRRA_TARGETS_DN STEIN_ESRRA_TARGETS_DN	-0.580	-0.580	0.894	-0.580	0.435	0.435	-0.580	2.223	-0.580	0.435	-0.588
