GO	[-5.47 -0.69]	[-0.69 -0.36]	[-0.36 -0.18]	[-0.18 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.11]	[0.11 0.28]	[0.28 0.55]	[0.55 1.07]	[1.07 6.41]
WP_ALZHEIMERS_DISEASE WP_ALZHEIMERS_DISEASE	-1.179	-4.111	-1.482	-1.179	-5.018	22.729	1.312	-0.714	-0.925	1.090	-1.502
WP_MRNA_PROCESSING WP_MRNA_PROCESSING	-2.846	0.826	8.374	8.961	-1.828	-3.530	0.647	0.362	-1.129	-4.390	-5.587
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	-2.038	-2.742	-0.555	2.984	-0.247	-2.038	13.037	2.569	-3.746	-3.746	-2.056
WP_RETINOBLASTOMA_GENE_IN_CANCER WP_RETINOBLASTOMA_GENE_IN_CANCER	0.391	11.000	4.042	1.000	-1.972	-2.667	-0.752	-3.663	-1.452	-0.752	-3.685
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	-3.347	-0.301	-1.147	2.175	-0.618	-4.417	4.223	5.735	1.008	-3.347	-2.601
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED WP_CELL_DIFFERENTIATION_INDEX_EXPANDED	0.318	-1.295	-0.810	-1.295	0.318	17.420	-0.810	-1.295	-1.295	-0.492	-2.088
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION WP_EUKARYOTIC_TRANSCRIPTION_INITIATION	-1.742	6.498	0.477	0.750	-1.025	-1.742	1.935	-0.336	-0.599	-1.742	-1.753
WP_HISTONE_MODIFICATIONS WP_HISTONE_MODIFICATIONS	2.077	2.959	0.358	3.452	-1.365	-0.405	-0.251	-0.936	-1.365	-2.868	-2.886
WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT	-0.453	-0.829	-1.493	-1.493	-0.234	11.690	-0.234	-0.453	-0.829	-0.453	-0.458
WP_ALLOGRAFT_REJECTION WP_ALLOGRAFT_REJECTION	1.239	-2.704	-1.080	-1.080	2.622	-0.772	-3.705	-0.772	0.740	1.538	1.847
WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY	-1.535	-0.861	-1.535	-1.535	1.336	6.544	-0.250	-0.250	-0.250	0.359	-0.868
WP_VITAMIN_D_RECEPTOR_PATHWAY WP_VITAMIN_D_RECEPTOR_PATHWAY	0.624	-0.549	-2.378	-1.649	0.285	4.320	-1.103	-1.356	-1.103	0.381	4.269
WP_EGFEGFR_SIGNALING_PATHWAY WP_EGFEGFR_SIGNALING_PATHWAY	-1.815	-0.944	1.419	1.924	0.386	-5.572	1.419	1.662	0.507	-0.944	-0.754
WP_PEPTIDE_GPCRS WP_PEPTIDE_GPCRS	0.277	-2.185	-0.754	-2.185	2.161	4.561	-1.093	-0.754	-1.093	0.854	0.613
WP_TYROBP_CAUSAL_NETWORK WP_TYROBP_CAUSAL_NETWORK	-0.787	-2.618	-0.508	-1.751	-0.787	-1.751	0.460	1.600	0.460	2.895	1.974
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	-0.678	1.553	-0.324	1.553	-0.942	-3.005	1.003	1.873	0.775	-1.281	-2.292
WP_TRANSLATION_FACTORS WP_TRANSLATION_FACTORS	-0.556	1.713	2.629	1.324	-0.893	-1.399	0.456	0.693	-0.893	-2.201	-1.410
WP_GLUCURONIDATION WP_GLUCURONIDATION	-0.520	-1.077	0.372	-1.077	0.372	6.075	-0.520	-0.240	-1.077	-0.520	0.368
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS	0.717	-1.058	-0.625	-1.058	-0.354	6.334	-0.354	-1.058	-1.058	0.254	0.448
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK WP_P53_TRANSCRIPTIONAL_GENE_NETWORK	1.229	-1.014	-1.014	-1.014	-2.993	0.315	-0.454	-0.689	1.923	1.557	1.214
WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88 WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	-1.327	-0.702	0.247	0.247	-1.327	-1.327	0.795	-0.363	0.795	2.781	0.475
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY	-0.438	-0.988	2.381	2.381	-0.988	-2.039	0.501	-0.275	-0.668	0.715	-0.677
WP_MATRIX_METALLOPROTEINASES WP_MATRIX_METALLOPROTEINASES	-1.244	-0.640	-1.244	-0.640	0.882	1.304	-1.244	0.283	0.540	0.283	1.788
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	-0.223	-0.621	0.396	-0.621	-0.621	-0.621	-0.621	0.824	1.387	2.072	-0.625
