GO	[-1.96 -0.22]	[-0.22 -0.14]	[-0.14 -0.09]	[-0.09 -0.06]	[-0.06 -0.02]	[-0.02 0.02]	[0.02 0.05]	[0.05 0.09]	[0.09 0.15]	[0.15 0.23]	[0.23 3.36]
HUANG_GATA2_TARGETS_UP HUANG_GATA2_TARGETS_UP	-0.477	-0.863	-0.477	0.360	-0.863	-1.540	-0.249	0.618	2.917	-1.540	2.286
MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_DN MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_DN	-0.663	-0.663	-0.663	1.951	-0.247	-0.663	-0.247	-0.663	0.765	-0.663	2.678
GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_UP GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_UP	-2.424	-2.424	-0.417	0.568	0.364	0.364	-0.246	-0.417	0.364	0.823	2.261
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_STIM_DN GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_STIM_DN	-0.407	-1.414	-0.407	0.216	-1.414	1.527	-0.767	-0.407	0.428	0.216	3.178
GSE30083_SP3_VS_SP4_THYMOCYTE_DN GSE30083_SP3_VS_SP4_THYMOCYTE_DN	-0.550	-0.962	-0.550	-0.962	-0.962	1.188	-0.962	-0.550	2.096	0.302	2.583
GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDC_DN GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDC_DN	-1.062	-0.626	-0.626	-0.626	0.254	1.886	-1.792	0.455	-0.354	0.254	2.883
CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE	-1.406	-0.897	1.336	-0.897	-0.558	0.697	0.458	-1.406	0.272	-0.332	3.129
MIR302A_5P MIR302A_5P	-0.417	-1.583	0.568	2.318	-0.671	0.568	-1.583	-0.417	-0.671	-0.417	2.261
TGCAAAC_MIR452 TGCAAAC_MIR452	-0.550	0.347	-0.550	-1.122	1.038	-0.550	-0.550	-1.122	-0.259	0.647	3.353
GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP GSE22025_PROGESTERONE_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_UP	1.029	-1.371	0.727	1.029	-0.536	-0.536	-0.536	-2.171	-0.316	-0.316	2.187
GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN	-0.266	-0.501	0.340	-0.501	-1.582	-1.582	0.340	0.905	-0.501	0.587	2.765
GOBP_CHONDROCYTE_DIFFERENTIATION GOBP_CHONDROCYTE_DIFFERENTIATION	-0.788	0.279	-0.788	-0.324	-0.324	0.611	1.623	-0.788	-0.788	-0.324	2.251
WP_TGFBETA_RECEPTOR_SIGNALING WP_TGFBETA_RECEPTOR_SIGNALING	-0.223	1.392	-0.622	0.397	-0.622	-0.622	-0.223	-0.622	-0.622	-0.223	2.847
WP_TGFBETA_RECEPTOR_SIGNALLING_IN_SKELETAL_DYSPLASIAS WP_TGFBETA_RECEPTOR_SIGNALLING_IN_SKELETAL_DYSPLASIAS	-0.223	1.392	-0.622	0.397	-0.622	-0.622	-0.223	-0.622	-0.622	-0.223	2.847
HAY_BONE_MARROW_CD34_POS_HSC HAY_BONE_MARROW_CD34_POS_HSC	-0.622	-0.622	0.826	-0.622	-0.223	-0.622	0.826	-0.223	-0.223	-0.622	2.847
chr3q13 chr3q13	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	0.211	1.261	-0.414	2.959
