GO	[-3.28 -0.32]	[-0.32 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.03]	[-0.03 0.02]	[0.02 0.06]	[0.06 0.12]	[0.12 0.19]	[0.19 0.32]	[0.32 2.54]
GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP	0.756	-2.129	-2.129	-2.129	-0.300	-0.515	1.067	2.307	-0.515	0.302	1.809
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN	-2.594	-0.491	-0.767	-0.767	0.708	4.707	0.982	0.982	-0.767	-1.161	-0.505
GSE6269_FLU_VS_E_COLI_INF_PBMC_DN GSE6269_FLU_VS_E_COLI_INF_PBMC_DN	-1.080	-1.080	1.095	-0.521	0.372	5.204	0.372	-0.521	-1.080	-0.521	-0.531
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	-1.233	-2.003	1.193	-1.233	0.352	0.855	-0.452	-2.003	1.585	1.585	0.341
GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP	-1.620	-1.072	0.347	-0.435	0.792	5.023	0.544	0.792	-1.072	-1.072	-1.094
GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	3.502	0.265	0.265	0.414	0.414	0.265	0.414	-3.189	-1.599	-1.599	0.810
GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP	0.318	0.788	-0.285	-1.302	-0.285	-2.087	2.897	-0.494	-0.814	-1.302	2.336
GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_DN GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_DN	-0.673	-0.673	-1.289	0.841	-0.673	2.291	1.735	-1.289	0.510	0.510	-1.306
GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP	1.806	0.626	0.862	0.431	-0.327	-1.566	-0.327	-1.102	-1.566	-2.206	2.569
GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN	3.344	0.410	-1.130	0.410	-1.130	1.759	-0.392	-1.877	-0.392	-1.130	0.399
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_DN GSE25088_WT_VS_STAT6_KO_MACROPHAGE_DN	1.619	1.262	-1.192	-0.315	0.461	-0.510	0.461	-1.764	-1.192	-1.764	2.413
GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP	-0.452	-1.233	-2.003	-0.759	-0.255	-0.255	1.585	3.067	0.855	0.352	-1.254
GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP	3.800	0.544	0.544	-0.435	0.347	-0.260	-0.695	-1.620	-1.620	-1.620	1.062
GSE22886_NEUTROPHIL_VS_DC_DN GSE22886_NEUTROPHIL_VS_DC_DN	0.406	-0.569	1.860	1.860	1.483	-0.359	0.250	-1.283	-0.569	-0.866	-2.800
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP	3.080	-0.390	0.373	-0.609	0.373	0.373	0.373	-2.849	-0.390	-1.947	1.049
GSE14415_NATURAL_TREG_VS_TCONV_DN GSE14415_NATURAL_TREG_VS_TCONV_DN	3.887	0.329	0.720	-0.439	-1.439	0.503	-0.439	-0.995	-0.672	-2.057	0.953
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP	0.334	1.966	-0.786	-0.473	-2.045	-0.270	0.549	-0.473	-1.268	-0.473	2.933
VAN_DEN_BIGGELAAR_PBMC_PREVNAR_9MO_INFANT_STIMULATED_VS_UNSTIMULATED_8MO_UP VAN_DEN_BIGGELAAR_PBMC_PREVNAR_9MO_INFANT_STIMULATED_VS_UNSTIMULATED_8MO_UP	4.554	0.363	-0.247	-0.663	-0.663	-0.663	-0.247	-0.663	-0.247	-0.663	0.753
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN	2.820	0.372	-0.240	-0.521	0.687	-1.080	-0.521	-1.080	-0.521	-1.080	1.567
GSE16385_IL4_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP GSE16385_IL4_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	-0.406	1.358	0.772	1.044	0.543	1.044	-2.891	-0.251	-0.251	-0.943	-2.016
