GO	[-31.63 -1.10]	[-1.10 -0.60]	[-0.60 -0.28]	[-0.28 -0.06]	[-0.06 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.17]	[0.17 0.47]	[0.47 1.09]	[1.09 23.45]
MCM3_TARGET_GENES MCM3_TARGET_GENES	-1.149	-0.452	1.054	2.470	-0.344	-3.999	-5.515	3.399	4.466	0.262	-3.989
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.095	0.285	3.193	3.527	-0.881	-5.403	-6.394	1.314	2.876	-0.548	-1.090
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-0.515	0.582	1.596	3.876	-0.681	-4.905	-6.104	1.596	1.596	0.445	-3.281
TOX4_TARGET_GENES TOX4_TARGET_GENES	-0.770	-0.961	2.996	2.130	-1.445	-5.590	-4.764	1.873	2.403	1.016	-0.956
IRX2_TARGET_GENES IRX2_TARGET_GENES	0.417	-0.293	-0.692	3.246	-2.567	-5.412	-3.098	5.202	1.253	0.543	-0.884
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-0.885	0.263	2.899	4.558	-0.885	-3.085	-5.022	1.885	0.679	-1.163	-0.881
ZNF547_TARGET_GENES ZNF547_TARGET_GENES	-2.338	0.659	1.456	1.456	-0.580	-5.100	-4.190	1.978	2.908	-0.320	-0.432
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	-0.291	-0.791	2.075	2.769	-1.382	-4.814	-3.711	0.983	2.769	-0.417	-0.579
HDAC8_TARGET_GENES HDAC8_TARGET_GENES	-0.812	-0.610	2.166	6.333	-1.062	-2.731	-4.248	0.880	0.880	-0.610	-0.607
YBX3_TARGET_GENES YBX3_TARGET_GENES	-0.348	-0.578	6.175	0.664	-0.348	-2.238	-2.238	1.652	0.258	-0.578	-2.234
ZNF165_TARGET_GENES ZNF165_TARGET_GENES	-0.864	0.353	0.353	2.280	-1.706	-3.317	-3.317	-0.397	2.280	0.965	0.969
ZNF746_TARGET_GENES ZNF746_TARGET_GENES	0.397	1.055	-1.144	1.680	-2.252	-3.193	-2.252	-0.541	3.336	1.055	0.255
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-0.320	0.513	1.015	1.456	-0.580	-5.100	-3.457	0.659	1.707	1.015	-0.754
THRA_TARGET_GENES THRA_TARGET_GENES	-0.668	-1.213	0.928	0.928	-0.334	-4.522	-2.669	0.543	1.163	2.030	0.725
ZSCAN5C_TARGET_GENES ZSCAN5C_TARGET_GENES	0.943	-0.266	0.597	2.825	-2.170	-3.256	-2.665	0.597	0.943	1.149	-0.864
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-0.541	-0.354	-1.144	-1.144	0.578	2.874	4.901	-1.611	-0.797	-1.611	0.255
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	-0.469	1.356	0.530	0.891	-0.644	-2.412	-3.864	0.388	1.922	1.627	-1.476
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-0.474	0.345	1.305	2.044	-0.797	-3.320	-2.771	1.532	1.779	-0.261	-1.254
SIPA1_TARGET_GENES SIPA1_TARGET_GENES	-2.665	0.339	0.597	0.759	-0.666	-2.170	-1.755	3.175	1.625	0.943	-0.864
KDM1B_TARGET_GENES KDM1B_TARGET_GENES	-1.006	0.371	0.371	2.811	-1.006	-2.363	-3.105	0.707	1.437	0.707	0.251
PPARA_TARGET_GENES PPARA_TARGET_GENES	-0.586	0.581	0.818	1.416	-0.374	-2.777	-1.890	0.818	1.775	0.388	-1.886
ZNF585B_TARGET_GENES ZNF585B_TARGET_GENES	0.432	-0.292	0.311	0.945	-1.298	-3.295	-1.660	1.165	2.284	0.311	0.313
SIX4_TARGET_GENES SIX4_TARGET_GENES	-0.991	-0.318	2.513	-0.574	-0.318	-1.699	-1.699	0.285	0.783	0.783	0.786
PTPRA_TARGET_GENES PTPRA_TARGET_GENES	-0.566	2.621	1.410	0.311	-0.412	-2.635	-2.099	0.311	0.432	0.578	-0.409
TRIP13_TARGET_GENES TRIP13_TARGET_GENES	0.290	1.286	0.426	3.462	-0.918	-2.229	-0.918	-0.312	0.290	-0.461	-0.459
