GO	[-23.88 -0.94]	[-0.94 -0.57]	[-0.57 -0.34]	[-0.34 -0.21]	[-0.21 -0.00]	[-0.00 0.00]	[0.00 0.19]	[0.19 0.52]	[0.52 1.13]	[1.13 2.12]	[2.12 9.13]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-4.347	-6.494	-6.494	-3.601	-6.494	72.719	3.447	-6.494	-4.347	-2.458	-0.825
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-0.835	-5.992	-4.800	-0.478	-4.800	41.675	0.797	-2.120	-3.910	-1.075	0.256
GOCC_SPLICEOSOMAL_COMPLEX GOCC_SPLICEOSOMAL_COMPLEX	0.325	13.222	15.086	0.426	0.544	-4.816	-1.206	-3.507	-5.646	-6.653	-4.821
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	1.275	8.568	14.893	0.270	0.899	-3.980	-1.134	-3.383	-4.675	-6.493	-6.500
GOCC_PRERIBOSOME GOCC_PRERIBOSOME	17.954	8.661	0.558	-3.238	-2.291	-2.291	-1.644	-3.238	-2.291	-3.238	-2.293
GOCC_KERATIN_FILAMENT GOCC_KERATIN_FILAMENT	-1.227	-1.651	-2.922	-0.447	-2.199	33.469	-0.301	-2.922	-3.946	-0.301	-0.899
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	1.250	6.456	6.456	0.509	0.835	-4.722	-1.036	-1.319	-1.319	-4.722	-4.727
GOCC_CHROMOSOME_CENTROMERIC_REGION GOCC_CHROMOSOME_CENTROMERIC_REGION	-2.271	0.895	5.602	1.693	4.804	-6.892	1.260	-0.427	-1.318	-3.155	-4.318
GOCC_SPECIFIC_GRANULE GOCC_SPECIFIC_GRANULE	-1.710	-0.873	-2.094	-0.873	-1.106	-6.620	-0.518	0.879	3.308	4.449	2.958
GOCC_RNA_POLYMERASE_COMPLEX GOCC_RNA_POLYMERASE_COMPLEX	0.784	1.003	4.668	1.003	0.784	-2.571	0.784	0.433	-4.405	-4.405	-2.574
GOCC_NUCLEOID GOCC_NUCLEOID	5.998	3.904	0.654	0.409	-0.676	-1.866	-1.866	-1.124	-1.124	-1.866	-1.125
GOCC_ANCHORED_COMPONENT_OF_MEMBRANE GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	-0.510	-1.979	-4.081	0.548	-1.979	1.038	-0.510	-0.662	-0.385	1.461	7.339
GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX	-2.661	1.409	2.483	1.409	2.186	-3.202	0.646	0.807	-0.941	-1.183	-3.844
GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX	-0.732	3.077	0.879	0.643	3.077	-3.071	0.879	-1.518	-3.071	-0.732	-1.066
GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX	-0.412	-0.761	0.751	-0.291	1.414	-3.302	3.374	2.992	-0.412	-4.141	-1.665
GOCC_MEMBRANE_COAT GOCC_MEMBRANE_COAT	-2.099	-1.152	0.488	0.673	3.735	-3.821	2.451	0.890	-0.589	-0.268	-2.102
