GO	[-5.24 -0.52]	[-0.52 -0.24]	[-0.24 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.06]	[0.06 0.18]	[0.18 0.37]	[0.37 0.75]	[0.75 5.83]
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	-5.159	1.586	17.080	6.613	-0.752	-8.364	-0.271	0.333	-1.674	-3.810	-6.004
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-6.995	-4.402	0.843	1.844	-0.457	-5.971	7.123	11.703	0.693	-2.759	-5.966
GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN	-4.402	1.010	12.270	9.549	-0.351	-6.995	0.442	-0.264	-1.653	-5.123	-5.966
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	-7.035	-0.271	6.180	7.986	-0.752	-8.364	3.528	0.992	-0.359	-4.436	-5.155
GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP	-5.123	2.934	8.057	9.549	-0.351	-6.995	-1.129	0.693	-0.739	-5.123	-5.119
GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN	-5.933	0.263	6.738	8.616	-0.447	-8.280	3.284	1.029	-1.951	-3.206	-5.084
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN	-5.933	2.971	5.875	7.652	-0.447	-8.280	0.859	0.263	-0.903	-1.354	-8.275
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	-5.971	0.442	9.549	2.358	-0.586	-8.322	2.934	2.093	-0.264	-4.402	-5.966
GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP	-2.786	3.865	7.058	5.354	-0.752	-8.364	2.064	0.333	-2.366	-3.264	-7.030
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	-6.995	2.093	3.244	8.057	-0.586	-8.322	1.194	2.934	-1.373	-4.402	-3.775
GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	-5.971	-4.402	-0.351	0.693	-1.129	-5.971	7.584	11.703	1.194	-0.739	-3.232
