GO	[-5.99 -0.58]	[-0.58 -0.24]	[-0.24 -0.11]	[-0.11 -0.02]	[-0.02 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.18]	[0.18 0.32]	[0.32 0.67]	[0.67 6.04]
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	4.400	0.908	-1.010	-1.557	-1.902	-0.798	-2.775	-1.557	-1.557	2.047	4.828
GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	4.783	0.596	-0.874	-1.591	-1.907	0.892	-1.317	-1.907	-3.687	1.256	3.721
GOCC_ANCHORED_COMPONENT_OF_MEMBRANE GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	3.505	0.318	-2.387	-4.075	-0.845	2.521	-2.387	0.691	-1.064	0.423	1.967
GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	4.759	-0.567	-0.567	-1.253	-1.584	0.710	-0.751	-1.584	-3.028	0.414	4.783
GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	2.285	-0.357	-0.951	-1.650	0.251	2.285	-4.610	-1.650	-0.703	1.645	1.373
GOMF_HEPARIN_BINDING GOMF_HEPARIN_BINDING	3.423	-0.582	-0.752	-2.225	0.374	-0.582	-2.225	-2.225	-0.328	0.788	5.001
GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.834	-0.436	-1.235	-1.544	-0.975	0.659	-1.909	-1.544	-0.759	0.513	4.034
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	2.893	-0.849	-1.514	-1.144	0.593	3.728	-1.514	-1.979	-0.438	-0.849	1.535
GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	2.270	-1.328	-0.837	-0.513	0.301	3.890	-2.114	-1.328	-0.837	0.750	0.304
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	3.080	-0.586	-2.779	-1.302	0.818	2.609	-1.302	-0.885	-0.586	0.388	0.391
GOCC_ADHERENS_JUNCTION GOCC_ADHERENS_JUNCTION	2.449	-0.877	0.661	-0.405	-2.441	-3.485	-0.877	0.995	-0.405	2.161	0.668
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	2.262	0.628	-0.478	-1.074	-0.835	-0.478	-1.707	-1.074	-2.118	1.687	3.293
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	2.521	1.035	-2.864	-1.064	-0.385	0.423	-2.387	-0.845	0.318	-0.285	2.850
GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.188	0.944	-0.503	-1.407	-0.267	-0.267	-3.260	-1.757	-0.667	0.944	2.515
GOMF_POTASSIUM_CHANNEL_ACTIVITY GOMF_POTASSIUM_CHANNEL_ACTIVITY	4.180	-0.333	-0.867	-1.143	-0.867	1.112	-1.483	-1.483	-0.867	0.388	2.256
GOCC_POTASSIUM_CHANNEL_COMPLEX GOCC_POTASSIUM_CHANNEL_COMPLEX	3.724	0.384	-0.984	-1.769	-0.984	0.259	-0.506	-1.329	-0.984	0.540	2.882
