GO	[-1.85 -0.28]	[-0.28 -0.14]	[-0.14 -0.06]	[-0.06 0.01]	[0.01 0.07]	[0.07 0.12]	[0.12 0.18]	[0.18 0.25]	[0.25 0.33]	[0.33 0.46]	[0.46 17.21]
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.261	9.145	6.901	-0.345	-0.838	-1.827	-1.247	-1.827	-2.706	-2.706	-1.236
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	-2.862	-0.609	1.703	-0.609	0.653	2.814	0.653	0.472	0.324	-0.609	-3.860
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN	-1.661	-1.270	0.251	-0.510	0.684	4.843	1.115	0.886	-1.270	-0.510	-1.645
GAVIN_FOXP3_TARGETS_CLUSTER_T7 GAVIN_FOXP3_TARGETS_CLUSTER_T7	-0.375	-0.375	-0.588	1.422	0.819	-1.899	4.730	-0.375	-1.899	-0.888	-0.370
HUANG_GATA2_TARGETS_UP HUANG_GATA2_TARGETS_UP	0.451	0.300	0.859	3.362	0.451	-1.343	-0.963	-0.302	-0.459	0.451	-3.484
ALONSO_METASTASIS_UP ALONSO_METASTASIS_UP	-0.323	-0.633	0.400	0.546	0.918	2.307	1.145	0.400	-1.887	-0.633	-3.833
KEGG_SPLICEOSOME KEGG_SPLICEOSOME	-2.347	-2.347	0.541	0.730	0.730	1.792	1.792	0.258	-0.349	-0.349	-1.764
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN	-0.663	2.700	1.293	-0.663	-0.663	-0.663	-0.663	0.762	-0.663	-0.248	0.365
BIOCARTA_PPARA_PATHWAY BIOCARTA_PPARA_PATHWAY	0.480	-1.329	-0.364	-1.329	0.480	2.183	0.480	0.246	-1.329	1.186	-0.698
BILD_SRC_ONCOGENIC_SIGNATURE BILD_SRC_ONCOGENIC_SIGNATURE	-1.412	0.215	0.215	0.427	-0.408	-1.412	0.716	0.427	0.427	-1.412	2.596
GROSS_HYPOXIA_VIA_ELK3_ONLY_UP GROSS_HYPOXIA_VIA_ELK3_ONLY_UP	0.892	-0.580	-0.199	3.057	0.434	-0.580	-0.580	0.434	-0.580	-0.580	-0.577
VIETOR_IFRD1_TARGETS VIETOR_IFRD1_TARGETS	2.751	-0.456	1.148	-0.456	-0.456	0.578	-0.456	0.187	-0.456	-0.456	-0.453
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP	-0.414	-0.414	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	1.257	2.980	0.213
REACTOME_CTLA4_INHIBITORY_SIGNALING REACTOME_CTLA4_INHIBITORY_SIGNALING	-0.177	-0.539	-0.177	1.604	1.604	-0.539	-0.539	0.968	-0.539	-0.539	-0.536
PHESSE_TARGETS_OF_APC_AND_MBD2_UP PHESSE_TARGETS_OF_APC_AND_MBD2_UP	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	5.213	-0.206
REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2 REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2	4.469	0.361	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	-0.247
REACTOME_GAP_JUNCTION_DEGRADATION REACTOME_GAP_JUNCTION_DEGRADATION	0.239	-0.373	-0.373	-0.373	-0.373	3.248	0.712	-0.373	-0.373	-0.373	0.241
