GO	[-5.78 -0.57]	[-0.57 -0.25]	[-0.25 -0.12]	[-0.12 -0.03]	[-0.03 0.00]	[0.00 0.02]	[0.02 0.10]	[0.10 0.19]	[0.19 0.33]	[0.33 0.68]	[0.68 6.04]
GOCC_BLOOD_MICROPARTICLE GOCC_BLOOD_MICROPARTICLE	-0.370	-1.408	-1.408	-2.671	2.194	6.655	-2.175	-2.175	-2.175	0.598	3.944
GOCC_POTASSIUM_CHANNEL_COMPLEX GOCC_POTASSIUM_CHANNEL_COMPLEX	3.733	0.385	-0.985	-2.333	0.385	-0.715	-0.348	-2.333	-0.985	0.541	2.870
GOCC_MAIN_AXON GOCC_MAIN_AXON	0.971	0.301	-0.301	-1.152	-1.713	0.478	-2.572	-1.152	-0.489	1.285	4.012
GOCC_I_BAND GOCC_I_BAND	0.478	0.351	-0.362	-0.671	0.478	-1.847	-2.309	-0.885	-0.885	2.338	3.791
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	1.819	-0.310	-0.580	-0.768	-0.580	1.819	-1.275	-3.065	-0.310	-0.430	2.750
GOCC_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE GOCC_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE	2.156	1.369	-1.093	-2.489	-0.452	0.331	-1.093	-0.452	-0.715	-0.273	2.154
GOCC_MOTILE_CILIUM GOCC_MOTILE_CILIUM	1.772	0.301	-2.196	-1.029	-0.398	1.772	-0.660	0.396	-0.829	-1.841	2.857
GOCC_LEADING_EDGE_MEMBRANE GOCC_LEADING_EDGE_MEMBRANE	0.293	0.647	0.803	-0.704	-2.054	-1.384	-2.472	0.510	1.618	0.293	2.132
GOCC_AXOLEMMA GOCC_AXOLEMMA	0.167	0.167	0.167	-0.497	-0.497	-0.497	-0.497	-0.497	0.524	-0.497	4.574
GOCC_SITE_OF_POLARIZED_GROWTH GOCC_SITE_OF_POLARIZED_GROWTH	-1.080	1.139	1.564	-1.329	-0.536	-2.337	-0.411	0.293	0.503	-0.411	2.329
