GO	[-4.36 -0.40]	[-0.40 -0.18]	[-0.18 -0.10]	[-0.10 -0.03]	[-0.03 0.00]	[0.00 0.04]	[0.04 0.09]	[0.09 0.16]	[0.16 0.26]	[0.26 0.50]	[0.50 4.80]
MORF_NPM1 MORF_NPM1	-5.574	-0.311	6.152	5.234	0.831	0.292	0.665	0.520	-1.466	-4.626	-6.825
MORF_ACTG1 MORF_ACTG1	-5.798	0.427	6.394	4.936	1.134	0.427	-0.741	0.310	-1.245	-3.735	-5.798
GCM_TPT1 GCM_TPT1	-2.010	-0.423	5.671	7.698	1.003	-0.423	-0.264	-2.919	-2.919	-2.919	-2.919
GCM_NPM1 GCM_NPM1	-2.943	0.780	5.510	3.625	0.780	-0.419	1.231	-0.419	-2.943	-4.862	-4.862
GNF2_EIF3S6 GNF2_EIF3S6	-3.946	0.877	6.703	4.659	1.344	-0.485	-0.344	-1.949	-0.893	-3.946	-3.946
MORF_TPT1 MORF_TPT1	-3.210	0.493	7.306	5.044	0.879	-0.260	-1.419	-1.419	-0.555	-3.210	-4.269
MORF_MAP2K7 MORF_MAP2K7	5.848	-0.384	-3.249	-2.737	2.195	1.923	-3.249	-4.531	-1.288	-0.286	3.457
GNF2_HPX GNF2_HPX	5.132	-0.692	-1.504	-5.670	0.789	1.209	-2.932	-1.895	-1.504	-0.265	6.111
GNF2_CCNB2 GNF2_CCNB2	-2.374	-2.374	-1.543	-1.543	-1.010	-1.543	-0.400	1.913	8.086	3.937	-1.543
MORF_CTBP1 MORF_CTBP1	-4.853	-0.490	-0.269	-0.269	-0.490	2.346	2.981	4.069	1.092	-4.068	-5.816
MORF_G22P1 MORF_G22P1	-5.004	-0.888	1.210	2.820	-0.302	1.009	2.208	2.820	-0.302	-4.209	-5.978
GNF2_FBL GNF2_FBL	-6.182	0.329	4.822	3.578	-0.382	0.934	1.623	-1.146	-0.519	-3.337	-3.337
MORF_DAP3 MORF_DAP3	-3.692	-0.533	1.778	0.940	-0.533	0.387	2.892	3.547	0.775	-5.038	-5.888
GCM_APEX1 GCM_APEX1	-4.777	1.562	3.743	1.288	1.042	0.333	1.042	-0.272	-1.346	-2.872	-4.777
MORF_LCAT MORF_LCAT	7.894	-0.353	-2.865	-2.304	1.032	-0.489	-3.553	-1.137	-1.455	0.648	3.124
GNF2_ST13 GNF2_ST13	-2.667	0.274	7.796	3.337	-0.330	0.274	-0.529	-0.529	-1.217	-2.667	-2.667
