GO	[-2.86 -0.23]	[-0.23 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.01]	[-0.01 0.02]	[0.02 0.06]	[0.06 0.10]	[0.10 0.15]	[0.15 0.23]	[0.23 1.86]
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	2.999	1.539	4.207	0.824	-0.270	-0.787	-2.049	-2.049	-2.049	-1.270	-2.094
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.391	1.487	4.100	0.526	0.318	-0.285	-2.091	-2.091	-2.091	-1.304	-2.138
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	5.280	0.953	3.487	0.462	-0.510	-0.314	-1.194	-1.769	-2.644	-1.769	-1.819
REACTOME_SELENOAMINO_ACID_METABOLISM REACTOME_SELENOAMINO_ACID_METABOLISM	2.391	1.914	4.100	0.526	-0.285	-0.815	-1.304	-2.091	-2.091	-0.815	-2.138
KEGG_RIBOSOME KEGG_RIBOSOME	2.697	1.291	3.885	0.630	-0.227	-0.706	-1.922	-1.922	-1.922	-1.166	-1.200
REACTOME_CELLULAR_RESPONSE_TO_STARVATION REACTOME_CELLULAR_RESPONSE_TO_STARVATION	2.891	0.921	3.407	0.659	0.443	-0.817	-1.805	-0.329	-2.686	-1.225	-2.746
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	2.391	1.487	3.485	0.526	0.318	-0.815	-2.091	-0.494	-2.091	-1.304	-2.138
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	2.539	1.198	3.679	0.576	-0.255	-0.452	-2.007	-2.007	-2.007	-1.235	-0.788
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	2.178	0.566	3.105	0.566	-0.390	-0.238	-0.610	-1.952	-0.919	-0.919	-1.395
REACTOME_INFLUENZA_INFECTION REACTOME_INFLUENZA_INFECTION	2.103	0.439	2.935	0.625	0.290	-0.313	-1.386	-0.698	-0.698	-1.386	-1.439
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	2.122	0.760	1.142	0.760	-0.736	0.455	-0.385	-0.736	-1.374	-1.374	-0.759
