GO	[-25.09 -0.55]	[-0.55 -0.23]	[-0.23 -0.11]	[-0.11 -0.02]	[-0.02 0.00]	[0.00 0.01]	[0.01 0.08]	[0.08 0.17]	[0.17 0.31]	[0.31 0.64]	[0.64 5.42]
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	-0.935	-1.363	-1.963	-2.863	-2.863	45.754	-2.863	-2.863	-1.963	-1.363	-0.631
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	-1.622	-1.202	10.793	17.267	-1.622	-2.165	-0.875	-2.884	-1.202	-3.904	-3.918
REACTOME_ANTIMICROBIAL_PEPTIDES REACTOME_ANTIMICROBIAL_PEPTIDES	-0.918	-0.659	-2.959	-2.232	6.015	17.754	-3.987	-2.232	-1.681	-0.461	-1.261
WP_ALZHEIMERS_DISEASE WP_ALZHEIMERS_DISEASE	-1.834	-1.174	-0.712	-0.712	-3.365	27.594	-0.541	-3.365	-0.292	-0.712	-0.547
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-0.435	-1.346	-2.704	-2.161	10.518	13.202	-2.161	-2.161	-3.373	-1.043	-0.602
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-6.534	-1.151	1.467	3.424	-0.343	-6.534	5.710	4.890	0.352	-2.049	-5.558
REACTOME_S_PHASE REACTOME_S_PHASE	-6.746	-0.722	0.519	3.532	-2.174	-3.806	4.292	1.212	3.903	-0.419	-5.527
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	-3.108	1.069	-0.354	1.981	0.452	-3.685	3.870	5.882	-0.608	-3.108	-6.162
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	3.718	-0.551	-1.593	-4.313	9.336	-0.551	-3.155	-1.593	-1.593	0.598	1.248
NABA_ECM_GLYCOPROTEINS NABA_ECM_GLYCOPROTEINS	4.530	-0.309	-1.551	-3.632	1.518	-3.632	-1.280	-1.864	-0.844	0.497	7.465
NABA_ECM_AFFILIATED NABA_ECM_AFFILIATED	2.845	-0.845	-1.322	-4.862	0.693	1.241	-1.625	-1.625	-3.426	1.702	5.467
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	-2.489	-2.009	0.292	3.111	-0.997	-4.644	3.876	2.758	0.875	0.292	-3.080
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.232	-1.252	0.427	1.583	-1.252	-2.959	4.928	3.477	-0.312	-0.312	-2.972
REACTOME_AURKA_ACTIVATION_BY_TPX2 REACTOME_AURKA_ACTIVATION_BY_TPX2	-2.946	-0.437	1.262	0.968	-2.946	-1.424	1.966	0.714	4.335	-2.036	-1.432
WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT	-0.234	0.381	-1.492	-0.453	0.647	10.566	-0.828	-0.828	-1.492	-0.828	-1.497
REACTOME_TRNA_PROCESSING REACTOME_TRNA_PROCESSING	-2.742	2.292	1.367	0.684	-1.650	-3.527	3.034	0.512	0.368	0.368	-3.541
WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY	-0.860	-0.476	-1.533	0.359	2.307	5.697	-1.533	-0.860	0.359	-0.476	-1.539
WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	-0.691	-0.434	1.414	-1.606	-1.064	9.275	-1.064	-0.260	-0.691	-0.691	-0.696
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	3.598	-1.024	-1.741	-0.336	3.598	-0.599	-1.741	-1.024	-0.599	0.477	0.267
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	-0.940	6.497	1.000	-0.324	-2.266	-2.266	0.279	-0.324	0.773	-0.476	-0.947
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	-3.821	-1.152	1.141	0.489	-0.833	-2.099	1.141	1.423	2.453	-0.833	0.333
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	1.658	-0.289	-1.202	-1.622	4.075	-2.165	-1.622	-0.623	-0.623	0.457	1.978
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	4.061	0.339	-1.575	-1.575	-0.266	1.723	-1.575	-0.893	-0.500	-0.266	0.581
