GO	[-2.86 -0.23]	[-0.23 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.02]	[0.02 0.05]	[0.05 0.10]	[0.10 0.15]	[0.15 0.23]	[0.23 1.86]
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	2.981	1.149	4.841	0.821	-0.473	-0.473	-2.045	-2.045	-2.045	-1.268	-2.072
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	5.233	0.682	3.459	0.682	-0.791	-0.315	-0.791	-1.764	-2.637	-1.764	-1.793
REACTOME_SELENOAMINO_ACID_METABOLISM REACTOME_SELENOAMINO_ACID_METABOLISM	2.377	1.480	4.722	0.524	-0.494	-0.494	-1.302	-2.087	-2.087	-0.814	-2.114
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.377	1.107	4.071	0.788	-0.285	-0.285	-1.302	-2.087	-2.087	-1.302	-2.114
KEGG_RIBOSOME KEGG_RIBOSOME	2.682	0.928	4.519	0.629	-0.412	-0.412	-1.919	-1.919	-1.919	-1.164	-1.184
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	2.525	0.855	4.288	0.574	-0.452	-0.255	-2.003	-2.003	-2.003	-1.233	-0.776
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	2.377	1.107	4.071	0.524	-0.494	-0.285	-2.087	-0.494	-2.087	-1.302	-2.114
REACTOME_CELLULAR_RESPONSE_TO_STARVATION REACTOME_CELLULAR_RESPONSE_TO_STARVATION	2.397	0.917	3.926	0.656	-0.329	-0.329	-1.801	-0.329	-2.679	-1.222	-2.714
JISON_SICKLE_CELL_DISEASE_DN JISON_SICKLE_CELL_DISEASE_DN	2.392	1.629	2.825	-0.384	-0.384	-1.212	-0.384	-1.212	-0.850	-0.581	-1.729
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	2.162	0.373	3.593	0.564	-0.609	0.373	-0.917	-1.345	-0.917	-0.917	-1.372
REACTOME_INFLUENZA_INFECTION REACTOME_INFLUENZA_INFECTION	2.085	0.289	3.365	0.622	-0.313	0.289	-1.381	-0.992	-0.475	-1.381	-1.412
SWEET_KRAS_ONCOGENIC_SIGNATURE SWEET_KRAS_ONCOGENIC_SIGNATURE	3.219	-0.434	-0.434	0.458	0.458	-0.955	0.824	-0.955	-0.955	-0.955	0.449
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	2.114	0.758	1.139	0.758	-0.736	0.231	0.231	-0.736	-1.373	-1.373	-0.749
JIANG_HYPOXIA_CANCER JIANG_HYPOXIA_CANCER	2.560	-0.497	-0.497	1.738	0.166	-0.497	0.166	0.166	-0.497	-0.497	-0.504
