GO	[-15.83 -0.92]	[-0.92 -0.54]	[-0.54 -0.27]	[-0.27 -0.05]	[-0.05 0.00]	[0.00 0.13]	[0.13 0.37]	[0.37 0.58]	[0.58 0.85]	[0.85 1.84]	[1.84 26.66]
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	-0.543	6.040	8.532	4.727	-2.599	-0.707	-0.301	-1.143	-3.765	-6.693	-6.674
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	0.514	5.545	8.323	1.156	-3.253	-4.525	0.799	-0.302	-2.307	-2.746	-4.507
SCHUHMACHER_MYC_TARGETS_UP SCHUHMACHER_MYC_TARGETS_UP	5.780	7.686	0.724	0.724	-1.707	-2.363	-0.865	-1.707	-1.225	-3.319	-2.355
MOOTHA_VOXPHOS MOOTHA_VOXPHOS	1.297	6.884	2.312	1.943	-1.420	-3.610	-0.731	-0.731	-1.029	-3.610	-2.612
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	7.869	1.726	1.726	0.856	-0.458	-3.485	-0.958	-3.485	-1.336	-1.336	-1.329
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-1.637	0.767	2.879	3.881	-2.359	-0.701	3.532	-2.359	-0.422	0.285	-6.381
DANG_MYC_TARGETS_UP DANG_MYC_TARGETS_UP	2.168	6.863	1.864	1.325	-2.734	-2.734	0.282	-1.369	-1.739	-1.063	-2.722
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	0.721	5.002	2.530	2.835	-4.350	-1.211	0.721	-1.487	-0.776	-1.807	-3.661
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	-0.399	4.551	3.486	1.765	-2.192	-0.659	1.321	-0.517	-1.837	-1.837	-5.726
BENPORATH_PROLIFERATION BENPORATH_PROLIFERATION	-2.728	2.116	0.903	3.449	-4.949	-0.904	1.325	1.103	0.725	-1.153	-4.034
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	-0.946	3.039	1.227	4.423	-5.559	-0.756	0.567	-1.426	1.036	-0.463	-4.020
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	-0.959	3.895	1.287	2.566	-3.072	0.261	1.085	0.590	-0.761	-1.784	-6.066
