GO	[-3.26 -0.36]	[-0.36 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.02]	[-0.02 0.03]	[0.03 0.07]	[0.07 0.13]	[0.13 0.20]	[0.20 0.32]	[0.32 2.98]
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	0.718	-0.769	-1.417	-0.769	2.600	-0.769	-1.417	-0.409	0.427	-0.409	2.600
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	1.086	-1.623	-1.074	-0.436	-1.623	-1.623	0.790	-0.697	0.790	2.726	1.086
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	2.547	2.020	-0.577	0.787	-0.319	-0.319	-1.711	-0.997	0.284	-0.319	-1.711
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	-0.455	-0.234	3.014	-1.501	-1.501	-0.455	-0.234	-0.455	-0.833	0.380	2.416
GOCC_LARGE_RIBOSOMAL_SUBUNIT GOCC_LARGE_RIBOSOMAL_SUBUNIT	1.191	-1.333	-1.333	-0.705	-0.705	-1.333	0.480	0.246	0.480	2.801	0.480
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-0.288	-0.473	-0.745	-0.288	-1.695	-1.695	0.315	-0.473	-0.288	4.195	1.714
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-0.349	-0.582	-0.582	-0.582	-1.445	-1.445	0.436	-0.582	0.257	4.279	1.674
HP_ATROPHY_DEGENERATION_AFFECTING_THE_BRAINSTEM HP_ATROPHY_DEGENERATION_AFFECTING_THE_BRAINSTEM	0.187	-0.456	4.946	0.187	-0.456	-0.456	-0.456	-0.456	-0.456	0.579	-0.456
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	-0.674	0.263	-0.342	-0.342	5.146	0.509	-1.291	0.509	-0.674	-0.674	-0.674
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	0.456	-1.410	-0.900	-0.333	-1.410	-1.410	0.695	-0.560	0.695	2.660	1.333
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	2.112	2.698	-0.386	0.230	-0.386	-0.386	-1.375	-0.737	0.453	-0.386	-1.375
GOCC_GOLGI_CISTERNA_MEMBRANE GOCC_GOLGI_CISTERNA_MEMBRANE	-0.998	0.774	2.375	-0.998	-0.204	0.774	-0.998	0.774	-0.464	-0.998	-0.204
GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY	-0.914	0.491	-0.407	0.876	0.216	2.614	-0.407	-0.914	-0.914	0.876	-0.914
HP_LOW_ANTERIOR_HAIRLINE HP_LOW_ANTERIOR_HAIRLINE	0.268	0.268	-0.337	-1.753	-0.337	1.091	0.268	1.950	-1.753	1.091	-1.031
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-0.317	-0.538	-0.317	-0.872	-1.374	-1.374	0.477	-0.538	0.286	3.865	1.380
GOCC_CYTOSOLIC_RIBOSOME GOCC_CYTOSOLIC_RIBOSOME	0.523	-0.816	-0.816	-0.816	-1.305	-1.305	0.523	-0.495	0.523	2.894	1.478
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	0.608	-1.165	-1.165	-0.582	-0.582	-1.165	0.608	0.323	0.323	2.588	0.608
GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	1.755	0.774	-0.464	1.219	1.219	-0.464	-0.998	-0.998	-0.464	-0.464	-0.998
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	0.453	-0.628	-1.795	0.453	2.384	1.047	-1.795	-0.355	-0.355	0.453	-0.355
GOBP_RESPONSE_TO_ESTRADIOL GOBP_RESPONSE_TO_ESTRADIOL	-0.748	-0.748	-0.298	0.304	0.656	2.414	-0.748	-0.748	-0.748	0.656	0.656
HP_PURPURA HP_PURPURA	1.669	-1.040	-1.040	0.398	-1.040	0.728	-0.493	-0.493	1.669	0.398	-0.493
HP_ACNE HP_ACNE	0.524	-0.498	-0.498	0.524	-0.498	-0.498	-0.498	-0.498	2.558	-0.498	1.054
GOBP_MITOCHONDRIAL_FISSION GOBP_MITOCHONDRIAL_FISSION	-0.498	1.054	3.513	0.166	-0.498	-0.498	0.166	-0.498	-0.498	-0.498	0.166
HP_ACCELERATED_SKELETAL_MATURATION HP_ACCELERATED_SKELETAL_MATURATION	-0.664	-0.664	-0.664	0.362	-0.664	0.763	-0.248	2.711	-0.248	-0.664	0.763
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	1.621	-0.789	-0.789	-0.325	1.621	1.060	0.279	-0.325	-0.325	-0.789	-0.789
HP_ABNORMALITY_OF_THE_CARPAL_BONES HP_ABNORMALITY_OF_THE_CARPAL_BONES	-0.623	-0.223	-0.223	-0.623	0.825	2.078	1.390	-0.623	-0.223	-0.623	-0.623
GOBP_RESPONSE_TO_STEROL GOBP_RESPONSE_TO_STEROL	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	0.361	4.479
