GO	[-20.07 -0.81]	[-0.81 -0.34]	[-0.34 -0.14]	[-0.14 -0.00]	[-0.00 0.00]	[0.00 0.00]	[0.00 0.15]	[0.15 0.39]	[0.39 0.65]	[0.65 1.15]	[1.15 20.01]
GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	-1.184	-0.608	0.555	0.846	-7.897	-7.897	-0.608	-1.745	-0.961	5.974	10.901
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	-5.515	0.581	3.076	4.855	-6.513	-7.813	1.687	-0.343	-0.928	-0.452	2.469
GO_TRNA_METABOLIC_PROCESS GO_TRNA_METABOLIC_PROCESS	-4.701	0.469	0.754	0.602	-6.896	-6.896	0.602	-1.239	0.355	4.059	6.157
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	-4.131	0.531	3.568	1.164	-7.980	-6.671	-0.494	-0.379	-0.494	2.339	4.269
GSE3982_EOSINOPHIL_VS_TH1_DN GSE3982_EOSINOPHIL_VS_TH1_DN	-2.999	-0.285	1.366	0.980	-7.980	-6.671	0.663	0.663	-1.485	3.568	4.269
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP	-0.827	-1.258	2.012	2.848	-8.064	-8.064	0.781	-0.301	0.301	1.124	2.551
GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP	2.021	-0.547	3.530	0.620	-7.688	-5.403	-1.635	0.767	-2.799	1.315	2.875
GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_DN GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_DN	-2.567	2.041	1.559	2.041	-8.022	-5.702	0.797	0.519	-0.388	-0.388	2.039
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	9.100	-1.111	-2.313	-1.630	-1.111	-3.202	-0.724	-1.111	1.416	-0.342	3.945
GSE27786_LSK_VS_NKCELL_UP GSE27786_LSK_VS_NKCELL_UP	-0.285	-0.798	0.317	2.923	-6.671	-5.665	0.416	0.531	-0.993	2.623	2.336
IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR	-1.360	0.483	0.986	0.796	-5.979	-5.979	0.986	-0.833	0.796	0.796	3.268
GSE11924_TFH_VS_TH1_CD4_TCELL_DN GSE11924_TFH_VS_TH1_CD4_TCELL_DN	-0.550	-1.588	0.892	0.597	-8.189	-3.144	0.597	1.926	0.368	1.066	2.450
MIF1_01 MIF1_01	0.285	-0.318	1.831	-0.318	-4.995	-4.207	-0.557	1.831	0.285	0.285	2.673
GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN	2.071	-0.285	0.531	0.317	-1.790	-5.665	-0.494	0.317	-0.285	-0.633	3.910
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_TREATED_DN GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_TREATED_DN	1.343	0.962	0.519	-0.293	-4.164	-3.556	-0.293	0.797	-0.813	-0.293	2.585
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN	0.650	0.650	-1.010	-2.567	0.309	-2.567	-1.812	-0.505	2.588	1.343	2.039
GO_SODIUM_ION_TRANSPORT GO_SODIUM_ION_TRANSPORT	-0.320	0.523	-0.441	-0.441	-3.793	-0.783	-1.294	0.283	3.050	-0.441	3.047
GSE22611_MUTANT_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_DN GSE22611_MUTANT_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_DN	0.862	0.447	-0.263	-0.263	-2.461	-3.433	-0.944	1.036	-0.595	0.568	3.695
GSE14350_TREG_VS_TEFF_DN GSE14350_TREG_VS_TEFF_DN	-0.755	0.568	0.706	-0.462	-2.066	-2.461	-1.166	1.904	-0.755	1.227	2.727
GO_SPECTRIN_BINDING GO_SPECTRIN_BINDING	-1.035	1.149	-0.491	-1.035	-0.491	-1.035	-0.222	0.398	-0.491	0.398	3.654
