GO	[-2.86 -0.23]	[-0.23 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.02]	[0.02 0.06]	[0.06 0.10]	[0.10 0.15]	[0.15 0.23]	[0.23 1.86]
GSE3982_EOSINOPHIL_VS_BCELL_DN GSE3982_EOSINOPHIL_VS_BCELL_DN	2.765	1.334	0.967	-0.392	0.226	-1.877	0.410	-1.130	-0.679	0.226	-1.901
GSE14308_TH1_VS_NATURAL_TREG_UP GSE14308_TH1_VS_NATURAL_TREG_UP	2.071	-0.551	-1.122	-1.122	0.647	-0.259	0.647	-0.259	-1.122	-1.122	2.042
GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_UP GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_UP	2.876	0.853	0.380	0.591	0.380	0.853	-1.549	-1.013	-0.648	-0.648	-2.414
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP	2.164	-0.351	-0.351	-0.830	0.256	-0.830	-0.830	-0.351	0.256	2.890	-0.841
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN	2.254	0.792	1.432	1.432	-0.260	-1.072	-1.620	-1.620	-0.695	-0.695	-0.448
GSE22886_NAIVE_TCELL_VS_NKCELL_UP GSE22886_NAIVE_TCELL_VS_NKCELL_UP	3.545	0.720	-0.354	-1.063	1.439	-0.354	-0.354	-0.627	-0.354	-1.793	-0.641
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN	2.663	0.990	0.697	1.336	-0.898	0.272	-0.558	-1.407	-0.558	-0.898	-1.431
GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP	2.030	0.574	0.855	0.855	1.193	-0.255	-1.233	-1.233	-1.233	-1.233	-0.776
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP	2.702	-1.122	-1.122	-1.122	0.647	0.347	-0.551	-0.551	1.038	0.347	-0.266
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	2.114	0.758	0.454	1.592	0.231	-0.736	-0.385	-0.385	-0.736	-1.373	-1.391
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP	2.818	0.904	0.586	0.586	-0.502	0.586	-0.896	-0.502	-0.896	-0.896	-1.603
GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_UP GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_UP	2.467	1.093	-1.029	0.478	-0.601	-0.601	-1.029	0.269	-1.029	1.494	-1.047
