GO	[-4.46 -0.87]	[-0.87 -0.59]	[-0.59 -0.36]	[-0.36 -0.19]	[-0.19 -0.02]	[-0.02 0.00]	[0.00 0.16]	[0.16 0.37]	[0.37 0.66]	[0.66 1.29]	[1.29 7.82]
MORF_DAP3 MORF_DAP3	2.301	5.046	2.301	2.588	0.499	-6.915	-1.060	0.292	-1.300	-2.258	-8.245
GNF2_HPX GNF2_HPX	1.724	-0.375	-2.932	-1.180	-3.625	7.716	-2.365	-2.365	-0.912	-0.515	6.628
GNF2_DAP3 GNF2_DAP3	-1.153	3.003	1.374	1.374	1.123	-3.085	1.951	0.388	-0.649	-3.907	-5.032
GNF2_DNM1 GNF2_DNM1	1.161	-0.735	-1.527	-1.527	-1.527	2.647	-3.087	-0.490	-0.735	-0.735	8.607
GNF2_MLF1 GNF2_MLF1	-0.339	-1.430	-1.948	-2.641	-1.036	7.654	-0.339	-1.430	-0.339	0.266	3.648
MORF_LCAT MORF_LCAT	2.090	-0.489	-2.865	-1.840	-1.455	6.263	-0.489	-1.137	-1.840	0.492	2.090
GNF2_MYL3 GNF2_MYL3	-0.672	-0.672	-0.672	-1.287	-0.672	5.962	-1.287	-0.672	-1.287	-0.342	4.311
MORF_PTPN11 MORF_PTPN11	0.406	4.597	0.746	-0.323	0.406	-2.662	-1.200	1.203	0.960	-1.582	-4.523
GCM_MYST2 GCM_MYST2	-1.096	-0.293	2.242	1.456	1.029	-3.508	0.414	0.682	2.242	-1.671	-4.966
MORF_TPR MORF_TPR	-0.688	1.623	0.446	-0.382	1.371	-4.973	1.897	1.141	0.329	-0.382	-4.973
GNF2_CENPF GNF2_CENPF	-0.765	-2.583	0.479	-0.490	-0.301	-2.583	-0.490	1.652	4.643	1.292	-1.721
GNF2_DDX5 GNF2_DDX5	-1.757	-2.625	0.287	-0.315	2.433	-1.757	1.604	1.998	0.678	0.287	-2.625
MORF_RAD54L MORF_RAD54L	0.323	1.612	0.832	1.323	0.832	-2.523	0.832	-1.473	1.063	-1.473	-4.353
GNF2_HCK GNF2_HCK	-1.185	-2.867	-1.185	-0.279	-1.604	-0.860	-0.279	-0.279	0.870	4.709	2.827
GCM_HMGA2 GCM_HMGA2	-0.255	-0.255	-1.221	-0.699	-3.192	6.003	0.835	-0.699	-0.699	-1.221	1.841
GCM_ING1 GCM_ING1	0.238	1.790	0.238	2.634	-0.375	-2.793	0.583	-0.375	0.821	-1.308	-2.793
GNF2_SPRR1B GNF2_SPRR1B	-0.996	-0.996	-0.463	-0.996	-0.463	5.586	-0.204	-0.463	-0.996	-0.204	1.749
GNF2_KISS1 GNF2_KISS1	-0.785	-0.473	-0.473	-1.264	-1.264	3.521	0.334	-1.264	-0.785	-0.271	4.133
GNF2_MMP1 GNF2_MMP1	-1.329	-0.363	-0.703	-1.329	0.247	1.188	-0.363	-0.703	-0.703	0.480	4.941
GNF2_TTN GNF2_TTN	0.685	-1.079	-0.241	-1.079	-1.079	2.804	-0.241	-0.521	-1.079	-0.241	2.156
GNF2_CDH3 GNF2_CDH3	-0.551	-0.551	-1.121	-1.121	-1.121	1.034	1.034	-0.551	0.346	-0.260	3.384
GNF2_CD97 GNF2_CD97	-0.501	-0.501	-0.501	-1.579	-0.895	-1.579	2.234	1.283	0.339	1.283	0.339
GNF2_SPINK1 GNF2_SPINK1	0.685	-1.079	-0.521	-1.079	-0.521	4.313	0.371	-0.521	-0.521	-0.521	0.685
MORF_ETV3 MORF_ETV3	0.629	-0.839	-0.839	-0.548	-0.548	4.352	-1.829	0.262	-0.839	0.262	1.175
