GO	[-5.24 -0.45]	[-0.45 -0.20]	[-0.20 -0.11]	[-0.11 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.32]	[0.32 0.68]	[0.68 5.97]
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	3.474	-0.529	-1.868	-2.227	-1.555	-0.529	-1.048	-1.868	0.769	1.307	4.919
REACTOME_POTASSIUM_CHANNELS REACTOME_POTASSIUM_CHANNELS	5.419	-0.791	-1.892	-1.076	-0.398	0.335	-1.076	-1.436	-0.569	1.635	1.081
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	4.134	-0.625	-1.783	-1.058	0.254	0.254	0.254	-1.783	-1.058	1.425	0.715
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	5.539	-0.893	-0.893	-1.576	1.280	0.584	-0.500	-0.893	-0.500	-0.500	-0.267
REACTOME_ECM_PROTEOGLYCANS REACTOME_ECM_PROTEOGLYCANS	2.102	0.413	-1.119	-2.220	-1.582	0.413	-0.523	-1.119	-0.341	1.729	1.726
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	2.424	-0.313	-0.982	-1.871	-0.473	0.289	-1.366	-0.982	-0.473	1.085	2.833
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	3.153	-0.338	-2.626	-1.422	-1.030	1.026	-0.505	-0.338	-0.505	1.026	0.782
REACTOME_CARDIAC_CONDUCTION REACTOME_CARDIAC_CONDUCTION	3.382	-0.412	-0.762	-2.106	-0.762	-0.412	-0.762	-1.005	0.580	0.433	2.293
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	2.226	-0.893	-0.500	0.339	-0.893	-0.266	-0.500	-0.893	-1.576	0.899	2.223
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	2.823	-0.820	0.243	-2.293	-0.368	0.243	-1.646	0.243	-0.368	0.774	1.314
REACTOME_NEUREXINS_AND_NEUROLIGINS REACTOME_NEUREXINS_AND_NEUROLIGINS	2.411	0.397	-2.324	-0.623	-0.978	0.613	-0.623	-0.382	-0.623	0.397	1.552
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	4.923	0.187	-0.455	0.187	-0.455	-0.455	-0.455	-0.455	0.187	0.187	-0.456
