GO	[-25.09 -0.90]	[-0.90 -0.31]	[-0.31 -0.06]	[-0.06 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.27]	[0.27 0.62]	[0.62 21.26]
TNRC6C_HEK293_Plass TNRC6C_HEK293_Plass	-4.983	-1.708	6.517	1.826	-7.214	-7.214	-5.947	-0.318	10.628	0.784	0.629
TNRC6A_HEK293_Plass TNRC6A_HEK293_Plass	-4.202	-0.793	4.933	0.408	-5.346	-5.346	-5.346	0.408	9.181	0.901	0.546
FUS_HEK293T_POSTAR_Piranha_0.01 FUS_HEK293T_POSTAR_Piranha_0.01	-0.811	0.960	13.437	-0.504	-4.857	-3.546	-3.546	-0.811	3.185	-0.811	-0.294
PTBP1_HeLa_POSTAR_CIMS PTBP1_HeLa_POSTAR_CIMS	-0.989	4.834	6.135	-0.462	-5.635	-5.635	-2.735	-1.870	2.660	0.260	0.599
BCCIP_HepG2_POSTAR_eCLIP BCCIP_HepG2_POSTAR_eCLIP	-0.991	2.613	7.148	-0.285	-4.120	-5.649	-2.991	-0.632	3.897	-1.218	0.529
HNRNPA1_K562_POSTAR_eCLIP HNRNPA1_K562_POSTAR_eCLIP	-0.991	0.978	7.614	0.416	-4.120	-4.822	-2.991	-0.493	4.255	-0.632	0.316
YWHAG_K562_POSTAR_eCLIP YWHAG_K562_POSTAR_eCLIP	-0.671	1.580	9.826	-0.671	-2.735	-4.507	-3.241	-0.523	1.819	-1.302	0.964
HLTF_K562_POSTAR_eCLIP HLTF_K562_POSTAR_eCLIP	-0.980	2.321	4.675	-0.742	-3.254	-2.066	-5.221	-0.551	4.231	-0.282	-0.283
HNRNPU_K562_POSTAR_eCLIP HNRNPU_K562_POSTAR_eCLIP	-1.823	1.935	4.921	-0.269	-6.143	-3.696	-1.502	-0.363	3.436	0.564	-0.364
HNRNPM_HEK293T_POSTAR_CIMS HNRNPM_HEK293T_POSTAR_CIMS	-0.592	3.202	2.228	-1.561	-5.128	-1.928	-2.361	-1.928	4.338	0.275	1.671
YTHDC2_HEK293T_POSTAR_Piranha_0.01 YTHDC2_HEK293T_POSTAR_Piranha_0.01	-0.478	1.424	5.933	0.721	-2.066	-4.516	-3.440	-1.591	2.733	-0.478	-0.335
PPIL4_K562_POSTAR_eCLIP PPIL4_K562_POSTAR_eCLIP	0.975	0.975	5.456	-0.265	-3.572	-2.888	-2.888	-0.511	4.123	-1.866	-0.687
MBNL2_frontalcortex_POSTAR_CIMS MBNL2_frontalcortex_POSTAR_CIMS	-1.968	3.847	2.511	-0.508	-3.407	-2.377	-3.407	-1.060	4.222	0.690	0.422
HNRNPU_HeLa_POSTAR_CIMS HNRNPU_HeLa_POSTAR_CIMS	-1.441	1.427	3.867	-0.920	-2.618	-3.786	-2.162	-0.554	4.650	-0.920	1.923
YTHDF3_HEK293T_POSTAR_Piranha_0.01 YTHDF3_HEK293T_POSTAR_Piranha_0.01	-0.384	1.663	7.394	0.451	-2.920	-2.920	-2.358	-1.185	1.663	-1.506	0.450
