GO	[-5.47 -0.69]	[-0.69 -0.36]	[-0.36 -0.19]	[-0.19 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.11]	[0.11 0.28]	[0.28 0.55]	[0.55 1.06]	[1.06 7.81]
GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP	-1.129	23.532	9.039	0.341	-1.653	-8.322	-3.779	-0.739	-0.919	-3.235	-4.398
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP	-1.146	15.161	6.180	2.897	-5.159	-8.364	-0.467	-0.271	-0.752	-3.810	-6.004
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	-0.457	7.584	8.057	5.013	-0.586	-8.322	-0.586	-0.919	-2.341	-4.402	-5.966
GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_DN GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_DN	-2.759	-3.779	-2.341	-0.919	-4.402	-8.322	-0.739	1.194	4.631	7.123	7.590
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-3.235	-0.351	1.844	7.584	-0.739	-6.995	7.584	1.611	-1.373	-3.779	-5.119
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN	-3.206	4.310	2.390	5.464	-3.206	-6.955	0.571	2.123	1.029	-5.088	-4.365
GSE27786_BCELL_VS_NEUTROPHIL_UP GSE27786_BCELL_VS_NEUTROPHIL_UP	-1.974	0.693	2.638	9.039	-3.235	-8.322	2.358	-0.739	1.844	-1.653	-5.119
GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN	-0.334	5.934	6.802	3.008	-1.095	-8.238	-0.334	-0.712	-0.334	-3.716	-5.891
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	0.559	4.631	5.818	3.909	-2.341	-8.322	0.442	-0.457	-1.129	-1.974	-5.966
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN	-0.586	4.631	6.240	6.240	-1.373	-6.995	-1.653	-0.264	-0.586	-2.341	-5.119
GSE3982_EOSINOPHIL_VS_TH2_DN GSE3982_EOSINOPHIL_VS_TH2_DN	-0.888	7.721	6.802	2.153	-1.335	-6.916	-1.095	-0.437	-0.334	-1.335	-5.891
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP	-1.974	2.934	0.693	9.549	-1.373	-5.123	2.934	0.843	-1.129	-3.779	-5.119
GSE22589_HEALTHY_VS_HIV_INFECTED_DC_UP GSE22589_HEALTHY_VS_HIV_INFECTED_DC_UP	-0.467	5.761	2.064	2.897	-2.786	-6.008	2.897	0.679	-0.597	-6.008	-4.432
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	-3.235	0.341	2.638	1.194	-4.402	-8.322	0.442	8.057	1.844	-0.739	-2.338
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP	-1.373	4.631	5.818	7.123	-1.373	-5.123	-0.457	-0.264	-1.653	-3.235	-3.775
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN	-0.574	4.681	3.611	4.681	-1.112	-8.280	0.350	1.215	-1.632	-3.747	-3.744
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-3.747	2.971	2.971	7.189	-0.574	-8.280	0.263	1.029	-0.447	-3.747	-1.949
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP	-1.674	0.679	2.604	7.986	-3.264	-8.364	0.547	0.992	1.174	-0.752	-5.155
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	-1.674	-0.752	3.865	4.582	-1.998	-7.035	1.817	2.064	1.817	-2.366	-6.004
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP	-3.779	0.442	0.843	1.611	-1.129	-8.322	1.611	1.194	8.057	-1.129	-4.398
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP	-1.354	2.123	5.875	2.971	-0.574	-8.280	0.350	0.453	1.215	-4.369	-4.365
GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN	-3.938	1.743	2.260	2.544	-1.366	-6.440	2.544	0.480	3.491	-3.344	-4.625
GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_DN GSE9988_LOW_LPS_VS_CTRL_TREATED_MONOCYTE_DN	-5.971	-1.129	1.394	2.638	-2.759	-8.322	1.010	4.631	2.093	0.341	-0.917
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN	-3.779	0.442	2.638	4.263	-0.586	-6.995	1.194	3.244	1.010	-3.235	-4.398
GSE36009_UNSTIM_VS_LPS_STIM_DC_DN GSE36009_UNSTIM_VS_LPS_STIM_DC_DN	-3.747	1.417	2.123	2.971	-3.206	-8.280	-0.447	3.611	1.871	-0.342	-3.203
GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_UP GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_UP	-0.888	3.999	3.654	3.999	-3.177	-6.916	0.721	1.047	-1.928	-0.437	-5.048
GSE45837_WT_VS_GFI1_KO_PDC_DN GSE45837_WT_VS_GFI1_KO_PDC_DN	-3.779	1.010	2.638	2.934	-3.235	-6.995	1.394	3.909	1.010	-1.373	-3.775
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-3.118	-1.297	1.487	6.052	-0.317	-6.836	1.487	3.740	0.377	-0.685	-5.816
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP	-4.369	0.571	3.611	3.611	-1.632	-8.280	1.636	1.636	1.215	-1.354	-3.203
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	-1.632	-0.725	3.284	9.116	-1.354	-6.955	1.029	1.636	0.263	-3.206	-2.313
GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_DN GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_DN	-1.222	-5.670	-1.792	0.531	-3.002	-4.840	-0.286	0.980	5.043	6.739	0.982
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_DN	-4.946	0.623	1.511	3.123	-2.623	-8.113	1.300	2.522	0.927	0.927	-3.619
GSE40493_BCL6_KO_VS_WT_TREG_UP GSE40493_BCL6_KO_VS_WT_TREG_UP	-4.280	1.534	1.775	3.242	-0.746	-7.319	4.320	1.534	-0.582	-2.126	-3.038
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP	-3.177	1.899	1.235	3.999	-1.611	-8.238	1.440	3.008	0.271	-0.712	-4.332
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_DN GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_DN	-2.732	1.215	1.636	2.673	-3.747	-8.280	-0.342	2.673	3.611	-1.951	-0.902
GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN	-1.974	0.693	0.341	3.909	-2.341	-8.322	1.194	4.631	1.844	-1.653	-2.756
GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP	-3.235	0.693	0.843	3.569	-3.779	-8.322	1.611	0.843	2.934	0.559	-2.756
GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN GSE12366_PLASMA_CELL_VS_MEMORY_BCELL_DN	-4.302	-0.326	2.455	5.575	-1.316	-8.196	1.256	2.455	-1.590	0.368	-1.076
GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_DN GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_DN	-3.579	0.372	-1.737	3.284	-1.154	-6.006	0.939	4.765	4.372	-1.737	-1.421
GSE24671_CTRL_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_DN GSE24671_CTRL_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_DN	-1.928	-0.712	1.440	2.153	-3.716	-8.238	0.876	5.519	1.662	-0.437	-1.609
GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP	-2.341	5.013	3.569	1.394	-2.341	-8.322	1.194	-0.457	0.693	-0.586	-2.338
GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN	-0.447	5.464	4.681	1.029	0.263	-8.280	-0.342	0.453	-0.574	-2.732	-3.203
